Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 10 Aug 1968 (32),Chester FC (1),2-0,?,York City FC (1)
?,(Sat) 10 Aug 1968 (32),Doncaster Rovers FC (1),1-1,?,Bradford City AFC (1)
?,(Sat) 10 Aug 1968 (32),Lincoln City FC (1),5-0,?,Notts County FC (1)
?,(Sat) 10 Aug 1968 (32),Grimsby Town FC (1),3-0,?,Newport County AFC (1)
?,(Sat) 10 Aug 1968 (32),Rochdale AFC (1),3-2,?,Scunthorpe United FC (1)
?,(Sat) 10 Aug 1968 (32),Chesterfield FC (1),3-1,?,Port Vale FC (1)
?,(Sat) 10 Aug 1968 (32),Aldershot Town FC (1),2-1,?,Wrexham AFC (1)
?,(Sat) 10 Aug 1968 (32),Bradford Park Avenue AFC (1),1-1,?,Swansea City AFC (1)
?,(Sat) 10 Aug 1968 (32),Southend United FC (1),2-1,?,FC Halifax Town (1)
?,(Sat) 10 Aug 1968 (32),Workington AFC (1),1-2,?,Darlington FC (1)
?,(Sat) 10 Aug 1968 (32),Peterborough United FC (1),1-1,?,Exeter City FC (1)
?,(Sat) 10 Aug 1968 (32),Brentford FC (1),4-0,?,Colchester United FC (1)
?,(Sat) 17 Aug 1968 (33),Port Vale FC (2),1-0,?,Peterborough United FC (2)
?,(Sat) 17 Aug 1968 (33),Exeter City FC (2),3-0,?,Chesterfield FC (2)
?,(Sat) 17 Aug 1968 (33),York City FC (2),1-1,?,Doncaster Rovers FC (2)
?,(Sat) 17 Aug 1968 (33),Darlington FC (2),0-0,?,Grimsby Town FC (2)
?,(Sat) 17 Aug 1968 (33),Newport County AFC (2),0-0,?,Workington AFC (2)
?,(Sat) 17 Aug 1968 (33),Scunthorpe United FC (2),1-1,?,Brentford FC (2)
?,(Sat) 17 Aug 1968 (33),Bradford City AFC (2),2-0,?,Chester FC (2)
?,(Sat) 17 Aug 1968 (33),Notts County FC (2),2-2,?,Southend United FC (2)
?,(Sat) 17 Aug 1968 (33),FC Halifax Town (2),0-1,?,Lincoln City FC (2)
?,(Sat) 17 Aug 1968 (33),Swansea City AFC (2),2-2,?,Aldershot Town FC (2)
?,(Sat) 17 Aug 1968 (33),Colchester United FC (2),0-0,?,Rochdale AFC (2)
?,(Sat) 17 Aug 1968 (33),Wrexham AFC (2),3-0,?,Bradford Park Avenue AFC (2)
?,(Fri) 23 Aug 1968 (34),Southend United FC (3),1-1,?,Darlington FC (3)
?,(Fri) 23 Aug 1968 (34),Doncaster Rovers FC (3),4-3,?,Scunthorpe United FC (3)
?,(Sat) 24 Aug 1968 (34),Aldershot Town FC (3),0-2,?,FC Halifax Town (3)
?,(Sat) 24 Aug 1968 (34),Chester FC (3),5-1,?,Colchester United FC (3)
?,(Sat) 24 Aug 1968 (34),Chesterfield FC (3),1-1,?,York City FC (3)
?,(Sat) 24 Aug 1968 (34),Rochdale AFC (3),1-1,?,Exeter City FC (3)
