Round,Date,Team 1,FT,Team 2
15,Mon Oct 23 2000,Torquay United FC,2-2,Mansfield Town FC
15,Mon Oct 23 2000,Southend United FC,1-1,Exeter City FC
15,Mon Oct 23 2000,Scunthorpe United FC,2-0,Shrewsbury Town FC
15,Mon Oct 23 2000,Rochdale AFC,2-2,Macclesfield Town FC
15,Mon Oct 23 2000,Lincoln City FC,1-0,Cheltenham Town FC
15,Mon Oct 23 2000,Leyton Orient FC,3-1,Barnet FC
15,Mon Oct 23 2000,Kidderminster Harriers FC,0-2,Chesterfield FC
15,Mon Oct 23 2000,Hull City AFC,0-0,Hartlepool United FC
15,Mon Oct 23 2000,FC Halifax Town,1-3,York City FC
15,Mon Oct 23 2000,Cardiff City FC,2-0,Darlington FC
15,Mon Oct 23 2000,Blackpool FC,3-2,Carlisle United FC
15,Mon Oct 23 2000,Brighton & Hove Albion FC,2-0,Plymouth Argyle FC
16,Fri Oct 27 2000,York City FC,0-0,Hull City AFC
16,Fri Oct 27 2000,Shrewsbury Town FC,1-1,Torquay United FC
16,Fri Oct 27 2000,Mansfield Town FC,1-1,Southend United FC
16,Fri Oct 27 2000,Macclesfield Town FC,0-0,FC Halifax Town
16,Fri Oct 27 2000,Hartlepool United FC,2-1,Leyton Orient FC
16,Fri Oct 27 2000,Exeter City FC,0-1,Rochdale AFC
16,Fri Oct 27 2000,Darlington FC,1-2,Brighton & Hove Albion FC
16,Fri Oct 27 2000,Chesterfield FC,2-2,Cardiff City FC
16,Fri Oct 27 2000,Cheltenham Town FC,0-1,Blackpool FC
16,Fri Oct 27 2000,Carlisle United FC,1-2,Scunthorpe United FC
16,Fri Oct 27 2000,Barnet FC,4-3,Lincoln City FC
17,Fri Nov 3 2000,Torquay United FC,1-1,Plymouth Argyle FC
17,Fri Nov 3 2000,Southend United FC,3-1,Macclesfield Town FC
17,Fri Nov 3 2000,Scunthorpe United FC,3-0,Hartlepool United FC
17,Fri Nov 3 2000,Rochdale AFC,0-0,Barnet FC
17,Fri Nov 3 2000,Lincoln City FC,1-1,Chesterfield FC
17,Fri Nov 3 2000,Blackpool FC,0-1,Shrewsbury Town FC
17,Fri Nov 3 2000,Kidderminster Harriers FC,1-1,Cheltenham Town FC
17,Fri Nov 3 2000,Hull City AFC,2-0,Darlington FC
17,Fri Nov 3 2000,FC Halifax Town,3-1,Exeter City FC
17,Fri Nov 3 2000,Cardiff City FC,4-0,York City FC
17,Fri Nov 3 2000,Brighton & Hove Albion FC,4-1,Carlisle United FC
17,Fri Nov 3 2000,Leyton Orient FC,2-1,Mansfield Town FC
18,Fri Nov 10 2000,York City FC,3-2,Torquay United FC
18,Fri Nov 10 2000,Mansfield Town FC,1-0,Rochdale AFC
18,Fri Nov 10 2000,Macclesfield Town FC,0-0,Brighton & Hove Albion FC
18,Fri Nov 10 2000,Hartlepool United FC,3-1,Kidderminster Harriers FC
18,Fri Nov 10 2000,Exeter City FC,2-1,Scunthorpe United FC
18,Fri Nov 10 2000,Darlington FC,0-1,FC Halifax Town
18,Fri Nov 10 2000,Chesterfield FC,1-0,Hull City AFC
18,Fri Nov 10 2000,Barnet FC,7-0,Blackpool FC
18,Fri Nov 10 2000,Carlisle United FC,3-1,Southend United FC
18,Fri Nov 10 2000,Cheltenham Town FC,1-1,Leyton Orient FC
11,Tue Nov 21 2000,Cardiff City FC,3-2,Lincoln City FC
19,Fri Nov 24 2000,Torquay United FC,2-1,Barnet FC
19,Fri Nov 24 2000,Southend United FC,0-1,Cheltenham Town FC
19,Fri Nov 24 2000,Scunthorpe United FC,6-0,Mansfield Town FC
19,Fri Nov 24 2000,Lincoln City FC,3-1,Exeter City FC
19,Fri Nov 24 2000,Leyton Orient FC,2-1,Macclesfield Town FC
19,Fri Nov 24 2000,Kidderminster Harriers FC,3-1,York City FC
19,Fri Nov 24 2000,Hull City AFC,2-1,Carlisle United FC
19,Fri Nov 24 2000,FC Halifax Town,2-2,Chesterfield FC
19,Fri Nov 24 2000,Cardiff City FC,3-2,Hartlepool United FC
19,Fri Nov 24 2000,Brighton & Hove Albion FC,4-0,Shrewsbury Town FC
19,Fri Nov 24 2000,Blackpool FC,2-1,Darlington FC
20,Fri Dec 1 2000,York City FC,2-1,Shrewsbury Town FC
20,Fri Dec 1 2000,Torquay United FC,1-4,Cardiff City FC
20,Fri Dec 1 2000,Scunthorpe United FC,0-1,Hull City AFC
20,Fri Dec 1 2000,Rochdale AFC,1-0,Blackpool FC
20,Fri Dec 1 2000,Kidderminster Harriers FC,2-1,Macclesfield Town FC
20,Fri Dec 1 2000,Brighton & Hove Albion FC,2-1,FC Halifax Town
20,Fri Dec 1 2000,Exeter City FC,0-2,Plymouth Argyle FC
20,Fri Dec 1 2000,Darlington FC,2-1,Mansfield Town FC
20,Fri Dec 1 2000,Chesterfield FC,4-1,Leyton Orient FC
20,Fri Dec 1 2000,Cheltenham Town FC,4-3,Barnet FC
20,Fri Dec 1 2000,Carlisle United FC,1-1,Lincoln City FC
20,Fri Dec 1 2000,Hartlepool United FC,1-0,Southend United FC
36,Fri Dec 8 2000,Chesterfield FC,2-0,Exeter City FC
21,Fri Dec 15 2000,Lincoln City FC,1-1,Rochdale AFC
21,Fri Dec 15 2000,Plymouth Argyle FC,1-0,York City FC
21,Fri Dec 15 2000,Mansfield Town FC,2-0,Brighton & Hove Albion FC
21,Fri Dec 15 2000,Macclesfield Town FC,1-0,Carlisle United FC
21,Fri Dec 15 2000,Southend United FC,3-2,Chesterfield FC
21,Fri Dec 15 2000,Leyton Orient FC,1-0,Darlington FC
21,Fri Dec 15 2000,Hull City AFC,1-2,Torquay United FC
21,Fri Dec 15 2000,Barnet FC,4-2,Scunthorpe United FC
21,Fri Dec 15 2000,Cardiff City FC,3-1,Cheltenham Town FC
21,Fri Dec 15 2000,Blackpool FC,3-0,Exeter City FC
21,Fri Dec 15 2000,FC Halifax Town,0-1,Hartlepool United FC
22,Thu Dec 21 2000,York City FC,0-2,Blackpool FC
22,Thu Dec 21 2000,Shrewsbury Town FC,0-1,Southend United FC
22,Thu Dec 21 2000,Mansfield Town FC,1-1,Carlisle United FC
22,Thu Dec 21 2000,Brighton & Hove Albion FC,2-0,Exeter City FC
22,Fri Dec 22 2000,Scunthorpe United FC,1-1,Cheltenham Town FC
22,Fri Dec 22 2000,Torquay United FC,0-0,Chesterfield FC
22,Fri Dec 22 2000,Leyton Orient FC,1-1,Rochdale AFC
22,Fri Dec 22 2000,Hull City AFC,0-0,Kidderminster Harriers FC
22,Fri Dec 22 2000,Hartlepool United FC,6-1,Barnet FC
22,Fri Dec 22 2000,FC Halifax Town,2-0,Plymouth Argyle FC
22,Fri Dec 22 2000,Darlington FC,3-0,Lincoln City FC
22,Fri Dec 22 2000,Cardiff City FC,2-0,Macclesfield Town FC
23,Mon Dec 25 2000,Southend United FC,0-1,Leyton Orient FC
23,Mon Dec 25 2000,Rochdale AFC,1-0,Hull City AFC
23,Mon Dec 25 2000,Barnet FC,0-1,Brighton & Hove Albion FC
23,Mon Dec 25 2000,Macclesfield Town FC,0-1,York City FC
23,Mon Dec 25 2000,Lincoln City FC,1-1,Scunthorpe United FC
23,Mon Dec 25 2000,Kidderminster Harriers FC,1-0,Mansfield Town FC
23,Mon Dec 25 2000,Exeter City FC,1-1,Torquay United FC
23,Mon Dec 25 2000,Chesterfield FC,2-0,Darlington FC
23,Mon Dec 25 2000,Cheltenham Town FC,1-1,Shrewsbury Town FC
23,Mon Dec 25 2000,Blackpool FC,0-1,FC Halifax Town
23,Mon Dec 25 2000,Plymouth Argyle FC,2-1,Cardiff City FC
24,Fri Dec 29 2000,Southend United FC,1-1,Torquay United FC
25,Sun Dec 31 2000,Shrewsbury Town FC,3-2,Barnet FC
25,Sun Dec 31 2000,Torquay United FC,1-1,Kidderminster Harriers FC
25,Sun Dec 31 2000,Scunthorpe United FC,2-2,Macclesfield Town FC
25,Sun Dec 31 2000,Brighton & Hove Albion FC,0-2,Southend United FC
25,Sun Dec 31 2000,Cardiff City FC,6-1,Exeter City FC
25,Fri Jan 5 2001,Darlington FC,1-2,Rochdale AFC
26,Fri Jan 5 2001,Hull City AFC,0-0,Macclesfield Town FC
26,Fri Jan 5 2001,Mansfield Town FC,0-0,Plymouth Argyle FC
26,Fri Jan 5 2001,Shrewsbury Town FC,0-0,Chesterfield FC
26,Fri Jan 5 2001,Hartlepool United FC,2-0,Exeter City FC
26,Fri Jan 5 2001,FC Halifax Town,3-2,Kidderminster Harriers FC
26,Fri Jan 5 2001,Torquay United FC,1-2,Cheltenham Town FC
27,Fri Jan 12 2001,Rochdale AFC,0-1,FC Halifax Town
27,Fri Jan 12 2001,Southend United FC,1-1,Cardiff City FC
27,Fri Jan 12 2001,Plymouth Argyle FC,1-1,Darlington FC
27,Fri Jan 12 2001,Barnet FC,2-0,York City FC
27,Fri Jan 12 2001,Kidderminster Harriers FC,0-2,Brighton & Hove Albion FC
27,Fri Jan 12 2001,Exeter City FC,2-3,Leyton Orient FC
27,Fri Jan 12 2001,Chesterfield FC,1-0,Scunthorpe United FC
27,Fri Jan 12 2001,Cheltenham Town FC,1-2,Hartlepool United FC
27,Fri Jan 12 2001,Carlisle United FC,1-0,Shrewsbury Town FC
27,Fri Jan 12 2001,Blackpool FC,5-0,Torquay United FC
27,Fri Jan 12 2001,Lincoln City FC,2-0,Hull City AFC
27,Sat Jan 13 2001,Macclesfield Town FC,0-1,Mansfield Town FC
18,Mon Jan 15 2001,Plymouth Argyle FC,1-0,Lincoln City FC
24,Mon Jan 15 2001,Chesterfield FC,0-0,Hartlepool United FC
25,Mon Jan 15 2001,Hull City AFC,0-1,Blackpool FC
28,Fri Jan 19 2001,York City FC,1-3,Macclesfield Town FC
28,Fri Jan 19 2001,Torquay United FC,2-1,Exeter City FC
28,Fri Jan 19 2001,Shrewsbury Town FC,1-0,Cheltenham Town FC
28,Fri Jan 19 2001,Leyton Orient FC,0-2,Southend United FC
28,Fri Jan 19 2001,Cardiff City FC,4-1,Plymouth Argyle FC
28,Fri Jan 19 2001,Darlington FC,0-3,Chesterfield FC
28,Fri Jan 19 2001,Hartlepool United FC,2-2,Carlisle United FC
25,Mon Jan 22 2001,York City FC,0-1,Chesterfield FC
28,Mon Jan 22 2001,Mansfield Town FC,2-1,Kidderminster Harriers FC
29,Fri Jan 26 2001,Barnet FC,1-3,Hartlepool United FC
29,Fri Jan 26 2001,Macclesfield Town FC,2-5,Cardiff City FC
29,Fri Jan 26 2001,Lincoln City FC,2-2,Darlington FC
29,Fri Jan 26 2001,Kidderminster Harriers FC,2-2,Hull City AFC
29,Fri Jan 26 2001,Exeter City FC,1-0,Brighton & Hove Albion FC
29,Fri Jan 26 2001,Chesterfield FC,3-0,Torquay United FC
29,Fri Jan 26 2001,Carlisle United FC,2-1,Mansfield Town FC
29,Fri Jan 26 2001,Blackpool FC,1-0,York City FC
29,Fri Jan 26 2001,Plymouth Argyle FC,1-0,FC Halifax Town
29,Sat Jan 27 2001,Rochdale AFC,3-1,Leyton Orient FC
29,Sat Jan 27 2001,Southend United FC,0-0,Shrewsbury Town FC
16,Mon Jan 29 2001,Plymouth Argyle FC,4-0,Kidderminster Harriers FC
26,Mon Jan 29 2001,York City FC,0-0,Carlisle United FC
30,Thu Feb 1 2001,Mansfield Town FC,1-1,Exeter City FC
30,Thu Feb 1 2001,Cardiff City FC,0-0,Rochdale AFC
30,Fri Feb 2 2001,Shrewsbury Town FC,1-1,Hartlepool United FC
30,Fri Feb 2 2001,Southend United FC,1-0,Lincoln City FC
30,Fri Feb 2 2001,Torquay United FC,0-1,Brighton & Hove Albion FC
30,Fri Feb 2 2001,Macclesfield Town FC,3-1,Plymouth Argyle FC
30,Fri Feb 2 2001,Leyton Orient FC,3-0,FC Halifax Town
30,Fri Feb 2 2001,Cheltenham Town FC,0-1,Hull City AFC
30,Fri Feb 2 2001,Barnet FC,1-1,Chesterfield FC
30,Fri Feb 2 2001,Blackpool FC,6-0,Scunthorpe United FC
30,Fri Feb 2 2001,Carlisle United FC,2-0,Kidderminster Harriers FC
31,Thu Feb 8 2001,Chesterfield FC,2-0,Cheltenham Town FC
31,Fri Feb 9 2001,Hull City AFC,1-0,Leyton Orient FC
31,Fri Feb 9 2001,Lincoln City FC,1-2,Torquay United FC
31,Fri Feb 9 2001,Kidderminster Harriers FC,2-1,Barnet FC
31,Fri Feb 9 2001,Scunthorpe United FC,4-0,York City FC
31,Fri Feb 9 2001,Hartlepool United FC,3-1,Blackpool FC
31,Fri Feb 9 2001,Brighton & Hove Albion FC,1-0,Cardiff City FC
31,Fri Feb 9 2001,Exeter City FC,0-0,Macclesfield Town FC
31,Fri Feb 9 2001,FC Halifax Town,3-4,Mansfield Town FC
23,Mon Feb 12 2001,Carlisle United FC,2-3,Hartlepool United FC
24,Mon Feb 12 2001,Blackpool FC,1-0,Cardiff City FC
24,Mon Feb 12 2001,Macclesfield Town FC,2-1,Shrewsbury Town FC
25,Mon Feb 12 2001,Mansfield Town FC,2-1,Cheltenham Town FC
26,Mon Feb 12 2001,Scunthorpe United FC,0-0,Rochdale AFC
32,Fri Feb 16 2001,Shrewsbury Town FC,0-2,Hull City AFC
32,Fri Feb 16 2001,Torquay United FC,1-0,Rochdale AFC
32,Fri Feb 16 2001,Southend United FC,0-3,FC Halifax Town
32,Fri Feb 16 2001,Barnet FC,3-0,Darlington FC
32,Fri Feb 16 2001,Mansfield Town FC,0-1,Chesterfield FC
32,Fri Feb 16 2001,Macclesfield Town FC,0-1,Hartlepool United FC
32,Fri Feb 16 2001,Leyton Orient FC,0-0,Kidderminster Harriers FC
32,Fri Feb 16 2001,Cheltenham Town FC,3-1,Brighton & Hove Albion FC
32,Fri Feb 16 2001,Carlisle United FC,1-1,Plymouth Argyle FC
32,Fri Feb 16 2001,Cardiff City FC,3-0,Scunthorpe United FC
32,Fri Feb 16 2001,Blackpool FC,2-0,Lincoln City FC
32,Fri Feb 16 2001,York City FC,0-3,Exeter City FC
33,Mon Feb 19 2001,Scunthorpe United FC,1-1,Leyton Orient FC
33,Mon Feb 19 2001,Rochdale AFC,0-1,York City FC
33,Mon Feb 19 2001,Plymouth Argyle FC,3-1,Shrewsbury Town FC
33,Mon Feb 19 2001,Lincoln City FC,1-2,Macclesfield Town FC
33,Mon Feb 19 2001,Kidderminster Harriers FC,2-1,Southend United FC
33,Mon Feb 19 2001,Hull City AFC,2-1,Mansfield Town FC
33,Mon Feb 19 2001,Hartlepool United FC,3-1,Torquay United FC
33,Mon Feb 19 2001,FC Halifax Town,1-2,Cardiff City FC
33,Mon Feb 19 2001,Exeter City FC,1-0,Barnet FC
33,Mon Feb 19 2001,Darlington FC,1-0,Cheltenham Town FC
33,Mon Feb 19 2001,Chesterfield FC,1-1,Carlisle United FC
33,Mon Feb 19 2001,Brighton & Hove Albion FC,1-0,Blackpool FC
34,Fri Feb 23 2001,Scunthorpe United FC,1-1,Southend United FC
34,Fri Feb 23 2001,Rochdale AFC,1-7,Shrewsbury Town FC
34,Fri Feb 23 2001,Plymouth Argyle FC,0-0,Cheltenham Town FC
34,Fri Feb 23 2001,Lincoln City FC,2-3,Leyton Orient FC
34,Fri Feb 23 2001,Hull City AFC,2-1,Barnet FC
34,Fri Feb 23 2001,Hartlepool United FC,1-1,Mansfield Town FC
34,Fri Feb 23 2001,Brighton & Hove Albion FC,1-1,York City FC
34,Fri Feb 23 2001,Exeter City FC,1-0,Carlisle United FC
34,Fri Feb 23 2001,Darlington FC,1-1,Macclesfield Town FC
