Round,Date,Team 1,FT,HT,Team 2
?,(Mon) 27 Sep 1954 (39),Accrington Stanley (1),2-3,?,Barnsley FC (1)
?,(Sat) 1 Jan 1955 (0),Accrington Stanley (2),6-3,?,Barrow AFC (1)
?,(Sat) 29 Jan 1955 (4),Accrington Stanley (3),1-0,?,Bradford City (1)
?,(Sat) 12 Mar 1955 (10),Accrington Stanley (4),4-3,?,Bradford Park Avenue (1)
?,(Wed) 1 Sep 1954 (35),Accrington Stanley (5),3-2,?,Carlisle United (1)
?,(Sat) 26 Feb 1955 (8),Accrington Stanley (6),3-0,?,Chester FC (1)
?,(Mon) 3 Jan 1955 (1),Accrington Stanley (7),4-1,?,Chesterfield FC (1)
?,(Sat) 18 Sep 1954 (37),Accrington Stanley (8),1-0,?,Crewe Alexandra (1)
?,(Sat) 23 Apr 1955 (16),Accrington Stanley (9),3-0,?,Darlington FC (1)
?,(Sat) 27 Nov 1954 (47),Accrington Stanley (10),6-2,?,Gateshead FC (1)
?,(Sat) 16 Oct 1954 (41),Accrington Stanley (11),3-0,?,Grimsby Town (1)
?,(Mon) 27 Dec 1954 (52),Accrington Stanley (12),3-1,?,Halifax Town (1)
?,(Sat) 9 Apr 1955 (14),Accrington Stanley (13),2-5,?,Hartlepool United (1)
?,(Sat) 22 Jan 1955 (3),Accrington Stanley (14),3-2,?,Mansfield Town (1)
?,(Wed) 8 Sep 1954 (36),Accrington Stanley (15),4-0,?,Oldham Athletic (1)
?,(Sat) 30 Oct 1954 (43),Accrington Stanley (16),5-4,?,Rochdale AFC (1)
?,(Sat) 19 Feb 1955 (7),Accrington Stanley (17),2-1,?,Scunthorpe United (1)
?,(Sat) 21 Aug 1954 (33),Accrington Stanley (18),1-1,?,Southport FC (1)
?,(Sat) 13 Nov 1954 (45),Accrington Stanley (19),0-1,?,Stockport County (1)
?,(Sat) 26 Mar 1955 (12),Accrington Stanley (20),3-1,?,Tranmere Rovers (1)
?,(Sat) 4 Sep 1954 (35),Accrington Stanley (21),2-0,?,Workington (1)
?,(Sat) 25 Sep 1954 (38),Accrington Stanley (22),2-0,?,Wrexham AFC (1)
