Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 21 Aug 1954 (33),Southend United FC (1),4-1,?,Shrewsbury Town FC (1)
?,(Sat) 21 Aug 1954 (33),Norwich City FC (1),4-3,?,Aldershot Town FC (1)
?,(Sat) 21 Aug 1954 (33),Newport County AFC (1),0-1,?,Northampton Town FC (1)
?,(Sat) 21 Aug 1954 (33),Gillingham FC (1),1-1,?,Bristol City FC (1)
?,(Sat) 21 Aug 1954 (33),Southampton FC (1),6-4,?,Brentford FC (1)
?,(Sat) 21 Aug 1954 (33),Coventry City FC (1),1-0,?,AFC Bournemouth (1)
?,(Sat) 21 Aug 1954 (33),Reading FC (1),2-2,?,Walsall FC (1)
?,(Sat) 21 Aug 1954 (33),Leyton Orient FC (1),2-1,?,Torquay United FC (1)
?,(Sat) 21 Aug 1954 (33),Queens Park Rangers FC (1),2-1,?,Watford FC (1)
?,(Sat) 21 Aug 1954 (33),Colchester United FC (1),0-0,?,Swindon Town FC (1)
?,(Sat) 21 Aug 1954 (33),Millwall FC (1),2-0,?,Brighton & Hove Albion FC (1)
?,(Sat) 21 Aug 1954 (33),Exeter City FC (1),2-0,?,Crystal Palace FC (1)
?,(Mon) 23 Aug 1954 (34),Coventry City FC (2),2-1,?,Reading FC (2)
?,(Tue) 24 Aug 1954 (34),Southend United FC (2),2-2,?,Queens Park Rangers FC (2)
?,(Tue) 24 Aug 1954 (34),Watford FC (2),3-0,?,Swindon Town FC (2)
?,(Wed) 25 Aug 1954 (34),Brighton & Hove Albion FC (2),3-0,?,Walsall FC (2)
?,(Wed) 25 Aug 1954 (34),Gillingham FC (2),1-0,?,Southampton FC (2)
?,(Wed) 25 Aug 1954 (34),Exeter City FC (2),2-2,?,Colchester United FC (2)
?,(Wed) 25 Aug 1954 (34),Torquay United FC (2),2-2,?,Bristol City FC (2)
?,(Wed) 25 Aug 1954 (34),AFC Bournemouth (2),4-0,?,Aldershot Town FC (2)
?,(Thu) 26 Aug 1954 (34),Brentford FC (2),2-2,?,Shrewsbury Town FC (2)
?,(Thu) 26 Aug 1954 (34),Newport County AFC (2),1-1,?,Norwich City FC (2)
?,(Thu) 26 Aug 1954 (34),Northampton Town FC (2),1-1,?,Crystal Palace FC (2)
?,(Thu) 26 Aug 1954 (34),Leyton Orient FC (2),1-0,?,Millwall FC (2)
?,(Sat) 28 Aug 1954 (34),Walsall FC (3),0-1,?,Gillingham FC (3)
?,(Sat) 28 Aug 1954 (34),Crystal Palace FC (3),0-0,?,Colchester United FC (3)
?,(Sat) 28 Aug 1954 (34),Bristol City FC (3),5-0,?,Leyton Orient FC (3)
