Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 1 Sep 1906 (35),Barnsley FC (1),3-2,?,Blackpool FC (1)
?,(Sat) 1 Sep 1906 (35),Wolverhampton Wanderers FC (1),1-1,?,Hull City AFC (1)
?,(Sat) 1 Sep 1906 (35),Port Vale FC (1),1-2,?,Leicester City FC (1)
?,(Sat) 1 Sep 1906 (35),Burnley FC (1),0-1,?,West Bromwich Albion FC (1)
?,(Sat) 1 Sep 1906 (35),Burton United FC (1901-1910) (1),3-4,?,Lincoln City FC (1)
?,(Sat) 1 Sep 1906 (35),Chelsea FC (1),9-2,?,Glossop North End AFC (1)
?,(Sat) 1 Sep 1906 (35),Leyton Orient FC (1),1-1,?,Stockport County FC (1)
?,(Sat) 1 Sep 1906 (35),Grimsby Town FC (1),3-1,?,Nottingham Forest FC (1)
?,(Sat) 1 Sep 1906 (35),Leeds City FC (1904-1919) (1),1-1,?,Bradford City AFC (1)
?,(Sat) 1 Sep 1906 (35),Gainsborough Trinity FC (1),1-0,?,Chesterfield FC (1)
?,(Mon) 3 Sep 1906 (36),Leicester City FC (2),2-0,?,Grimsby Town FC (2)
?,(Mon) 3 Sep 1906 (36),Wolverhampton Wanderers FC (2),1-0,?,Gainsborough Trinity FC (2)
?,(Mon) 3 Sep 1906 (36),Burnley FC (2),0-1,?,Bradford City AFC (2)
?,(Sat) 8 Sep 1906 (36),Nottingham Forest FC (2),2-2,?,Port Vale FC (2)
?,(Sat) 8 Sep 1906 (36),West Bromwich Albion FC (2),5-0,?,Leeds City FC (1904-1919) (2)
?,(Sat) 8 Sep 1906 (36),Chesterfield FC (2),2-0,?,Burton United FC (1901-1910) (2)
?,(Sat) 8 Sep 1906 (36),Bradford City AFC (3),2-0,?,Barnsley FC (2)
?,(Sat) 8 Sep 1906 (36),Glossop North End AFC (2),2-1,?,Wolverhampton Wanderers FC (3)
?,(Sat) 8 Sep 1906 (36),Blackpool FC (2),0-0,?,Chelsea FC (2)
?,(Sat) 8 Sep 1906 (36),Stockport County FC (2),1-2,?,Gainsborough Trinity FC (3)
?,(Sat) 8 Sep 1906 (36),Leicester City FC (3),2-0,?,Burnley FC (3)
?,(Sat) 8 Sep 1906 (36),Hull City AFC (2),2-0,?,Leyton Orient FC (2)
?,(Sat) 8 Sep 1906 (36),Lincoln City FC (2),2-1,?,Grimsby Town FC (3)
