Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 16 Aug 2008 (32),Arsenal FC (1),1-0,1-0,West Bromwich Albion FC (1)
?,(Sat) 16 Aug 2008 (32),Bolton Wanderers FC (1),3-1,3-0,Stoke City FC (1)
?,(Sat) 16 Aug 2008 (32),Everton FC (1),2-3,1-1,Blackburn Rovers FC (1)
?,(Sat) 16 Aug 2008 (32),Hull City AFC (1),2-1,1-1,Fulham FC (1)
?,(Sat) 16 Aug 2008 (32),Middlesbrough FC (1),2-1,0-0,Tottenham Hotspur FC (1)
?,(Sat) 16 Aug 2008 (32),Sunderland AFC (1),0-1,0-0,Liverpool FC (1)
?,(Sat) 16 Aug 2008 (32),West Ham United FC (1),2-1,2-0,Wigan Athletic FC (1)
?,(Sun) 17 Aug 2008 (32),Aston Villa FC (1),4-2,0-0,Manchester City FC (1)
?,(Sun) 17 Aug 2008 (32),Chelsea FC (1),4-0,3-0,Portsmouth FC (1)
?,(Sun) 17 Aug 2008 (32),Manchester United FC (1),1-1,1-1,Newcastle United FC (1)
?,(Sat) 23 Aug 2008 (33),Blackburn Rovers FC (2),1-1,1-1,Hull City AFC (2)
?,(Sat) 23 Aug 2008 (33),Fulham FC (2),1-0,1-0,Arsenal FC (2)
?,(Sat) 23 Aug 2008 (33),Liverpool FC (2),2-1,0-0,Middlesbrough FC (2)
?,(Sat) 23 Aug 2008 (33),Newcastle United FC (2),1-0,0-0,Bolton Wanderers FC (2)
?,(Sat) 23 Aug 2008 (33),Stoke City FC (2),3-2,1-0,Aston Villa FC (2)
?,(Sat) 23 Aug 2008 (33),Tottenham Hotspur FC (2),1-2,0-0,Sunderland AFC (2)
?,(Sat) 23 Aug 2008 (33),West Bromwich Albion FC (2),1-2,0-0,Everton FC (2)
?,(Sun) 24 Aug 2008 (33),Manchester City FC (2),3-0,0-0,West Ham United FC (2)
?,(Sun) 24 Aug 2008 (33),Wigan Athletic FC (2),0-1,0-1,Chelsea FC (2)
?,(Mon) 25 Aug 2008 (34),Portsmouth FC (2),0-1,0-1,Manchester United FC (2)
?,(Sat) 30 Aug 2008 (34),Arsenal FC (3),3-0,2-0,Newcastle United FC (3)
?,(Sat) 30 Aug 2008 (34),Bolton Wanderers FC (3),0-0,0-0,West Bromwich Albion FC (3)
?,(Sat) 30 Aug 2008 (34),Everton FC (3),0-3,0-2,Portsmouth FC (3)
?,(Sat) 30 Aug 2008 (34),Hull City AFC (3),0-5,0-2,Wigan Athletic FC (3)
?,(Sat) 30 Aug 2008 (34),Middlesbrough FC (3),2-1,1-0,Stoke City FC (3)
?,(Sat) 30 Aug 2008 (34),West Ham United FC (3),4-1,2-1,Blackburn Rovers FC (3)
?,(Sun) 31 Aug 2008 (34),Aston Villa FC (3),0-0,0-0,Liverpool FC (3)
?,(Sun) 31 Aug 2008 (34),Chelsea FC (3),1-1,1-1,Tottenham Hotspur FC (3)
?,(Sun) 31 Aug 2008 (34),Sunderland AFC (3),0-3,0-1,Manchester City FC (3)
?,(Sat) 13 Sep 2008 (36),Blackburn Rovers FC (4),0-4,0-2,Arsenal FC (4)
?,(Sat) 13 Sep 2008 (36),Fulham FC (3),2-1,2-0,Bolton Wanderers FC (4)
?,(Sat) 13 Sep 2008 (36),Liverpool FC (4),2-1,1-1,Manchester United FC (3)
?,(Sat) 13 Sep 2008 (36),Manchester City FC (4),1-3,1-1,Chelsea FC (4)
?,(Sat) 13 Sep 2008 (36),Newcastle United FC (4),1-2,0-1,Hull City AFC (4)
?,(Sat) 13 Sep 2008 (36),Portsmouth FC (4),2-1,0-1,Middlesbrough FC (4)
?,(Sat) 13 Sep 2008 (36),West Bromwich Albion FC (4),3-2,2-2,West Ham United FC (4)
?,(Sat) 13 Sep 2008 (36),Wigan Athletic FC (4),1-1,0-1,Sunderland AFC (4)
?,(Sun) 14 Sep 2008 (36),Stoke City FC (4),2-3,0-1,Everton FC (4)
?,(Mon) 15 Sep 2008 (37),Tottenham Hotspur FC (4),1-2,0-1,Aston Villa FC (4)
?,(Sat) 20 Sep 2008 (37),Blackburn Rovers FC (5),1-0,0-0,Fulham FC (4)
?,(Sat) 20 Sep 2008 (37),Bolton Wanderers FC (5),1-3,1-2,Arsenal FC (5)
?,(Sat) 20 Sep 2008 (37),Liverpool FC (5),0-0,0-0,Stoke City FC (5)
?,(Sat) 20 Sep 2008 (37),Sunderland AFC (5),2-0,0-0,Middlesbrough FC (5)
?,(Sat) 20 Sep 2008 (37),West Ham United FC (5),3-1,2-0,Newcastle United FC (5)
?,(Sun) 21 Sep 2008 (37),Chelsea FC (5),1-1,0-1,Manchester United FC (4)
?,(Sun) 21 Sep 2008 (37),Hull City AFC (5),2-2,1-0,Everton FC (5)
?,(Sun) 21 Sep 2008 (37),Manchester City FC (5),6-0,2-0,Portsmouth FC (5)
?,(Sun) 21 Sep 2008 (37),Tottenham Hotspur FC (5),0-0,0-0,Wigan Athletic FC (5)
?,(Sun) 21 Sep 2008 (37),West Bromwich Albion FC (5),1-2,1-2,Aston Villa FC (5)
?,(Sat) 27 Sep 2008 (38),Arsenal FC (6),1-2,0-0,Hull City AFC (6)
?,(Sat) 27 Sep 2008 (38),Aston Villa FC (6),2-1,2-1,Sunderland AFC (6)
?,(Sat) 27 Sep 2008 (38),Everton FC (6),0-2,0-0,Liverpool FC (6)
?,(Sat) 27 Sep 2008 (38),Fulham FC (5),1-2,0-2,West Ham United FC (6)
?,(Sat) 27 Sep 2008 (38),Manchester United FC (5),2-0,0-0,Bolton Wanderers FC (6)
?,(Sat) 27 Sep 2008 (38),Middlesbrough FC (6),0-1,0-0,West Bromwich Albion FC (6)
?,(Sat) 27 Sep 2008 (38),Newcastle United FC (6),1-2,0-2,Blackburn Rovers FC (6)
?,(Sat) 27 Sep 2008 (38),Stoke City FC (6),0-2,0-1,Chelsea FC (6)
?,(Sun) 28 Sep 2008 (38),Portsmouth FC (6),2-0,1-0,Tottenham Hotspur FC (6)
?,(Sun) 28 Sep 2008 (38),Wigan Athletic FC (6),2-1,2-1,Manchester City FC (6)
?,(Sat) 4 Oct 2008 (39),Blackburn Rovers FC (7),0-2,0-1,Manchester United FC (6)
?,(Sat) 4 Oct 2008 (39),Sunderland AFC (7),1-1,0-0,Arsenal FC (7)
?,(Sat) 4 Oct 2008 (39),West Bromwich Albion FC (7),1-0,0-0,Fulham FC (6)
?,(Sat) 4 Oct 2008 (39),Wigan Athletic FC (7),0-1,0-0,Middlesbrough FC (7)
?,(Sun) 5 Oct 2008 (39),Chelsea FC (7),2-0,2-0,Aston Villa FC (7)
?,(Sun) 5 Oct 2008 (39),Everton FC (7),2-2,2-1,Newcastle United FC (7)
?,(Sun) 5 Oct 2008 (39),Manchester City FC (7),2-3,2-0,Liverpool FC (7)
?,(Sun) 5 Oct 2008 (39),Portsmouth FC (7),2-1,1-0,Stoke City FC (7)
?,(Sun) 5 Oct 2008 (39),Tottenham Hotspur FC (7),0-1,0-1,Hull City AFC (7)
