Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 8 Aug 2008 (W32),Barrow AFC (1),3-0,0-0,Oxford United FC (1)
?,(Sat) 9 Aug 2008 (W32),Crawley Town FC (1),0-1,0-0,York City FC (1)
?,(Sat) 9 Aug 2008 (W32),Eastbourne Borough FC (1),0-1,0-1,AFC Rushden & Diamonds (1)
?,(Sat) 9 Aug 2008 (W32),Ebbsfleet United FC (1),2-2,2-0,Mansfield Town FC (1)
?,(Sat) 9 Aug 2008 (W32),Histon FC (1),1-1,0-0,Torquay United FC (1)
?,(Sat) 9 Aug 2008 (W32),Kettering Town FC (1),1-1,1-0,Forest Green Rovers FC (1)
?,(Sat) 9 Aug 2008 (W32),Kidderminster Harriers FC (1),1-1,1-1,Lewes FC (1)
?,(Sat) 9 Aug 2008 (W32),Northwich Victoria FC (1),0-1,0-1,Cambridge United FC (1)
?,(Sat) 9 Aug 2008 (W32),Salisbury City FC (1),0-1,0-1,Burton Albion FC (1)
?,(Sat) 9 Aug 2008 (W32),Weymouth FC (1),3-1,2-1,Grays Athletic FC (1)
?,(Sat) 9 Aug 2008 (W32),Woking FC (1),1-2,0-1,Altrincham FC (1)
?,(Sat) 9 Aug 2008 (W32),Wrexham AFC (1),5-0,1-0,Stevenage FC (1)
?,(Tue) 12 Aug 2008 (W33),Altrincham FC (2),3-4,0-1,Barrow AFC (2)
?,(Tue) 12 Aug 2008 (W33),Burton Albion FC (2),1-1,0-1,Northwich Victoria FC (2)
?,(Tue) 12 Aug 2008 (W33),Cambridge United FC (2),2-1,1-0,Kidderminster Harriers FC (2)
?,(Tue) 12 Aug 2008 (W33),Forest Green Rovers FC (2),1-2,0-1,Salisbury City FC (2)
?,(Tue) 12 Aug 2008 (W33),Grays Athletic FC (2),1-1,0-0,Kettering Town FC (2)
?,(Tue) 12 Aug 2008 (W33),Lewes FC (2),0-3,0-2,Crawley Town FC (2)
?,(Tue) 12 Aug 2008 (W33),Mansfield Town FC (2),1-0,1-0,Histon FC (2)
?,(Tue) 12 Aug 2008 (W33),Oxford United FC (2),0-1,0-1,Weymouth FC (2)
?,(Tue) 12 Aug 2008 (W33),AFC Rushden & Diamonds (2),2-0,0-0,Ebbsfleet United FC (2)
?,(Tue) 12 Aug 2008 (W33),Stevenage FC (2),1-3,1-2,Eastbourne Borough FC (2)
?,(Tue) 12 Aug 2008 (W33),Torquay United FC (2),2-1,0-1,Woking FC (2)
?,(Thu) 14 Aug 2008 (W33),York City FC (2),1-0,0-0,Wrexham AFC (2)
?,(Sat) 16 Aug 2008 (W33),Altrincham FC (3),1-1,0-1,Kettering Town FC (3)
?,(Sat) 16 Aug 2008 (W33),Burton Albion FC (3),3-2,0-2,Woking FC (3)
?,(Sat) 16 Aug 2008 (W33),Cambridge United FC (3),2-1,2-1,Barrow AFC (3)
?,(Sat) 16 Aug 2008 (W33),Forest Green Rovers FC (3),1-0,0-0,Crawley Town FC (3)
?,(Sat) 16 Aug 2008 (W33),Grays Athletic FC (3),2-1,1-0,Northwich Victoria FC (3)
?,(Sat) 16 Aug 2008 (W33),Lewes FC (3),1-4,1-2,Salisbury City FC (3)
?,(Sat) 16 Aug 2008 (W33),Mansfield Town FC (3),4-2,3-0,Kidderminster Harriers FC (3)
?,(Sat) 16 Aug 2008 (W33),Oxford United FC (3),6-3,3-2,Eastbourne Borough FC (3)
?,(Sat) 16 Aug 2008 (W33),Stevenage FC (3),1-1,1-1,Weymouth FC (3)
?,(Sat) 16 Aug 2008 (W33),York City FC (3),1-1,0-1,Histon FC (3)
?,(Sun) 17 Aug 2008 (W33),AFC Rushden & Diamonds (3),1-1,0-0,Wrexham AFC (3)
?,(Mon) 18 Aug 2008 (W34),Torquay United FC (3),0-2,0-1,Ebbsfleet United FC (3)
?,(Thu) 21 Aug 2008 (W34),Wrexham AFC (4),2-0,1-0,Oxford United FC (4)
?,(Sat) 23 Aug 2008 (W34),Barrow AFC (4),2-1,1-1,Mansfield Town FC (4)
?,(Sat) 23 Aug 2008 (W34),Crawley Town FC (4),3-1,2-0,Torquay United FC (4)
?,(Sat) 23 Aug 2008 (W34),Eastbourne Borough FC (4),0-3,0-2,Cambridge United FC (4)
?,(Sat) 23 Aug 2008 (W34),Ebbsfleet United FC (4),4-0,2-0,Stevenage FC (4)
?,(Sat) 23 Aug 2008 (W34),Histon FC (4),4-3,3-2,Burton Albion FC (4)
?,(Sat) 23 Aug 2008 (W34),Kettering Town FC (4),1-1,1-0,AFC Rushden & Diamonds (4)
?,(Sat) 23 Aug 2008 (W34),Kidderminster Harriers FC (4),4-0,2-0,Altrincham FC (4)
?,(Sat) 23 Aug 2008 (W34),Northwich Victoria FC (4),2-2,2-1,York City FC (4)
?,(Sat) 23 Aug 2008 (W34),Salisbury City FC (4),1-0,0-0,Grays Athletic FC (4)
?,(Sat) 23 Aug 2008 (W34),Weymouth FC (4),2-0,1-0,Lewes FC (4)
?,(Sat) 23 Aug 2008 (W34),Woking FC (4),0-1,0-0,Forest Green Rovers FC (4)
?,(Mon) 25 Aug 2008 (W35),Altrincham FC (5),1-1,1-1,Wrexham AFC (5)
?,(Mon) 25 Aug 2008 (W35),Burton Albion FC (5),2-2,1-0,Kidderminster Harriers FC (5)
?,(Mon) 25 Aug 2008 (W35),Cambridge United FC (5),0-2,0-0,Kettering Town FC (5)
?,(Mon) 25 Aug 2008 (W35),Forest Green Rovers FC (5),4-1,1-0,Weymouth FC (5)
?,(Mon) 25 Aug 2008 (W35),Grays Athletic FC (5),0-1,0-0,Eastbourne Borough FC (5)
?,(Mon) 25 Aug 2008 (W35),Lewes FC (5),0-0,0-0,Ebbsfleet United FC (5)
?,(Mon) 25 Aug 2008 (W35),Mansfield Town FC (5),3-2,2-0,Northwich Victoria FC (5)
?,(Mon) 25 Aug 2008 (W35),Oxford United FC (5),0-0,0-0,Woking FC (5)
?,(Mon) 25 Aug 2008 (W35),AFC Rushden & Diamonds (5),1-2,0-1,Histon FC (5)
?,(Mon) 25 Aug 2008 (W35),Stevenage FC (5),1-1,1-0,Crawley Town FC (5)
?,(Mon) 25 Aug 2008 (W35),Torquay United FC (5),0-1,0-0,Salisbury City FC (5)
?,(Mon) 25 Aug 2008 (W35),York City FC (5),1-1,1-1,Barrow AFC (5)
?,(Thu) 28 Aug 2008 (W35),Torquay United FC (6),1-1,0-0,York City FC (6)
?,(Sat) 30 Aug 2008 (W35),Barrow AFC (6),1-3,1-2,Stevenage FC (6)
?,(Sat) 30 Aug 2008 (W35),Burton Albion FC (6),5-2,2-2,Lewes FC (6)
?,(Sat) 30 Aug 2008 (W35),Crawley Town FC (6),5-2,4-0,Northwich Victoria FC (6)
?,(Sat) 30 Aug 2008 (W35),Eastbourne Borough FC (6),1-0,1-0,Altrincham FC (6)
?,(Sat) 30 Aug 2008 (W35),Ebbsfleet United FC (6),1-1,0-0,Oxford United FC (6)
?,(Sat) 30 Aug 2008 (W35),Histon FC (6),0-1,0-1,Forest Green Rovers FC (6)
?,(Sat) 30 Aug 2008 (W35),Kettering Town FC (6),1-0,0-0,Woking FC (6)
?,(Sat) 30 Aug 2008 (W35),Kidderminster Harriers FC (6),2-1,1-1,AFC Rushden & Diamonds (6)
?,(Sat) 30 Aug 2008 (W35),Mansfield Town FC (6),1-0,1-0,Grays Athletic FC (6)
?,(Sat) 30 Aug 2008 (W35),Salisbury City FC (6),1-4,1-1,Wrexham AFC (6)
?,(Sat) 30 Aug 2008 (W35),Weymouth FC (6),2-2,0-2,Cambridge United FC (6)
?,(Tue) 2 Sep 2008 (W36),Barrow AFC (7),1-1,0-1,AFC Rushden & Diamonds (7)
?,(Tue) 2 Sep 2008 (W36),Crawley Town FC (7),2-1,2-1,Grays Athletic FC (7)
?,(Tue) 2 Sep 2008 (W36),Eastbourne Borough FC (7),1-0,0-0,Forest Green Rovers FC (7)
?,(Tue) 2 Sep 2008 (W36),Ebbsfleet United FC (7),1-1,0-1,Cambridge United FC (7)
?,(Tue) 2 Sep 2008 (W36),Histon FC (7),1-0,0-0,Altrincham FC (7)
?,(Tue) 2 Sep 2008 (W36),Kettering Town FC (7),1-0,1-0,Stevenage FC (7)
?,(Tue) 2 Sep 2008 (W36),Northwich Victoria FC (7),1-2,0-0,Oxford United FC (7)
?,(Tue) 2 Sep 2008 (W36),Salisbury City FC (7),1-0,0-0,Weymouth FC (7)
?,(Tue) 2 Sep 2008 (W36),Woking FC (7),1-1,0-1,Lewes FC (7)
?,(Tue) 2 Sep 2008 (W36),Wrexham AFC (7),0-1,0-1,Burton Albion FC (7)
?,(Tue) 2 Sep 2008 (W36),York City FC (7),1-1,1-0,Mansfield Town FC (7)
?,(Thu) 4 Sep 2008 (W36),Kidderminster Harriers FC (7),1-0,1-0,Torquay United FC (7)
?,(Sat) 6 Sep 2008 (W36),Altrincham FC (8),0-0,0-0,Salisbury City FC (8)
?,(Sat) 6 Sep 2008 (W36),Cambridge United FC (8),2-0,1-0,Wrexham AFC (8)
?,(Sat) 6 Sep 2008 (W36),Forest Green Rovers FC (8),1-4,1-2,Ebbsfleet United FC (8)
?,(Sat) 6 Sep 2008 (W36),Lewes FC (8),0-3,0-2,Barrow AFC (8)
?,(Sat) 6 Sep 2008 (W36),Mansfield Town FC (8),3-1,2-0,Eastbourne Borough FC (8)
?,(Sat) 6 Sep 2008 (W36),Oxford United FC (8),1-1,0-0,Kettering Town FC (8)
?,(Sat) 6 Sep 2008 (W36),AFC Rushden & Diamonds (8),0-1,0-0,Crawley Town FC (8)
?,(Sat) 6 Sep 2008 (W36),Stevenage FC (8),4-1,2-0,Burton Albion FC (8)
?,(Sat) 6 Sep 2008 (W36),Weymouth FC (8),2-5,1-2,Histon FC (8)
?,(Sat) 6 Sep 2008 (W36),York City FC (8),2-0,1-0,Woking FC (8)
?,(Sun) 7 Sep 2008 (W36),Grays Athletic FC (8),3-2,0-0,Kidderminster Harriers FC (8)
?,(Sun) 7 Sep 2008 (W36),Torquay United FC (8),2-1,1-0,Northwich Victoria FC (8)
?,(Thu) 11 Sep 2008 (W37),Lewes FC (9),0-4,0-0,AFC Rushden & Diamonds (9)
?,(Sat) 13 Sep 2008 (W37),Burton Albion FC (9),1-1,1-1,Weymouth FC (9)
?,(Sat) 13 Sep 2008 (W37),Cambridge United FC (9),0-1,0-0,Torquay United FC (9)
?,(Sat) 13 Sep 2008 (W37),Crawley Town FC (9),2-1,1-0,Mansfield Town FC (9)
?,(Sat) 13 Sep 2008 (W37),Eastbourne Borough FC (9),1-1,1-0,Histon FC (9)
?,(Sat) 13 Sep 2008 (W37),Kettering Town FC (9),4-2,2-1,York City FC (9)
?,(Sat) 13 Sep 2008 (W37),Kidderminster Harriers FC (9),1-0,1-0,Oxford United FC (9)
?,(Sat) 13 Sep 2008 (W37),Northwich Victoria FC (9),0-0,0-0,Forest Green Rovers FC (9)
?,(Sat) 13 Sep 2008 (W37),Salisbury City FC (9),3-0,1-0,Barrow AFC (9)
?,(Sat) 13 Sep 2008 (W37),Stevenage FC (9),3-0,2-0,Altrincham FC (9)
?,(Sat) 13 Sep 2008 (W37),Woking FC (9),3-1,0-1,Grays Athletic FC (9)
?,(Sat) 13 Sep 2008 (W37),Wrexham AFC (9),3-2,1-1,Ebbsfleet United FC (9)
?,(Sat) 20 Sep 2008 (W38),Altrincham FC (10),1-0,0-0,Lewes FC (10)
?,(Sat) 20 Sep 2008 (W38),Barrow AFC (10),2-4,0-1,Kettering Town FC (10)
?,(Sat) 20 Sep 2008 (W38),Ebbsfleet United FC (10),2-0,0-0,Woking FC (10)
?,(Sat) 20 Sep 2008 (W38),Forest Green Rovers FC (10),0-3,0-2,Stevenage FC (10)
?,(Sat) 20 Sep 2008 (W38),Grays Athletic FC (10),2-1,2-0,Wrexham AFC (10)
?,(Sat) 20 Sep 2008 (W38),Histon FC (10),2-1,1-1,Northwich Victoria FC (10)
?,(Sat) 20 Sep 2008 (W38),Mansfield Town FC (10),1-1,0-1,Cambridge United FC (10)
?,(Sat) 20 Sep 2008 (W38),Oxford United FC (10),1-2,1-2,Crawley Town FC (10)
?,(Sat) 20 Sep 2008 (W38),AFC Rushden & Diamonds (10),2-1,1-0,Burton Albion FC (10)
?,(Sat) 20 Sep 2008 (W38),Torquay United FC (10),2-0,1-0,Eastbourne Borough FC (10)
?,(Sat) 20 Sep 2008 (W38),Weymouth FC (10),1-2,1-1,Kidderminster Harriers FC (10)
?,(Sat) 20 Sep 2008 (W38),York City FC (10),1-1,0-0,Salisbury City FC (10)
?,(Mon) 22 Sep 2008 (W39),Kettering Town FC (11),0-1,0-0,Burton Albion FC (11)
?,(Tue) 23 Sep 2008 (W39),Altrincham FC (11),1-0,1-0,Mansfield Town FC (11)
?,(Tue) 23 Sep 2008 (W39),Ebbsfleet United FC (11),1-1,0-1,Eastbourne Borough FC (11)
?,(Tue) 23 Sep 2008 (W39),Forest Green Rovers FC (11),1-2,1-0,Torquay United FC (11)
?,(Tue) 23 Sep 2008 (W39),Histon FC (11),1-1,0-1,Lewes FC (11)
?,(Tue) 23 Sep 2008 (W39),Kidderminster Harriers FC (11),2-0,0-0,York City FC (11)
