Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 5 Mar 1898 (9),Arsenal FC (1),4-2,?,Birmingham City FC (1)
?,(Sat) 27 Nov 1897 (47),Arsenal FC (2),2-1,?,Blackpool FC (1)
?,(Sat) 2 Apr 1898 (13),Arsenal FC (3),1-1,?,Burnley FC (1)
?,(Mon) 11 Apr 1898 (15),Arsenal FC (4),3-0,?,Burton Swifts FC (1871-1901) (1)
?,(Sat) 9 Apr 1898 (14),Arsenal FC (5),3-1,?,Darwen FC (1870-2009) (1)
?,(Sat) 18 Sep 1897 (37),Arsenal FC (6),4-0,?,Gainsborough Trinity FC (1)
?,(Wed) 1 Sep 1897 (35),Arsenal FC (7),4-1,?,Grimsby Town FC (1)
?,(Sat) 23 Oct 1897 (42),Arsenal FC (8),0-3,?,Leicester City FC (1)
?,(Sat) 11 Sep 1897 (36),Arsenal FC (9),2-2,?,Lincoln City FC (1)
?,(Sat) 19 Mar 1898 (11),Arsenal FC (10),4-0,?,Loughborough FC (1886-1900) (1)
?,(Sat) 9 Oct 1897 (40),Arsenal FC (11),3-0,?,Luton Town FC (1)
?,(Sat) 5 Feb 1898 (5),Arsenal FC (12),2-2,?,Manchester City FC (1)
?,(Sat) 8 Jan 1898 (1),Arsenal FC (13),5-1,?,Manchester United FC (1)
?,(Sat) 16 Oct 1897 (41),Arsenal FC (14),0-0,?,Newcastle United FC (1)
?,(Sat) 13 Nov 1897 (45),Arsenal FC (15),4-0,?,Walsall FC (1)
?,(Sat) 23 Apr 1898 (16),Birmingham City FC (2),2-1,?,Arsenal FC (16)
?,(Sat) 29 Jan 1898 (4),Birmingham City FC (3),2-3,?,Blackpool FC (2)
?,(Sat) 8 Jan 1898 (1),Birmingham City FC (4),2-2,?,Burnley FC (2)
?,(Sat) 25 Sep 1897 (38),Birmingham City FC (5),2-1,?,Burton Swifts FC (1871-1901) (2)
?,(Sat) 25 Dec 1897 (51),Birmingham City FC (6),5-1,?,Darwen FC (1870-2009) (2)
?,(Sat) 9 Oct 1897 (40),Birmingham City FC (7),4-3,?,Gainsborough Trinity FC (2)
?,(Sat) 12 Mar 1898 (10),Birmingham City FC (8),0-2,?,Grimsby Town FC (2)
?,(Sat) 11 Sep 1897 (36),Birmingham City FC (9),2-1,?,Leicester City FC (2)
?,(Sat) 16 Apr 1898 (15),Birmingham City FC (10),4-0,?,Lincoln City FC (2)
?,(Sat) 6 Nov 1897 (44),Birmingham City FC (11),1-0,?,Loughborough FC (1886-1900) (2)
?,(Sat) 12 Feb 1898 (6),Birmingham City FC (12),4-2,?,Luton Town FC (2)
?,(Mon) 27 Dec 1897 (52),Birmingham City FC (13),0-1,?,Manchester City FC (2)
?,(Sat) 23 Oct 1897 (42),Birmingham City FC (14),2-1,?,Manchester United FC (2)
?,(Tue) 12 Apr 1898 (15),Birmingham City FC (15),1-0,?,Newcastle United FC (2)
?,(Sat) 4 Dec 1897 (48),Birmingham City FC (16),6-0,?,Walsall FC (2)
?,(Sat) 1 Jan 1898 (0),Blackpool FC (3),3-3,?,Arsenal FC (17)
?,(Sat) 16 Oct 1897 (41),Blackpool FC (4),4-1,?,Birmingham City FC (17)
?,(Sat) 11 Sep 1897 (36),Blackpool FC (5),1-1,?,Burnley FC (3)
?,(Sat) 9 Oct 1897 (40),Blackpool FC (6),2-1,?,Burton Swifts FC (1871-1901) (3)
?,(Fri) 8 Apr 1898 (14),Blackpool FC (7),1-0,?,Darwen FC (1870-2009) (3)
?,(Sat) 18 Dec 1897 (50),Blackpool FC (8),5-0,?,Gainsborough Trinity FC (3)
?,(Sat) 16 Apr 1898 (15),Blackpool FC (9),1-1,?,Grimsby Town FC (3)
?,(Sat) 8 Jan 1898 (1),Blackpool FC (10),2-1,?,Leicester City FC (3)
?,(Sat) 19 Feb 1898 (7),Blackpool FC (11),5-0,?,Lincoln City FC (3)
?,(Sat) 23 Apr 1898 (16),Blackpool FC (12),4-0,?,Loughborough FC (1886-1900) (3)
?,(Sat) 30 Apr 1898 (17),Blackpool FC (13),1-0,?,Luton Town FC (3)
?,(Sat) 18 Sep 1897 (37),Blackpool FC (14),0-2,?,Manchester City FC (3)
?,(Sat) 25 Sep 1897 (38),Blackpool FC (15),0-1,?,Manchester United FC (3)
?,(Sat) 25 Dec 1897 (51),Blackpool FC (16),2-3,?,Newcastle United FC (3)
?,(Sat) 2 Apr 1898 (13),Blackpool FC (17),1-1,?,Walsall FC (3)
