Round,Date,Team 1,FT,Team 2
4,Sat Aug 22 2015,Sheffield United FC,2-0,Blackpool FC
4,Sat Aug 22 2015,Scunthorpe United FC,0-0,Millwall FC
4,Sat Aug 22 2015,Barnsley FC,0-0,Bradford City AFC
4,Sat Aug 22 2015,Oldham Athletic AFC,1-1,Shrewsbury Town FC
4,Sat Aug 22 2015,Gillingham FC,2-0,Wigan Athletic FC
4,Sat Aug 22 2015,Fleetwood Town FC,4-0,Colchester United FC
4,Sat Aug 22 2015,Crewe Alexandra FC,3-3,Bury FC
4,Sat Aug 22 2015,Chesterfield FC,0-0,Rochdale AFC
4,Sat Aug 22 2015,Burton Albion FC,2-1,Peterborough United FC
4,Sat Aug 22 2015,Port Vale FC,3-0,Doncaster Rovers FC
5,Sat Aug 29 2015,Wigan Athletic FC,1-0,Crewe Alexandra FC
5,Sat Aug 29 2015,Swindon Town FC,0-2,Sheffield United FC
5,Sat Aug 29 2015,Shrewsbury Town FC,0-1,Burton Albion FC
5,Sat Aug 29 2015,Rochdale AFC,3-0,Barnsley FC
5,Sat Aug 29 2015,Peterborough United FC,1-1,Gillingham FC
5,Sat Aug 29 2015,Millwall FC,0-2,Chesterfield FC
5,Sat Aug 29 2015,Doncaster Rovers FC,2-0,Fleetwood Town FC
5,Sat Aug 29 2015,Colchester United FC,2-2,Scunthorpe United FC
5,Sat Aug 29 2015,Bury FC,1-1,Oldham Athletic AFC
5,Sat Aug 29 2015,Bradford City AFC,1-0,Port Vale FC
5,Sat Aug 29 2015,Blackpool FC,0-4,Walsall FC
5,Mon Aug 31 2015,Coventry City FC,2-2,Southend United FC
6,Sat Sep 5 2015,Oldham Athletic AFC,1-2,Bradford City AFC
6,Sat Sep 5 2015,Walsall FC,0-1,Bury FC
6,Sat Sep 5 2015,Scunthorpe United FC,0-1,Blackpool FC
6,Sat Sep 5 2015,Southend United FC,2-1,Peterborough United FC
6,Sat Sep 5 2015,Barnsley FC,1-2,Shrewsbury Town FC
6,Sat Sep 5 2015,Fleetwood Town FC,1-1,Rochdale AFC
6,Sat Sep 5 2015,Crewe Alexandra FC,1-3,Swindon Town FC
6,Sat Sep 5 2015,Chesterfield FC,2-3,Wigan Athletic FC
6,Sat Sep 5 2015,Gillingham FC,1-0,Doncaster Rovers FC
6,Sun Sep 6 2015,Burton Albion FC,1-2,Coventry City FC
7,Sat Sep 12 2015,Oldham Athletic AFC,1-5,Peterborough United FC
7,Sat Sep 12 2015,Southend United FC,0-1,Shrewsbury Town FC
7,Sat Sep 12 2015,Sheffield United FC,1-3,Bury FC
7,Sat Sep 12 2015,Scunthorpe United FC,1-0,Coventry City FC
7,Sat Sep 12 2015,Port Vale FC,3-2,Wigan Athletic FC
7,Sat Sep 12 2015,Barnsley FC,4-1,Swindon Town FC
7,Sat Sep 12 2015,Gillingham FC,2-1,Blackpool FC
7,Sat Sep 12 2015,Fleetwood Town FC,1-1,Bradford City AFC
7,Sat Sep 12 2015,Crewe Alexandra FC,1-3,Millwall FC
7,Sat Sep 12 2015,Chesterfield FC,3-3,Colchester United FC
7,Sat Sep 12 2015,Burton Albion FC,1-0,Rochdale AFC
7,Sat Sep 12 2015,Walsall FC,2-0,Doncaster Rovers FC
6,Tue Sep 15 2015,Sheffield United FC,2-3,Colchester United FC
6,Tue Sep 15 2015,Port Vale FC,0-2,Millwall FC
8,Sat Sep 19 2015,Peterborough United FC,1-1,Walsall FC
8,Sat Sep 19 2015,Swindon Town FC,0-1,Burton Albion FC
8,Sat Sep 19 2015,Shrewsbury Town FC,0-1,Crewe Alexandra FC
8,Sat Sep 19 2015,Rochdale AFC,2-1,Scunthorpe United FC
8,Sat Sep 19 2015,Wigan Athletic FC,2-1,Fleetwood Town FC
8,Sat Sep 19 2015,Millwall FC,0-2,Southend United FC
8,Sat Sep 19 2015,Doncaster Rovers FC,1-1,Oldham Athletic AFC
8,Sat Sep 19 2015,Coventry City FC,1-0,Chesterfield FC
8,Sat Sep 19 2015,Colchester United FC,2-1,Gillingham FC
8,Sat Sep 19 2015,Bury FC,1-0,Port Vale FC
8,Sat Sep 19 2015,Blackpool FC,1-1,Barnsley FC
8,Sun Sep 20 2015,Bradford City AFC,2-2,Sheffield United FC
9,Sat Sep 26 2015,Oldham Athletic AFC,1-1,Wigan Athletic FC
9,Sat Sep 26 2015,Swindon Town FC,1-2,Colchester United FC
9,Sat Sep 26 2015,Southend United FC,2-1,Scunthorpe United FC
9,Sat Sep 26 2015,Shrewsbury Town FC,2-0,Blackpool FC
9,Sat Sep 26 2015,Barnsley FC,2-0,Gillingham FC
9,Sat Sep 26 2015,Walsall FC,1-1,Crewe Alexandra FC
9,Sat Sep 26 2015,Millwall FC,3-1,Rochdale AFC
9,Sat Sep 26 2015,Fleetwood Town FC,1-2,Port Vale FC
9,Sat Sep 26 2015,Chesterfield FC,1-2,Burton Albion FC
9,Sat Sep 26 2015,Bury FC,2-1,Coventry City FC
9,Sat Sep 26 2015,Bradford City AFC,0-2,Peterborough United FC
9,Sat Sep 26 2015,Sheffield United FC,3-1,Doncaster Rovers FC
10,Tue Sep 29 2015,Wigan Athletic FC,2-2,Millwall FC
10,Tue Sep 29 2015,Scunthorpe United FC,0-1,Walsall FC
10,Tue Sep 29 2015,Rochdale AFC,3-2,Shrewsbury Town FC
10,Tue Sep 29 2015,Blackpool FC,2-0,Chesterfield FC
10,Tue Sep 29 2015,Peterborough United FC,2-3,Bury FC
10,Tue Sep 29 2015,Gillingham FC,5-1,Fleetwood Town FC
10,Tue Sep 29 2015,Doncaster Rovers FC,2-2,Swindon Town FC
10,Tue Sep 29 2015,Crewe Alexandra FC,1-2,Southend United FC
10,Tue Sep 29 2015,Colchester United FC,2-0,Bradford City AFC
10,Tue Sep 29 2015,Burton Albion FC,0-0,Sheffield United FC
10,Tue Sep 29 2015,Port Vale FC,1-1,Oldham Athletic AFC
11,Sat Oct 3 2015,Wigan Athletic FC,0-0,Walsall FC
11,Sat Oct 3 2015,Scunthorpe United FC,1-0,Fleetwood Town FC
11,Sat Oct 3 2015,Rochdale AFC,1-3,Bradford City AFC
11,Sat Oct 3 2015,Port Vale FC,2-1,Sheffield United FC
11,Sat Oct 3 2015,Peterborough United FC,5-3,Millwall FC
11,Sat Oct 3 2015,Gillingham FC,3-3,Oldham Athletic AFC
11,Sat Oct 3 2015,Doncaster Rovers FC,2-1,Barnsley FC
11,Sat Oct 3 2015,Crewe Alexandra FC,1-2,Chesterfield FC
11,Sat Oct 3 2015,Coventry City FC,3-0,Shrewsbury Town FC
11,Sat Oct 3 2015,Colchester United FC,0-1,Bury FC
11,Sat Oct 3 2015,Blackpool FC,1-0,Swindon Town FC
11,Sat Oct 3 2015,Burton Albion FC,1-0,Southend United FC
12,Sat Oct 10 2015,Walsall FC,2-0,Burton Albion FC
12,Sat Oct 10 2015,Swindon Town FC,1-2,Peterborough United FC
12,Sat Oct 10 2015,Southend United FC,1-0,Port Vale FC
12,Sat Oct 10 2015,Shrewsbury Town FC,4-2,Colchester United FC
12,Sat Oct 10 2015,Sheffield United FC,3-2,Rochdale AFC
12,Sat Oct 10 2015,Oldham Athletic AFC,2-4,Scunthorpe United FC
12,Sat Oct 10 2015,Fleetwood Town FC,0-1,Coventry City FC
12,Sat Oct 10 2015,Chesterfield FC,1-3,Gillingham FC
12,Sat Oct 10 2015,Barnsley FC,1-2,Crewe Alexandra FC
12,Sat Oct 10 2015,Bury FC,2-2,Wigan Athletic FC
13,Sat Oct 17 2015,Wigan Athletic FC,5-0,Colchester United FC
13,Sat Oct 17 2015,Walsall FC,1-2,Chesterfield FC
13,Sat Oct 17 2015,Southend United FC,2-1,Barnsley FC
13,Sat Oct 17 2015,Scunthorpe United FC,2-1,Shrewsbury Town FC
13,Sat Oct 17 2015,Port Vale FC,1-1,Peterborough United FC
13,Sat Oct 17 2015,Oldham Athletic AFC,1-1,Sheffield United FC
13,Sat Oct 17 2015,Millwall FC,2-0,Swindon Town FC
13,Sat Oct 17 2015,Fleetwood Town FC,4-0,Burton Albion FC
13,Sat Oct 17 2015,Doncaster Rovers FC,0-1,Bradford City AFC
13,Sat Oct 17 2015,Crewe Alexandra FC,0-1,Gillingham FC
13,Sat Oct 17 2015,Coventry City FC,0-0,Blackpool FC
13,Sat Oct 17 2015,Bury FC,0-0,Rochdale AFC
14,Tue Oct 20 2015,Swindon Town FC,1-2,Oldham Athletic AFC
14,Tue Oct 20 2015,Shrewsbury Town FC,1-2,Doncaster Rovers FC
14,Tue Oct 20 2015,Sheffield United FC,3-0,Fleetwood Town FC
14,Tue Oct 20 2015,Rochdale AFC,0-0,Coventry City FC
14,Tue Oct 20 2015,Peterborough United FC,2-3,Wigan Athletic FC
14,Tue Oct 20 2015,Gillingham FC,2-1,Scunthorpe United FC
14,Tue Oct 20 2015,Barnsley FC,0-2,Walsall FC
14,Tue Oct 20 2015,Chesterfield FC,3-0,Southend United FC
14,Tue Oct 20 2015,Burton Albion FC,0-0,Crewe Alexandra FC
14,Tue Oct 20 2015,Bradford City AFC,2-1,Bury FC
14,Tue Oct 20 2015,Blackpool FC,1-1,Millwall FC
14,Tue Oct 20 2015,Colchester United FC,2-1,Port Vale FC
15,Sat Oct 24 2015,Sheffield United FC,1-2,Millwall FC
15,Sat Oct 24 2015,Swindon Town FC,2-2,Coventry City FC
15,Sat Oct 24 2015,Shrewsbury Town FC,2-0,Bury FC
15,Sat Oct 24 2015,Rochdale AFC,0-0,Oldham Athletic AFC
15,Sat Oct 24 2015,Peterborough United FC,4-0,Doncaster Rovers FC
15,Sat Oct 24 2015,Gillingham FC,1-1,Southend United FC
15,Sat Oct 24 2015,Colchester United FC,4-4,Walsall FC
15,Sat Oct 24 2015,Chesterfield FC,0-3,Scunthorpe United FC
15,Sat Oct 24 2015,Burton Albion FC,2-0,Port Vale FC
15,Sat Oct 24 2015,Bradford City AFC,1-1,Wigan Athletic FC
15,Sat Oct 24 2015,Blackpool FC,2-0,Crewe Alexandra FC
15,Sat Oct 24 2015,Barnsley FC,0-1,Fleetwood Town FC
12,Tue Oct 27 2015,Millwall FC,2-0,Doncaster Rovers FC
16,Sat Oct 31 2015,Wigan Athletic FC,1-0,Swindon Town FC
16,Sat Oct 31 2015,Walsall FC,3-2,Gillingham FC
16,Sat Oct 31 2015,Southend United FC,2-2,Rochdale AFC
16,Sat Oct 31 2015,Scunthorpe United FC,2-0,Barnsley FC
16,Sat Oct 31 2015,Port Vale FC,2-0,Shrewsbury Town FC
16,Sat Oct 31 2015,Oldham Athletic AFC,0-1,Burton Albion FC
16,Sat Oct 31 2015,Millwall FC,0-0,Bradford City AFC
16,Sat Oct 31 2015,Fleetwood Town FC,0-1,Chesterfield FC
16,Sat Oct 31 2015,Doncaster Rovers FC,2-0,Colchester United FC
16,Sat Oct 31 2015,Crewe Alexandra FC,1-0,Sheffield United FC
16,Sat Oct 31 2015,Coventry City FC,3-2,Peterborough United FC
16,Sat Oct 31 2015,Bury FC,4-3,Blackpool FC
10,Tue Nov 3 2015,Coventry City FC,4-3,Barnsley FC
12,Tue Nov 3 2015,Bradford City AFC,1-0,Blackpool FC
17,Sat Nov 14 2015,Barnsley FC,1-2,Port Vale FC
17,Sat Nov 14 2015,Swindon Town FC,2-1,Scunthorpe United FC
17,Sat Nov 14 2015,Sheffield United FC,2-2,Southend United FC
17,Sat Nov 14 2015,Rochdale AFC,0-2,Wigan Athletic FC
17,Sat Nov 14 2015,Gillingham FC,3-1,Bury FC
17,Sat Nov 14 2015,Colchester United FC,1-3,Coventry City FC
17,Sat Nov 14 2015,Chesterfield FC,1-2,Oldham Athletic AFC
17,Sat Nov 14 2015,Bradford City AFC,2-0,Crewe Alexandra FC
17,Sat Nov 14 2015,Blackpool FC,0-2,Doncaster Rovers FC
17,Sat Nov 14 2015,Peterborough United FC,2-1,Fleetwood Town FC
18,Sat Nov 21 2015,Wigan Athletic FC,1-0,Shrewsbury Town FC
18,Sat Nov 21 2015,Walsall FC,1-1,Sheffield United FC
18,Sat Nov 21 2015,Southend United FC,1-0,Blackpool FC
18,Sat Nov 21 2015,Scunthorpe United FC,0-2,Bradford City AFC
18,Sat Nov 21 2015,Port Vale FC,3-2,Chesterfield FC
18,Sat Nov 21 2015,Oldham Athletic AFC,1-2,Barnsley FC
18,Sat Nov 21 2015,Millwall FC,4-1,Colchester United FC
18,Sat Nov 21 2015,Fleetwood Town FC,5-1,Swindon Town FC
18,Sat Nov 21 2015,Bury FC,1-0,Burton Albion FC
18,Sat Nov 21 2015,Crewe Alexandra FC,1-5,Peterborough United FC
18,Sat Nov 21 2015,Coventry City FC,4-1,Gillingham FC
18,Sat Nov 21 2015,Doncaster Rovers FC,0-2,Rochdale AFC
19,Tue Nov 24 2015,Wigan Athletic FC,0-1,Burton Albion FC
19,Tue Nov 24 2015,Swindon Town FC,2-1,Walsall FC
19,Tue Nov 24 2015,Sheffield United FC,2-4,Shrewsbury Town FC
19,Tue Nov 24 2015,Port Vale FC,2-0,Blackpool FC
19,Tue Nov 24 2015,Peterborough United FC,3-2,Barnsley FC
19,Tue Nov 24 2015,Oldham Athletic AFC,2-5,Southend United FC
19,Tue Nov 24 2015,Gillingham FC,2-0,Rochdale AFC
19,Tue Nov 24 2015,Fleetwood Town FC,2-1,Millwall FC
19,Tue Nov 24 2015,Doncaster Rovers FC,3-0,Chesterfield FC
19,Tue Nov 24 2015,Colchester United FC,2-3,Crewe Alexandra FC
19,Tue Nov 24 2015,Bury FC,1-2,Scunthorpe United FC
19,Tue Nov 24 2015,Bradford City AFC,0-0,Coventry City FC
20,Sat Nov 28 2015,Barnsley FC,1-1,Sheffield United FC
20,Sat Nov 28 2015,Walsall FC,2-1,Bradford City AFC
20,Sat Nov 28 2015,Southend United FC,0-0,Wigan Athletic FC
20,Sat Nov 28 2015,Shrewsbury Town FC,2-2,Gillingham FC
20,Sat Nov 28 2015,Blackpool FC,1-0,Fleetwood Town FC
20,Sat Nov 28 2015,Rochdale AFC,2-1,Port Vale FC
20,Sat Nov 28 2015,Millwall FC,1-0,Bury FC
20,Sat Nov 28 2015,Crewe Alexandra FC,1-0,Oldham Athletic AFC
20,Sat Nov 28 2015,Coventry City FC,2-2,Doncaster Rovers FC
20,Sat Nov 28 2015,Chesterfield FC,0-4,Swindon Town FC
20,Sat Nov 28 2015,Burton Albion FC,5-1,Colchester United FC
20,Sat Nov 28 2015,Scunthorpe United FC,0-4,Peterborough United FC
17,Tue Dec 1 2015,Shrewsbury Town FC,1-3,Walsall FC
17,Tue Dec 1 2015,Burton Albion FC,2-1,Millwall FC
21,Sat Dec 12 2015,Port Vale FC,1-1,Scunthorpe United FC
21,Sat Dec 12 2015,Swindon Town FC,2-1,Rochdale AFC
21,Sat Dec 12 2015,Wigan Athletic FC,0-1,Blackpool FC
21,Sat Dec 12 2015,Peterborough United FC,1-1,Shrewsbury Town FC
21,Sat Dec 12 2015,Gillingham FC,0-3,Burton Albion FC
21,Sat Dec 12 2015,Doncaster Rovers FC,3-2,Crewe Alexandra FC
21,Sat Dec 12 2015,Bury FC,1-0,Chesterfield FC
21,Sat Dec 12 2015,Colchester United FC,2-3,Barnsley FC
21,Sun Dec 13 2015,Sheffield United FC,1-0,Coventry City FC
22,Fri Dec 18 2015,Southend United FC,4-1,Bury FC
22,Sat Dec 19 2015,Millwall FC,0-3,Gillingham FC
22,Sat Dec 19 2015,Scunthorpe United FC,0-1,Sheffield United FC
22,Sat Dec 19 2015,Rochdale AFC,3-1,Colchester United FC
22,Sat Dec 19 2015,Shrewsbury Town FC,0-1,Swindon Town FC
22,Sat Dec 19 2015,Crewe Alexandra FC,1-1,Fleetwood Town FC
22,Sat Dec 19 2015,Coventry City FC,1-1,Oldham Athletic AFC
22,Sat Dec 19 2015,Chesterfield FC,0-1,Bradford City AFC
22,Sat Dec 19 2015,Barnsley FC,0-2,Wigan Athletic FC
22,Sat Dec 19 2015,Blackpool FC,2-0,Peterborough United FC
22,Sat Dec 19 2015,Burton Albion FC,3-3,Doncaster Rovers FC
22,Sun Dec 20 2015,Walsall FC,2-0,Port Vale FC
23,Sat Dec 26 2015,Colchester United FC,0-2,Southend United FC
23,Sat Dec 26 2015,Shrewsbury Town FC,1-1,Fleetwood Town FC
23,Sat Dec 26 2015,Swindon Town FC,1-3,Gillingham FC
23,Sat Dec 26 2015,Millwall FC,0-1,Walsall FC
23,Sat Dec 26 2015,Doncaster Rovers FC,0-1,Scunthorpe United FC
23,Sat Dec 26 2015,Coventry City FC,1-0,Port Vale FC
23,Sat Dec 26 2015,Peterborough United FC,2-0,Chesterfield FC
24,Mon Dec 28 2015,Southend United FC,0-4,Millwall FC
24,Mon Dec 28 2015,Walsall FC,2-0,Peterborough United FC
24,Mon Dec 28 2015,Sheffield United FC,3-1,Bradford City AFC
24,Mon Dec 28 2015,Scunthorpe United FC,1-1,Rochdale AFC
24,Mon Dec 28 2015,Barnsley FC,4-2,Blackpool FC
24,Mon Dec 28 2015,Burton Albion FC,1-0,Swindon Town FC
24,Mon Dec 28 2015,Chesterfield FC,1-1,Coventry City FC
24,Mon Dec 28 2015,Crewe Alexandra FC,1-2,Shrewsbury Town FC
24,Mon Dec 28 2015,Port Vale FC,1-0,Bury FC
24,Mon Dec 28 2015,Gillingham FC,1-0,Colchester United FC
24,Mon Dec 28 2015,Oldham Athletic AFC,1-2,Doncaster Rovers FC
24,Mon Dec 28 2015,Fleetwood Town FC,1-3,Wigan Athletic FC
25,Sat Jan 2 2016,Walsall FC,0-3,Rochdale AFC
25,Sat Jan 2 2016,Southend United FC,0-3,Doncaster Rovers FC
25,Sat Jan 2 2016,Sheffield United FC,2-3,Peterborough United FC
25,Sat Jan 2 2016,Scunthorpe United FC,1-1,Wigan Athletic FC
25,Sat Jan 2 2016,Oldham Athletic AFC,1-1,Colchester United FC
25,Sat Jan 2 2016,Gillingham FC,3-0,Bradford City AFC
25,Sat Jan 2 2016,Fleetwood Town FC,2-0,Bury FC
25,Sat Jan 2 2016,Barnsley FC,2-1,Millwall FC
25,Sat Jan 2 2016,Chesterfield FC,7-1,Shrewsbury Town FC
25,Sat Jan 2 2016,Burton Albion FC,1-0,Blackpool FC
25,Sat Jan 2 2016,Crewe Alexandra FC,0-5,Coventry City FC
26,Thu Jan 7 2016,Wigan Athletic FC,3-2,Gillingham FC
21,Sat Jan 9 2016,Oldham Athletic AFC,1-2,Millwall FC
26,Sat Jan 9 2016,Swindon Town FC,4-2,Southend United FC
26,Sat Jan 9 2016,Rochdale AFC,2-3,Chesterfield FC
43,Sat Jan 9 2016,Blackpool FC,0-1,Port Vale FC
23,Tue Jan 12 2016,Wigan Athletic FC,3-3,Sheffield United FC
26,Tue Jan 12 2016,Coventry City FC,1-1,Walsall FC
27,Sat Jan 16 2016,Peterborough United FC,0-0,Southend United FC
27,Sat Jan 16 2016,Swindon Town FC,4-3,Crewe Alexandra FC
27,Sat Jan 16 2016,Blackpool FC,5-0,Scunthorpe United FC
27,Sat Jan 16 2016,Wigan Athletic FC,3-1,Chesterfield FC
27,Sat Jan 16 2016,Doncaster Rovers FC,2-2,Gillingham FC
27,Sat Jan 16 2016,Coventry City FC,0-2,Burton Albion FC
27,Sat Jan 16 2016,Colchester United FC,1-2,Sheffield United FC
27,Sat Jan 16 2016,Bury FC,2-3,Walsall FC
27,Sat Jan 16 2016,Bradford City AFC,1-0,Oldham Athletic AFC
27,Sat Jan 16 2016,Shrewsbury Town FC,0-3,Barnsley FC
27,Sun Jan 17 2016,Millwall FC,3-1,Port Vale FC
26,Tue Jan 19 2016,Colchester United FC,1-1,Fleetwood Town FC
28,Sat Jan 23 2016,Barnsley FC,6-1,Rochdale AFC
28,Sat Jan 23 2016,Southend United FC,3-0,Coventry City FC
28,Sat Jan 23 2016,Sheffield United FC,1-1,Swindon Town FC
28,Sat Jan 23 2016,Scunthorpe United FC,3-0,Colchester United FC
28,Sat Jan 23 2016,Walsall FC,1-1,Blackpool FC
28,Sat Jan 23 2016,Oldham Athletic AFC,0-1,Bury FC
28,Sat Jan 23 2016,Gillingham FC,2-1,Peterborough United FC
28,Sat Jan 23 2016,Fleetwood Town FC,0-0,Doncaster Rovers FC
28,Sat Jan 23 2016,Crewe Alexandra FC,1-1,Wigan Athletic FC
28,Sat Jan 23 2016,Chesterfield FC,1-2,Millwall FC
28,Sat Jan 23 2016,Burton Albion FC,1-2,Shrewsbury Town FC
28,Sat Jan 23 2016,Port Vale FC,1-1,Bradford City AFC
26,Tue Jan 26 2016,Shrewsbury Town FC,0-1,Oldham Athletic AFC
26,Tue Jan 26 2016,Peterborough United FC,0-1,Burton Albion FC
26,Tue Jan 26 2016,Doncaster Rovers FC,1-2,Port Vale FC
26,Tue Jan 26 2016,Bury FC,0-0,Crewe Alexandra FC
26,Tue Jan 26 2016,Bradford City AFC,0-1,Barnsley FC
26,Tue Jan 26 2016,Blackpool FC,0-0,Sheffield United FC
29,Sat Jan 30 2016,Wigan Athletic FC,3-0,Port Vale FC
29,Sat Jan 30 2016,Blackpool FC,1-0,Gillingham FC
29,Sat Jan 30 2016,Rochdale AFC,2-1,Burton Albion FC
29,Sat Jan 30 2016,Millwall FC,1-1,Crewe Alexandra FC
29,Sat Jan 30 2016,Coventry City FC,1-2,Scunthorpe United FC
29,Sat Jan 30 2016,Bradford City AFC,2-1,Fleetwood Town FC
29,Sat Jan 30 2016,Swindon Town FC,0-1,Barnsley FC
25,Tue Feb 2 2016,Port Vale FC,1-0,Swindon Town FC
29,Tue Feb 2 2016,Doncaster Rovers FC,1-2,Walsall FC
29,Tue Feb 2 2016,Shrewsbury Town FC,1-2,Southend United FC
30,Sat Feb 6 2016,Walsall FC,0-3,Millwall FC
30,Sat Feb 6 2016,Southend United FC,3-0,Colchester United FC
30,Sat Feb 6 2016,Sheffield United FC,0-2,Wigan Athletic FC
30,Sat Feb 6 2016,Gillingham FC,0-0,Swindon Town FC
30,Sat Feb 6 2016,Crewe Alexandra FC,2-0,Rochdale AFC
30,Sat Feb 6 2016,Burton Albion FC,3-1,Bradford City AFC
30,Sat Feb 6 2016,Chesterfield FC,0-1,Peterborough United FC
30,Sun Feb 7 2016,Port Vale FC,1-1,Coventry City FC
30,Sun Feb 7 2016,Fleetwood Town FC,0-0,Shrewsbury Town FC
30,Sun Feb 7 2016,Barnsley FC,3-0,Bury FC
31,Fri Feb 12 2016,Burton Albion FC,1-0,Chesterfield FC
31,Sat Feb 13 2016,Wigan Athletic FC,0-0,Oldham Athletic AFC
31,Sat Feb 13 2016,Scunthorpe United FC,1-0,Southend United FC
31,Sat Feb 13 2016,Rochdale AFC,0-1,Millwall FC
31,Sat Feb 13 2016,Port Vale FC,0-0,Fleetwood Town FC
31,Sat Feb 13 2016,Peterborough United FC,0-4,Bradford City AFC
31,Sat Feb 13 2016,Gillingham FC,2-1,Barnsley FC
31,Sat Feb 13 2016,Doncaster Rovers FC,0-1,Sheffield United FC
31,Sat Feb 13 2016,Crewe Alexandra FC,1-1,Walsall FC
31,Sat Feb 13 2016,Blackpool FC,2-3,Shrewsbury Town FC
31,Sat Feb 13 2016,Colchester United FC,1-4,Swindon Town FC
31,Sat Feb 13 2016,Coventry City FC,6-0,Bury FC
21,Tue Feb 16 2016,Bradford City AFC,2-0,Southend United FC
23,Tue Feb 16 2016,Blackpool FC,0-0,Oldham Athletic AFC
23,Tue Feb 16 2016,Rochdale AFC,2-2,Crewe Alexandra FC
26,Tue Feb 16 2016,Millwall FC,0-2,Scunthorpe United FC
29,Tue Feb 16 2016,Bury FC,1-0,Sheffield United FC
29,Tue Feb 16 2016,Colchester United FC,1-1,Chesterfield FC
32,Sat Feb 20 2016,Walsall FC,1-2,Wigan Athletic FC
32,Sat Feb 20 2016,Swindon Town FC,3-2,Blackpool FC
32,Sat Feb 20 2016,Sheffield United FC,1-0,Port Vale FC
32,Sat Feb 20 2016,Oldham Athletic AFC,2-1,Gillingham FC
32,Sat Feb 20 2016,Barnsley FC,1-0,Doncaster Rovers FC
32,Sat Feb 20 2016,Fleetwood Town FC,2-1,Scunthorpe United FC
32,Sat Feb 20 2016,Chesterfield FC,3-1,Crewe Alexandra FC
32,Sat Feb 20 2016,Bury FC,5-2,Colchester United FC
32,Sat Feb 20 2016,Bradford City AFC,2-2,Rochdale AFC
32,Sat Feb 20 2016,Millwall FC,3-0,Peterborough United FC
32,Mon Feb 22 2016,Southend United FC,3-1,Burton Albion FC
23,Tue Feb 23 2016,Bury FC,0-0,Barnsley FC
27,Tue Feb 23 2016,Rochdale AFC,1-0,Fleetwood Town FC
29,Tue Feb 23 2016,Peterborough United FC,1-2,Oldham Athletic AFC
33,Fri Feb 26 2016,Port Vale FC,3-1,Southend United FC
33,Sat Feb 27 2016,Rochdale AFC,2-0,Sheffield United FC
33,Sat Feb 27 2016,Blackpool FC,0-1,Bradford City AFC
33,Sat Feb 27 2016,Wigan Athletic FC,3-0,Bury FC
33,Sat Feb 27 2016,Peterborough United FC,1-2,Swindon Town FC
