Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 8 Aug 2015 (31),Aldershot Town FC (1),1-2,1-0,Gateshead FC (1)
?,(Sat) 8 Aug 2015 (31),Altrincham FC (1),0-1,0-0,Forest Green Rovers FC (1)
?,(Sat) 8 Aug 2015 (31),Barrow AFC (1),2-1,2-1,Dover Athletic FC (1)
?,(Sat) 8 Aug 2015 (31),Boreham Wood FC (1),3-1,1-1,FC Halifax Town (1)
?,(Sat) 8 Aug 2015 (31),Bromley FC (1),3-1,3-1,Wrexham AFC (1)
?,(Sat) 8 Aug 2015 (31),Chester FC (1),1-0,1-0,Braintree Town FC (1)
?,(Sat) 8 Aug 2015 (31),Kidderminster Harriers FC (1),2-2,0-1,Grimsby Town FC (1)
?,(Sat) 8 Aug 2015 (31),Lincoln City FC (1),1-1,0-1,Cheltenham Town FC (1)
?,(Sat) 8 Aug 2015 (31),Southport FC (1),0-4,0-1,Eastleigh FC (1)
?,(Sat) 8 Aug 2015 (31),Torquay United FC (1),1-0,0-0,Macclesfield Town FC (1)
?,(Sat) 8 Aug 2015 (31),Tranmere Rovers FC (1),1-0,0-0,Woking FC (1)
?,(Sat) 8 Aug 2015 (31),Welling United FC (1),1-0,1-0,Guiseley AFC (1)
?,(Tue) 11 Aug 2015 (32),Braintree Town FC (2),1-3,0-0,Lincoln City FC (2)
?,(Tue) 11 Aug 2015 (32),Cheltenham Town FC (2),0-0,0-0,Aldershot Town FC (2)
?,(Tue) 11 Aug 2015 (32),Dover Athletic FC (2),3-2,2-0,Kidderminster Harriers FC (2)
?,(Tue) 11 Aug 2015 (32),Eastleigh FC (2),1-0,0-0,Boreham Wood FC (2)
?,(Tue) 11 Aug 2015 (32),Forest Green Rovers FC (2),1-0,1-0,Welling United FC (2)
?,(Tue) 11 Aug 2015 (32),Gateshead FC (2),1-4,1-3,Tranmere Rovers FC (2)
?,(Tue) 11 Aug 2015 (32),Grimsby Town FC (2),4-1,2-0,Barrow AFC (2)
?,(Tue) 11 Aug 2015 (32),Guiseley AFC (2),1-0,1-0,Altrincham FC (2)
?,(Tue) 11 Aug 2015 (32),FC Halifax Town (2),0-1,0-1,Chester FC (2)
