Round,Date,Team 1,FT,HT,Team 2
?,(Tue) 27 Dec 1921 (52),Accrington Stanley (1),3-0,?,Ashington (1)
?,(Sat) 26 Nov 1921 (47),Accrington Stanley (2),3-0,?,Barrow AFC (1)
?,(Sat) 24 Sep 1921 (38),Accrington Stanley (3),3-1,?,Chesterfield FC (1)
?,(Sat) 10 Sep 1921 (36),Accrington Stanley (4),2-0,?,Crewe Alexandra (1)
?,(Sat) 14 Jan 1922 (2),Accrington Stanley (5),1-0,?,Darlington FC (1)
?,(Sat) 5 Nov 1921 (44),Accrington Stanley (6),5-1,?,Durham City (1)
?,(Sat) 22 Apr 1922 (16),Accrington Stanley (7),1-0,?,Grimsby Town (1)
?,(Mon) 17 Apr 1922 (16),Accrington Stanley (8),1-2,?,Halifax Town (1)
?,(Sat) 11 Mar 1922 (10),Accrington Stanley (9),4-1,?,Hartlepool United (1)
?,(Sat) 24 Dec 1921 (51),Accrington Stanley (10),2-0,?,Lincoln City (1)
?,(Sat) 8 Oct 1921 (40),Accrington Stanley (11),4-1,?,Nelson (1)
?,(Sat) 3 Sep 1921 (35),Accrington Stanley (12),4-0,?,Rochdale AFC (1)
?,(Sat) 18 Mar 1922 (11),Accrington Stanley (13),1-2,?,Southport FC (1)
?,(Sat) 11 Feb 1922 (6),Accrington Stanley (14),4-1,?,Stalybridge Celtic (1)
?,(Sat) 8 Apr 1922 (14),Accrington Stanley (15),1-3,?,Stockport County (1)
?,(Sat) 28 Jan 1922 (4),Accrington Stanley (16),3-0,?,Tranmere Rovers (1)
?,(Sat) 29 Apr 1922 (17),Accrington Stanley (17),3-3,?,Walsall FC (1)
?,(Sat) 18 Feb 1922 (7),Accrington Stanley (18),4-0,?,Wigan Borough (1)
?,(Sat) 22 Oct 1921 (42),Accrington Stanley (19),1-0,?,Wrexham AFC (1)
?,(Mon) 2 Jan 1922 (1),Ashington (2),2-1,?,Accrington Stanley (20)
?,(Sat) 15 Oct 1921 (41),Ashington (3),0-2,?,Barrow AFC (2)
?,(Sat) 24 Dec 1921 (51),Ashington (4),1-0,?,Chesterfield FC (2)
?,(Sat) 29 Oct 1921 (43),Ashington (5),0-1,?,Crewe Alexandra (2)
?,(Wed) 5 Apr 1922 (14),Ashington (6),1-0,?,Darlington FC (2)
?,(Sat) 1 Oct 1921 (39),Ashington (7),1-0,?,Durham City (2)
?,(Sat) 27 Aug 1921 (34),Ashington (8),1-0,?,Grimsby Town (2)
?,(Sat) 4 Feb 1922 (5),Ashington (9),3-1,?,Halifax Town (2)
?,(Sat) 22 Apr 1922 (16),Ashington (10),4-1,?,Hartlepool United (2)
?,(Sat) 12 Nov 1921 (45),Ashington (11),4-2,?,Lincoln City (2)
?,(Sat) 31 Dec 1921 (52),Ashington (12),4-0,?,Nelson (2)
?,(Sat) 18 Feb 1922 (7),Ashington (13),7-3,?,Rochdale AFC (2)
?,(Sat) 29 Apr 1922 (17),Ashington (14),2-2,?,Southport FC (2)
?,(Sat) 18 Mar 1922 (11),Ashington (15),2-3,?,Stalybridge Celtic (2)
?,(Fri) 14 Apr 1922 (15),Ashington (16),2-0,?,Stockport County (2)
?,(Sat) 4 Mar 1922 (9),Ashington (17),1-0,?,Tranmere Rovers (2)
?,(Sat) 21 Jan 1922 (3),Ashington (18),2-3,?,Walsall FC (2)
?,(Sat) 8 Apr 1922 (14),Ashington (19),3-1,?,Wigan Borough (2)
?,(Sat) 17 Sep 1921 (37),Ashington (20),2-2,?,Wrexham AFC (2)
?,(Sat) 7 Jan 1922 (1),Barrow AFC (3),3-1,?,Accrington Stanley (21)
?,(Sat) 8 Oct 1921 (40),Barrow AFC (4),2-0,?,Ashington (21)
?,(Sat) 10 Dec 1921 (49),Barrow AFC (5),1-0,?,Chesterfield FC (3)
?,(Sat) 24 Sep 1921 (38),Barrow AFC (6),1-2,?,Crewe Alexandra (3)
?,(Sat) 12 Nov 1921 (45),Barrow AFC (7),0-2,?,Darlington FC (3)
?,(Sat) 17 Sep 1921 (37),Barrow AFC (8),0-1,?,Durham City (3)
?,(Sat) 21 Jan 1922 (3),Barrow AFC (9),2-2,?,Grimsby Town (3)
?,(Sat) 18 Feb 1922 (7),Barrow AFC (10),1-1,?,Halifax Town (3)
?,(Sat) 6 May 1922 (18),Barrow AFC (11),0-1,?,Hartlepool United (3)
?,(Sat) 22 Oct 1921 (42),Barrow AFC (12),2-0,?,Lincoln City (3)
?,(Sat) 24 Dec 1921 (51),Barrow AFC (13),0-2,?,Nelson (3)
?,(Sat) 11 Mar 1922 (10),Barrow AFC (14),1-0,?,Rochdale AFC (3)
?,(Tue) 27 Dec 1921 (52),Barrow AFC (15),2-1,?,Southport FC (3)
?,(Sat) 8 Apr 1922 (14),Barrow AFC (16),2-1,?,Stalybridge Celtic (3)
?,(Sat) 27 Aug 1921 (34),Barrow AFC (17),0-2,?,Stockport County (3)
?,(Sat) 25 Mar 1922 (12),Barrow AFC (18),2-0,?,Tranmere Rovers (3)
?,(Sat) 11 Feb 1922 (6),Barrow AFC (19),3-0,?,Walsall FC (3)
?,(Sat) 22 Apr 1922 (16),Barrow AFC (20),2-0,?,Wigan Borough (3)
?,(Sat) 31 Dec 1921 (52),Barrow AFC (21),5-2,?,Wrexham AFC (3)
?,(Sat) 1 Oct 1921 (39),Chesterfield FC (4),0-1,?,Accrington Stanley (22)
?,(Wed) 22 Mar 1922 (12),Chesterfield FC (5),0-1,?,Ashington (22)
?,(Mon) 2 Jan 1922 (1),Chesterfield FC (6),2-0,?,Barrow AFC (22)
?,(Sat) 8 Oct 1921 (40),Chesterfield FC (7),1-1,?,Crewe Alexandra (4)
?,(Sat) 17 Sep 1921 (37),Chesterfield FC (8),0-3,?,Darlington FC (4)
?,(Sat) 17 Dec 1921 (50),Chesterfield FC (9),2-1,?,Durham City (4)
?,(Tue) 27 Dec 1921 (52),Chesterfield FC (10),4-1,?,Grimsby Town (4)
?,(Sat) 22 Apr 1922 (16),Chesterfield FC (11),2-0,?,Halifax Town (4)
?,(Sat) 4 Feb 1922 (5),Chesterfield FC (12),2-1,?,Hartlepool United (4)
?,(Sat) 14 Jan 1922 (2),Chesterfield FC (13),3-0,?,Lincoln City (4)
?,(Sat) 22 Oct 1921 (42),Chesterfield FC (14),1-2,?,Nelson (4)
?,(Sat) 6 May 1922 (18),Chesterfield FC (15),2-1,?,Rochdale AFC (4)
?,(Sat) 18 Feb 1922 (7),Chesterfield FC (16),2-1,?,Southport FC (4)
?,(Sat) 3 Sep 1921 (35),Chesterfield FC (17),4-0,?,Stalybridge Celtic (4)
?,(Sat) 4 Mar 1922 (9),Chesterfield FC (18),0-1,?,Stockport County (4)
?,(Mon) 17 Apr 1922 (16),Chesterfield FC (19),3-0,?,Tranmere Rovers (4)
?,(Sat) 8 Apr 1922 (14),Chesterfield FC (20),1-0,?,Walsall FC (4)
?,(Sat) 21 Jan 1922 (3),Chesterfield FC (21),1-1,?,Wigan Borough (4)
?,(Sat) 12 Nov 1921 (45),Chesterfield FC (22),3-0,?,Wrexham AFC (4)
?,(Sat) 17 Sep 1921 (37),Crewe Alexandra (5),2-1,?,Accrington Stanley (23)
?,(Sat) 22 Oct 1921 (42),Crewe Alexandra (6),1-2,?,Ashington (23)
?,(Sat) 1 Oct 1921 (39),Crewe Alexandra (7),2-1,?,Barrow AFC (23)
?,(Sat) 15 Oct 1921 (41),Crewe Alexandra (8),1-2,?,Chesterfield FC (23)
?,(Fri) 14 Apr 1922 (15),Crewe Alexandra (9),7-3,?,Darlington FC (5)
?,(Sat) 31 Dec 1921 (52),Crewe Alexandra (10),3-2,?,Durham City (5)
?,(Sat) 8 Apr 1922 (14),Crewe Alexandra (11),1-2,?,Grimsby Town (5)
?,(Sat) 17 Dec 1921 (50),Crewe Alexandra (12),2-1,?,Halifax Town (5)
?,(Sat) 18 Feb 1922 (7),Crewe Alexandra (13),2-0,?,Hartlepool United (5)
?,(Sat) 7 Jan 1922 (1),Crewe Alexandra (14),0-2,?,Lincoln City (5)
?,(Sat) 5 Nov 1921 (44),Crewe Alexandra (15),2-1,?,Nelson (5)
?,(Mon) 26 Dec 1921 (52),Crewe Alexandra (16),2-0,?,Rochdale AFC (5)
?,(Mon) 17 Apr 1922 (16),Crewe Alexandra (17),1-0,?,Southport FC (5)
?,(Sat) 28 Jan 1922 (4),Crewe Alexandra (18),5-1,?,Stalybridge Celtic (5)
?,(Sat) 25 Mar 1922 (12),Crewe Alexandra (19),0-1,?,Stockport County (5)
?,(Sat) 3 Sep 1921 (35),Crewe Alexandra (20),1-1,?,Tranmere Rovers (5)
?,(Sat) 22 Apr 1922 (16),Crewe Alexandra (21),2-0,?,Walsall FC (5)
?,(Sat) 4 Feb 1922 (5),Crewe Alexandra (22),2-1,?,Wigan Borough (5)
?,(Sat) 6 May 1922 (18),Crewe Alexandra (23),3-0,?,Wrexham AFC (5)
?,(Sat) 31 Dec 1921 (52),Darlington FC (6),3-0,?,Accrington Stanley (24)
?,(Tue) 3 Jan 1922 (1),Darlington FC (7),5-0,?,Ashington (24)
?,(Sat) 5 Nov 1921 (44),Darlington FC (8),3-0,?,Barrow AFC (24)
?,(Sat) 10 Sep 1921 (36),Darlington FC (9),7-0,?,Chesterfield FC (24)
?,(Sat) 24 Dec 1921 (51),Darlington FC (10),0-1,?,Crewe Alexandra (24)
?,(Sat) 29 Oct 1921 (43),Darlington FC (11),2-2,?,Durham City (6)
?,(Sat) 6 May 1922 (18),Darlington FC (12),2-0,?,Grimsby Town (6)
?,(Sat) 27 Aug 1921 (34),Darlington FC (13),2-0,?,Halifax Town (6)
?,(Sat) 25 Mar 1922 (12),Darlington FC (14),0-0,?,Hartlepool United (6)
?,(Sat) 19 Nov 1921 (46),Darlington FC (15),4-2,?,Lincoln City (6)
?,(Sat) 24 Sep 1921 (38),Darlington FC (16),0-1,?,Nelson (6)
?,(Sat) 21 Jan 1922 (3),Darlington FC (17),2-1,?,Rochdale AFC (6)
?,(Sat) 8 Apr 1922 (14),Darlington FC (18),3-0,?,Southport FC (6)
?,(Sat) 18 Feb 1922 (7),Darlington FC (19),3-0,?,Stalybridge Celtic (6)
