Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 27 Aug 1921 (34),Lincoln City FC (1),1-0,?,Walsall FC (1)
?,(Sat) 27 Aug 1921 (34),Stalybridge Celtic FC (1),6-0,?,Chesterfield FC (1)
?,(Sat) 27 Aug 1921 (34),Barrow AFC (1),0-2,?,Stockport County FC (1)
?,(Sat) 27 Aug 1921 (34),Ashington AFC (1),1-0,?,Grimsby Town FC (1)
?,(Sat) 27 Aug 1921 (34),Nelson FC (1),1-2,?,Wigan Borough FC (1920-1931) (1)
?,(Sat) 27 Aug 1921 (34),Rochdale AFC (1),6-3,?,Accrington Stanley FC (1)
?,(Sat) 27 Aug 1921 (34),Tranmere Rovers FC (1),4-1,?,Crewe Alexandra FC (1)
?,(Sat) 27 Aug 1921 (34),Wrexham AFC (1),0-2,?,Hartlepool United FC (1)
?,(Sat) 27 Aug 1921 (34),Darlington FC (1),2-0,?,FC Halifax Town (1)
?,(Sat) 27 Aug 1921 (34),Southport FC (1),1-1,?,Durham City AFC (1)
?,(Sat) 3 Sep 1921 (35),Chesterfield FC (2),4-0,?,Stalybridge Celtic FC (2)
?,(Sat) 3 Sep 1921 (35),Accrington Stanley FC (2),4-0,?,Rochdale AFC (2)
?,(Sat) 3 Sep 1921 (35),Grimsby Town FC (2),6-1,?,Ashington AFC (2)
?,(Sat) 3 Sep 1921 (35),FC Halifax Town (2),5-1,?,Darlington FC (2)
?,(Sat) 3 Sep 1921 (35),Durham City AFC (2),2-0,?,Southport FC (2)
?,(Sat) 3 Sep 1921 (35),Hartlepool United FC (2),0-1,?,Wrexham AFC (2)
?,(Sat) 3 Sep 1921 (35),Crewe Alexandra FC (2),1-1,?,Tranmere Rovers FC (2)
?,(Sat) 3 Sep 1921 (35),Walsall FC (2),3-0,?,Lincoln City FC (2)
?,(Sat) 3 Sep 1921 (35),Wigan Borough FC (1920-1931) (2),1-4,?,Nelson FC (2)
?,(Tue) 6 Sep 1921 (36),Grimsby Town FC (3),3-1,?,Walsall FC (3)
?,(Sat) 10 Sep 1921 (36),Southport FC (3),3-0,?,Hartlepool United FC (3)
?,(Sat) 10 Sep 1921 (36),Wigan Borough FC (1920-1931) (3),0-1,?,Stockport County FC (2)
?,(Sat) 10 Sep 1921 (36),Wrexham AFC (3),2-0,?,Ashington AFC (3)
?,(Sat) 10 Sep 1921 (36),Darlington FC (3),7-0,?,Chesterfield FC (3)
?,(Sat) 10 Sep 1921 (36),Rochdale AFC (3),3-3,?,FC Halifax Town (3)
?,(Sat) 10 Sep 1921 (36),Accrington Stanley FC (3),2-0,?,Crewe Alexandra FC (3)
?,(Sat) 10 Sep 1921 (36),Durham City AFC (3),2-0,?,Barrow AFC (2)
?,(Sat) 10 Sep 1921 (36),Lincoln City FC (3),0-2,?,Nelson FC (3)
?,(Sat) 10 Sep 1921 (36),Tranmere Rovers FC (3),0-1,?,Walsall FC (4)
?,(Sat) 10 Sep 1921 (36),Stalybridge Celtic FC (3),3-0,?,Grimsby Town FC (4)
?,(Mon) 12 Sep 1921 (37),Nelson FC (4),1-0,?,Stalybridge Celtic FC (4)
