Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 20 Oct 1928 (42),Accrington Stanley (1),0-1,?,Ashington (1)
?,(Sat) 3 Nov 1928 (44),Accrington Stanley (2),1-0,?,Barrow AFC (1)
?,(Tue) 25 Dec 1928 (52),Accrington Stanley (3),0-1,?,Bradford City (1)
?,(Sat) 25 Aug 1928 (34),Accrington Stanley (4),2-3,?,Carlisle United (1)
?,(Sat) 23 Mar 1929 (11),Accrington Stanley (5),0-0,?,Chesterfield FC (1)
?,(Sat) 26 Jan 1929 (3),Accrington Stanley (6),2-0,?,Crewe Alexandra (1)
?,(Sat) 15 Dec 1928 (50),Accrington Stanley (7),4-0,?,Darlington FC (1)
?,(Sat) 9 Mar 1929 (9),Accrington Stanley (8),6-0,?,Doncaster Rovers (1)
?,(Sat) 6 Oct 1928 (40),Accrington Stanley (9),1-1,?,Halifax Town (1)
?,(Tue) 25 Sep 1928 (39),Accrington Stanley (10),2-2,?,Hartlepool United (1)
?,(Sat) 23 Feb 1929 (7),Accrington Stanley (11),0-1,?,Lincoln City (1)
?,(Sat) 4 May 1929 (17),Accrington Stanley (12),4-4,?,Nelson (1)
?,(Sat) 6 Apr 1929 (13),Accrington Stanley (13),3-1,?,New Brighton (1)
?,(Sat) 1 Dec 1928 (48),Accrington Stanley (14),2-2,?,Rochdale AFC (1)
?,(Sat) 5 Jan 1929 (0),Accrington Stanley (15),1-3,?,Rotherham United (1)
?,(Tue) 1 Jan 1929 (0),Accrington Stanley (16),2-0,?,South Shields (1)
?,(Sat) 20 Apr 1929 (15),Accrington Stanley (17),2-0,?,Southport FC (1)
?,(Sat) 9 Feb 1929 (5),Accrington Stanley (18),2-0,?,Stockport County (1)
?,(Sat) 22 Sep 1928 (38),Accrington Stanley (19),2-0,?,Tranmere Rovers (1)
?,(Sat) 8 Sep 1928 (36),Accrington Stanley (20),2-0,?,Wigan Borough (1)
?,(Sat) 17 Nov 1928 (46),Accrington Stanley (21),4-3,?,Wrexham AFC (1)
?,(Sat) 2 Mar 1929 (8),Ashington (2),2-2,?,Accrington Stanley (22)
?,(Sat) 29 Sep 1928 (39),Ashington (3),1-0,?,Barrow AFC (2)
?,(Sat) 13 Oct 1928 (41),Ashington (4),2-8,?,Bradford City (2)
?,(Sat) 16 Mar 1929 (10),Ashington (5),0-4,?,Carlisle United (2)
?,(Sat) 2 Feb 1929 (4),Ashington (6),0-2,?,Chesterfield FC (2)
?,(Sat) 12 Jan 1929 (1),Ashington (7),0-5,?,Crewe Alexandra (2)
?,(Mon) 27 Aug 1928 (35),Ashington (8),4-2,?,Darlington FC (2)
?,(Sat) 16 Feb 1929 (6),Ashington (9),4-7,?,Doncaster Rovers (2)
?,(Sat) 27 Apr 1929 (16),Ashington (10),0-3,?,Halifax Town (2)
?,(Sat) 27 Oct 1928 (43),Ashington (11),3-1,?,Hartlepool United (2)
?,(Sat) 22 Dec 1928 (51),Ashington (12),1-1,?,Lincoln City (2)
?,(Tue) 1 Jan 1929 (0),Ashington (13),3-2,?,Nelson (2)
?,(Sat) 19 Jan 1929 (2),Ashington (14),1-1,?,New Brighton (2)
?,(Sat) 1 Sep 1928 (35),Ashington (15),2-1,?,Rochdale AFC (2)
?,(Sat) 10 Nov 1928 (45),Ashington (16),0-1,?,Rotherham United (2)
?,(Tue) 25 Dec 1928 (52),Ashington (17),1-3,?,South Shields (2)
?,(Sat) 29 Dec 1928 (52),Ashington (18),1-3,?,Southport FC (2)
?,(Sat) 20 Apr 1929 (15),Ashington (19),0-1,?,Stockport County (2)
?,(Sat) 13 Apr 1929 (14),Ashington (20),3-2,?,Tranmere Rovers (2)
?,(Sat) 30 Mar 1929 (12),Ashington (21),1-1,?,Wigan Borough (2)
?,(Sat) 15 Sep 1928 (37),Ashington (22),2-2,?,Wrexham AFC (2)
?,(Sat) 16 Mar 1929 (10),Barrow AFC (3),2-1,?,Accrington Stanley (23)
?,(Sat) 9 Feb 1929 (5),Barrow AFC (4),3-0,?,Ashington (23)
?,(Sat) 27 Oct 1928 (43),Barrow AFC (5),1-3,?,Bradford City (3)
?,(Sat) 17 Nov 1928 (46),Barrow AFC (6),1-1,?,Carlisle United (3)
?,(Sat) 19 Jan 1929 (2),Barrow AFC (7),1-2,?,Chesterfield FC (3)
?,(Mon) 29 Apr 1929 (17),Barrow AFC (8),2-4,?,Crewe Alexandra (3)
?,(Tue) 1 Jan 1929 (0),Barrow AFC (9),3-1,?,Darlington FC (3)
?,(Sat) 22 Sep 1928 (38),Barrow AFC (10),2-2,?,Doncaster Rovers (3)
?,(Sat) 15 Sep 1928 (37),Barrow AFC (11),1-3,?,Halifax Town (3)
?,(Sat) 10 Nov 1928 (45),Barrow AFC (12),2-1,?,Hartlepool United (3)
?,(Sat) 2 Mar 1929 (8),Barrow AFC (13),2-3,?,Lincoln City (3)
?,(Sat) 23 Feb 1929 (7),Barrow AFC (14),7-2,?,Nelson (3)
?,(Sat) 29 Dec 1928 (52),Barrow AFC (15),0-0,?,New Brighton (3)
?,(Mon) 27 Aug 1928 (35),Barrow AFC (16),3-3,?,Rochdale AFC (3)
?,(Sat) 12 Jan 1929 (1),Barrow AFC (17),4-0,?,Rotherham United (3)
?,(Sat) 6 Oct 1928 (40),Barrow AFC (18),1-1,?,South Shields (3)
?,(Mon) 1 Apr 1929 (13),Barrow AFC (19),1-2,?,Southport FC (3)
?,(Sat) 22 Dec 1928 (51),Barrow AFC (20),2-4,?,Stockport County (3)
?,(Sat) 27 Apr 1929 (16),Barrow AFC (21),1-2,?,Tranmere Rovers (3)
?,(Sat) 13 Apr 1929 (14),Barrow AFC (22),1-0,?,Wigan Borough (3)
?,(Sat) 1 Sep 1928 (35),Barrow AFC (23),2-2,?,Wrexham AFC (3)
?,(Wed) 26 Dec 1928 (52),Bradford City (4),4-1,?,Accrington Stanley (24)
?,(Sat) 23 Feb 1929 (7),Bradford City (5),2-0,?,Ashington (24)
?,(Sat) 9 Mar 1929 (9),Bradford City (6),8-0,?,Barrow AFC (24)
?,(Mon) 3 Sep 1928 (36),Bradford City (7),4-2,?,Carlisle United (4)
?,(Sat) 3 Nov 1928 (44),Bradford City (8),6-1,?,Chesterfield FC (4)
?,(Sat) 8 Sep 1928 (36),Bradford City (9),4-1,?,Crewe Alexandra (4)
?,(Sat) 20 Apr 1929 (15),Bradford City (10),3-0,?,Darlington FC (4)
?,(Sat) 20 Oct 1928 (42),Bradford City (11),3-0,?,Doncaster Rovers (4)
?,(Sat) 9 Feb 1929 (5),Bradford City (12),2-2,?,Halifax Town (4)
?,(Tue) 2 Apr 1929 (13),Bradford City (13),4-1,?,Hartlepool United (4)
?,(Sat) 6 Oct 1928 (40),Bradford City (14),2-3,?,Lincoln City (4)
?,(Sat) 15 Dec 1928 (50),Bradford City (15),0-2,?,Nelson (4)
?,(Sat) 17 Nov 1928 (46),Bradford City (16),5-2,?,New Brighton (4)
?,(Sat) 6 Apr 1929 (13),Bradford City (17),0-0,?,Rochdale AFC (4)
?,(Sat) 25 Aug 1928 (34),Bradford City (18),11-1,?,Rotherham United (4)
?,(Sat) 4 May 1929 (17),Bradford City (19),3-1,?,South Shields (4)
?,(Sat) 1 Dec 1928 (48),Bradford City (20),5-0,?,Southport FC (4)
?,(Sat) 22 Sep 1928 (38),Bradford City (21),2-1,?,Stockport County (4)
?,(Wed) 6 Mar 1929 (9),Bradford City (22),8-0,?,Tranmere Rovers (4)
?,(Sat) 5 Jan 1929 (0),Bradford City (23),1-0,?,Wigan Borough (4)
?,(Sat) 23 Mar 1929 (11),Bradford City (24),5-0,?,Wrexham AFC (4)
?,(Sat) 29 Dec 1928 (52),Carlisle United (5),4-3,?,Accrington Stanley (25)
?,(Sat) 3 Nov 1928 (44),Carlisle United (6),5-1,?,Ashington (25)
?,(Sat) 30 Mar 1929 (12),Carlisle United (7),4-1,?,Barrow AFC (25)
?,(Thu) 30 Aug 1928 (35),Carlisle United (8),2-2,?,Bradford City (25)
?,(Sat) 6 Apr 1929 (13),Carlisle United (9),1-2,?,Chesterfield FC (5)
?,(Sat) 9 Feb 1929 (5),Carlisle United (10),1-0,?,Crewe Alexandra (5)
?,(Sat) 19 Jan 1929 (2),Carlisle United (11),3-0,?,Darlington FC (5)
?,(Sat) 23 Mar 1929 (11),Carlisle United (12),1-2,?,Doncaster Rovers (5)
?,(Tue) 25 Dec 1928 (52),Carlisle United (13),2-1,?,Halifax Town (5)
?,(Sat) 1 Sep 1928 (35),Carlisle United (14),8-0,?,Hartlepool United (5)
?,(Tue) 1 Jan 1929 (0),Carlisle United (15),3-1,?,Lincoln City (5)
?,(Sat) 20 Oct 1928 (42),Carlisle United (16),4-0,?,Nelson (5)
?,(Sat) 20 Apr 1929 (15),Carlisle United (17),2-1,?,New Brighton (5)
?,(Sat) 15 Dec 1928 (50),Carlisle United (18),4-2,?,Rochdale AFC (5)
?,(Sat) 26 Jan 1929 (3),Carlisle United (19),1-1,?,Rotherham United (5)
?,(Sat) 9 Mar 1929 (9),Carlisle United (20),5-0,?,South Shields (5)
?,(Thu) 13 Sep 1928 (37),Carlisle United (21),4-2,?,Southport FC (5)
?,(Sat) 23 Feb 1929 (7),Carlisle United (22),0-5,?,Stockport County (5)
?,(Sat) 6 Oct 1928 (40),Carlisle United (23),4-1,?,Tranmere Rovers (5)
?,(Sat) 22 Sep 1928 (38),Carlisle United (24),2-1,?,Wigan Borough (5)
?,(Sat) 1 Dec 1928 (48),Carlisle United (25),1-1,?,Wrexham AFC (5)
?,(Sat) 10 Nov 1928 (45),Chesterfield FC (6),4-1,?,Accrington Stanley (26)
?,(Sat) 22 Sep 1928 (38),Chesterfield FC (7),4-1,?,Ashington (26)
?,(Sat) 8 Sep 1928 (36),Chesterfield FC (8),3-0,?,Barrow AFC (26)
?,(Sat) 16 Mar 1929 (10),Chesterfield FC (9),0-5,?,Bradford City (26)
?,(Wed) 13 Mar 1929 (10),Chesterfield FC (10),1-2,?,Carlisle United (26)
?,(Sat) 27 Apr 1929 (16),Chesterfield FC (11),1-0,?,Crewe Alexandra (6)
?,(Sat) 23 Feb 1929 (7),Chesterfield FC (12),2-1,?,Darlington FC (6)
?,(Sat) 26 Jan 1929 (3),Chesterfield FC (13),0-1,?,Doncaster Rovers (6)
?,(Sat) 2 Mar 1929 (8),Chesterfield FC (14),3-2,?,Halifax Town (6)
?,(Sat) 30 Mar 1929 (12),Chesterfield FC (15),4-1,?,Hartlepool United (6)
?,(Sat) 27 Oct 1928 (43),Chesterfield FC (16),1-1,?,Lincoln City (6)
?,(Sat) 6 Oct 1928 (40),Chesterfield FC (17),3-2,?,Nelson (6)
?,(Tue) 1 Jan 1929 (0),Chesterfield FC (18),0-2,?,New Brighton (6)
?,(Fri) 29 Mar 1929 (12),Chesterfield FC (19),2-1,?,Rochdale AFC (6)
?,(Sat) 13 Apr 1929 (14),Chesterfield FC (20),1-2,?,Rotherham United (6)
?,(Sat) 9 Feb 1929 (5),Chesterfield FC (21),3-2,?,South Shields (6)
?,(Wed) 26 Dec 1928 (52),Chesterfield FC (22),6-0,?,Southport FC (6)
?,(Sat) 1 Sep 1928 (35),Chesterfield FC (23),1-2,?,Stockport County (6)
?,(Sat) 22 Dec 1928 (51),Chesterfield FC (24),4-1,?,Tranmere Rovers (6)
?,(Mon) 8 Apr 1929 (14),Chesterfield FC (25),0-0,?,Wigan Borough (6)
?,(Sat) 29 Dec 1928 (52),Chesterfield FC (26),3-1,?,Wrexham AFC (6)
?,(Sat) 15 Sep 1928 (37),Crewe Alexandra (7),4-0,?,Accrington Stanley (27)
?,(Sat) 6 Apr 1929 (13),Crewe Alexandra (8),7-0,?,Ashington (27)
?,(Sat) 20 Apr 1929 (15),Crewe Alexandra (9),3-1,?,Barrow AFC (27)
?,(Sat) 19 Jan 1929 (2),Crewe Alexandra (10),0-0,?,Bradford City (27)
?,(Sat) 29 Sep 1928 (39),Crewe Alexandra (11),1-1,?,Carlisle United (27)
?,(Sat) 15 Dec 1928 (50),Crewe Alexandra (12),6-1,?,Chesterfield FC (27)
?,(Sat) 3 Nov 1928 (44),Crewe Alexandra (13),2-0,?,Darlington FC (7)
?,(Sat) 1 Dec 1928 (48),Crewe Alexandra (14),1-1,?,Doncaster Rovers (7)
?,(Sat) 29 Dec 1928 (52),Crewe Alexandra (15),3-0,?,Halifax Town (7)
?,(Sat) 2 Feb 1929 (4),Crewe Alexandra (16),4-2,?,Hartlepool United (7)
?,(Sat) 1 Sep 1928 (35),Crewe Alexandra (17),1-3,?,Lincoln City (7)
?,(Sat) 23 Mar 1929 (11),Crewe Alexandra (18),1-1,?,Nelson (7)
?,(Tue) 25 Dec 1928 (52),Crewe Alexandra (19),3-0,?,New Brighton (7)
?,(Sat) 20 Oct 1928 (42),Crewe Alexandra (20),1-1,?,Rochdale AFC (7)
?,(Wed) 17 Apr 1929 (15),Crewe Alexandra (21),3-0,?,Rotherham United (7)
?,(Sat) 17 Nov 1928 (46),Crewe Alexandra (22),1-5,?,South Shields (7)
?,(Sat) 9 Mar 1929 (9),Crewe Alexandra (23),1-1,?,Southport FC (7)
?,(Mon) 3 Sep 1928 (36),Crewe Alexandra (24),2-0,?,Stockport County (7)
?,(Mon) 1 Apr 1929 (13),Crewe Alexandra (25),0-1,?,Tranmere Rovers (7)
?,(Sat) 13 Oct 1928 (41),Crewe Alexandra (26),0-4,?,Wigan Borough (7)
?,(Sat) 4 May 1929 (17),Crewe Alexandra (27),3-1,?,Wrexham AFC (7)
?,(Sat) 27 Apr 1929 (16),Darlington FC (8),0-0,?,Accrington Stanley (28)
?,(Wed) 19 Sep 1928 (38),Darlington FC (9),4-0,?,Ashington (28)
?,(Wed) 26 Dec 1928 (52),Darlington FC (10),1-2,?,Barrow AFC (28)
?,(Wed) 2 Jan 1929 (0),Darlington FC (11),3-3,?,Bradford City (28)
?,(Sat) 8 Sep 1928 (36),Darlington FC (12),0-0,?,Carlisle United (28)
?,(Sat) 13 Oct 1928 (41),Darlington FC (13),2-2,?,Chesterfield FC (28)
?,(Sat) 16 Mar 1929 (10),Darlington FC (14),4-2,?,Crewe Alexandra (28)
?,(Mon) 1 Apr 1929 (13),Darlington FC (15),1-0,?,Doncaster Rovers (8)
?,(Wed) 24 Apr 1929 (16),Darlington FC (16),2-0,?,Halifax Town (8)
?,(Sat) 22 Dec 1928 (51),Darlington FC (17),4-1,?,Hartlepool United (8)
?,(Sat) 13 Apr 1929 (14),Darlington FC (18),2-1,?,Lincoln City (8)
?,(Sat) 5 Jan 1929 (0),Darlington FC (19),3-2,?,Nelson (8)
?,(Sat) 29 Sep 1928 (39),Darlington FC (20),3-1,?,New Brighton (8)
?,(Sat) 2 Feb 1929 (4),Darlington FC (21),5-3,?,Rochdale AFC (8)
?,(Sat) 2 Mar 1929 (8),Darlington FC (22),2-1,?,Rotherham United (8)
?,(Sat) 25 Aug 1928 (34),Darlington FC (23),2-2,?,South Shields (8)
?,(Sat) 15 Sep 1928 (37),Darlington FC (24),3-1,?,Southport FC (8)
?,(Sat) 30 Mar 1929 (12),Darlington FC (25),2-3,?,Stockport County (8)
?,(Sat) 10 Nov 1928 (45),Darlington FC (26),1-2,?,Tranmere Rovers (8)
?,(Sat) 27 Oct 1928 (43),Darlington FC (27),3-0,?,Wigan Borough (8)
?,(Sat) 16 Feb 1929 (6),Darlington FC (28),0-0,?,Wrexham AFC (8)
?,(Sat) 27 Oct 1928 (43),Doncaster Rovers (9),4-1,?,Accrington Stanley (29)
?,(Sat) 6 Oct 1928 (40),Doncaster Rovers (10),2-1,?,Ashington (29)
?,(Sat) 2 Feb 1929 (4),Doncaster Rovers (11),1-0,?,Barrow AFC (29)
?,(Sat) 2 Mar 1929 (8),Doncaster Rovers (12),1-1,?,Bradford City (29)
?,(Sat) 10 Nov 1928 (45),Doncaster Rovers (13),3-0,?,Carlisle United (29)
?,(Sat) 15 Sep 1928 (37),Doncaster Rovers (14),2-0,?,Chesterfield FC (29)
?,(Sat) 8 Dec 1928 (49),Doncaster Rovers (15),0-1,?,Crewe Alexandra (29)
?,(Fri) 29 Mar 1929 (12),Doncaster Rovers (16),3-1,?,Darlington FC (29)
?,(Sat) 22 Dec 1928 (51),Doncaster Rovers (17),1-0,?,Halifax Town (9)
?,(Sat) 16 Mar 1929 (10),Doncaster Rovers (18),4-1,?,Hartlepool United (9)
?,(Sat) 29 Sep 1928 (39),Doncaster Rovers (19),0-0,?,Lincoln City (9)
?,(Wed) 26 Dec 1928 (52),Doncaster Rovers (20),2-2,?,Nelson (9)
?,(Sat) 1 Sep 1928 (35),Doncaster Rovers (21),1-2,?,New Brighton (9)
?,(Sat) 29 Dec 1928 (52),Doncaster Rovers (22),4-2,?,Rochdale AFC (9)
?,(Sat) 30 Mar 1929 (12),Doncaster Rovers (23),1-0,?,Rotherham United (9)
?,(Sat) 23 Feb 1929 (7),Doncaster Rovers (24),2-1,?,South Shields (9)
?,(Mon) 27 Aug 1928 (35),Doncaster Rovers (25),4-2,?,Southport FC (9)
?,(Sat) 27 Apr 1929 (16),Doncaster Rovers (26),0-2,?,Stockport County (9)
?,(Tue) 2 Apr 1929 (13),Doncaster Rovers (27),2-1,?,Tranmere Rovers (9)
?,(Wed) 1 May 1929 (17),Doncaster Rovers (28),1-2,?,Wigan Borough (9)
?,(Sat) 19 Jan 1929 (2),Doncaster Rovers (29),1-0,?,Wrexham AFC (9)
?,(Sat) 16 Feb 1929 (6),Halifax Town (10),4-2,?,Accrington Stanley (30)
