Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 8 Sep 1928 (36),Barnsley FC (1),3-1,?,Blackpool FC (1)
?,(Sat) 25 Aug 1928 (34),Barnsley FC (2),1-2,?,Bradford Park Avenue (1)
?,(Sat) 29 Sep 1928 (39),Barnsley FC (3),4-2,?,Bristol City FC (1)
?,(Wed) 30 Jan 1929 (4),Barnsley FC (4),0-1,?,Chelsea FC (1)
?,(Tue) 1 Jan 1929 (0),Barnsley FC (5),0-2,?,Grimsby Town (1)
?,(Sat) 24 Nov 1928 (47),Barnsley FC (6),2-2,?,Hull City (1)
?,(Wed) 26 Dec 1928 (52),Barnsley FC (7),2-0,?,Leyton Orient FC (1)
?,(Sat) 10 Nov 1928 (45),Barnsley FC (8),2-2,?,Middlesbrough FC (1)
?,(Sat) 22 Dec 1928 (51),Barnsley FC (9),2-2,?,Millwall FC (1)
?,(Sat) 16 Feb 1929 (6),Barnsley FC (10),1-2,?,Nottingham Forest (1)
?,(Sat) 16 Mar 1929 (10),Barnsley FC (11),2-0,?,Notts County FC (1)
?,(Sat) 22 Sep 1928 (38),Barnsley FC (12),2-1,?,Oldham Athletic (1)
?,(Sat) 30 Mar 1929 (12),Barnsley FC (13),6-0,?,Port Vale FC (1)
?,(Sat) 27 Apr 1929 (16),Barnsley FC (14),4-1,?,Preston North End (1)
?,(Sat) 8 Dec 1928 (49),Barnsley FC (15),2-3,?,Reading FC (1)
?,(Sat) 2 Mar 1929 (8),Barnsley FC (16),4-1,?,Southampton FC (1)
?,(Fri) 29 Mar 1929 (12),Barnsley FC (17),4-2,?,Stoke City (1)
?,(Sat) 5 Jan 1929 (0),Barnsley FC (18),2-1,?,Swansea City (1)
?,(Sat) 13 Apr 1929 (14),Barnsley FC (19),4-1,?,Tottenham Hotspur (1)
?,(Sat) 13 Oct 1928 (41),Barnsley FC (20),2-0,?,West Bromwich Albion (1)
?,(Sat) 27 Oct 1928 (43),Barnsley FC (21),2-2,?,Wolverhampton Wanderers (1)
?,(Sat) 19 Jan 1929 (2),Blackpool FC (2),0-1,?,Barnsley FC (22)
?,(Fri) 29 Mar 1929 (12),Blackpool FC (3),3-0,?,Bradford Park Avenue (2)
?,(Sat) 15 Sep 1928 (37),Blackpool FC (4),2-1,?,Bristol City FC (2)
?,(Sat) 1 Sep 1928 (35),Blackpool FC (5),0-1,?,Chelsea FC (2)
?,(Wed) 26 Dec 1928 (52),Blackpool FC (6),1-1,?,Grimsby Town (2)
?,(Sat) 8 Dec 1928 (49),Blackpool FC (7),2-1,?,Hull City (2)
?,(Sat) 16 Feb 1929 (6),Blackpool FC (8),0-1,?,Leyton Orient FC (2)
?,(Sat) 2 Mar 1929 (8),Blackpool FC (9),3-0,?,Middlesbrough FC (2)
?,(Sat) 24 Nov 1928 (47),Blackpool FC (10),3-0,?,Millwall FC (2)
?,(Sat) 2 Feb 1929 (4),Blackpool FC (11),2-2,?,Nottingham Forest (2)
?,(Sat) 30 Mar 1929 (12),Blackpool FC (12),3-2,?,Notts County FC (2)
?,(Sat) 27 Oct 1928 (43),Blackpool FC (13),4-0,?,Oldham Athletic (2)
?,(Sat) 13 Apr 1929 (14),Blackpool FC (14),4-0,?,Port Vale FC (2)
?,(Sat) 29 Dec 1928 (52),Blackpool FC (15),3-2,?,Preston North End (2)
?,(Sat) 10 Nov 1928 (45),Blackpool FC (16),7-0,?,Reading FC (2)
?,(Sat) 16 Mar 1929 (10),Blackpool FC (17),3-0,?,Southampton FC (2)
?,(Sat) 13 Oct 1928 (41),Blackpool FC (18),2-0,?,Stoke City (2)
?,(Mon) 3 Sep 1928 (36),Blackpool FC (19),2-2,?,Swansea City (2)
?,(Sat) 27 Apr 1929 (16),Blackpool FC (20),2-2,?,Tottenham Hotspur (2)
?,(Sat) 29 Sep 1928 (39),Blackpool FC (21),0-2,?,West Bromwich Albion (2)
?,(Sat) 22 Dec 1928 (51),Blackpool FC (22),3-0,?,Wolverhampton Wanderers (2)
?,(Sat) 29 Dec 1928 (52),Bradford Park Avenue (3),2-1,?,Barnsley FC (23)
?,(Mon) 1 Apr 1929 (13),Bradford Park Avenue (4),5-2,?,Blackpool FC (23)
?,(Sat) 1 Sep 1928 (35),Bradford Park Avenue (5),3-2,?,Bristol City FC (3)
?,(Mon) 27 Aug 1928 (35),Bradford Park Avenue (6),1-2,?,Chelsea FC (3)
?,(Mon) 29 Apr 1929 (17),Bradford Park Avenue (7),1-0,?,Grimsby Town (3)
?,(Sat) 10 Nov 1928 (45),Bradford Park Avenue (8),5-1,?,Hull City (3)
?,(Sat) 2 Feb 1929 (4),Bradford Park Avenue (9),2-1,?,Leyton Orient FC (3)
?,(Sat) 16 Mar 1929 (10),Bradford Park Avenue (10),3-2,?,Middlesbrough FC (3)
?,(Sat) 8 Dec 1928 (49),Bradford Park Avenue (11),4-0,?,Millwall FC (3)
?,(Sat) 19 Jan 1929 (2),Bradford Park Avenue (12),1-1,?,Nottingham Forest (3)
?,(Sat) 13 Apr 1929 (14),Bradford Park Avenue (13),2-2,?,Notts County FC (3)
?,(Sat) 22 Dec 1928 (51),Bradford Park Avenue (14),2-0,?,Oldham Athletic (3)
?,(Sat) 27 Apr 1929 (16),Bradford Park Avenue (15),2-0,?,Port Vale FC (3)
?,(Sat) 27 Oct 1928 (43),Bradford Park Avenue (16),7-2,?,Preston North End (3)
?,(Sat) 2 Mar 1929 (8),Bradford Park Avenue (17),1-0,?,Reading FC (3)
?,(Sat) 30 Mar 1929 (12),Bradford Park Avenue (18),4-1,?,Southampton FC (3)
?,(Sat) 29 Sep 1928 (39),Bradford Park Avenue (19),2-1,?,Stoke City (3)
?,(Tue) 25 Dec 1928 (52),Bradford Park Avenue (20),3-1,?,Swansea City (3)
?,(Sat) 13 Oct 1928 (41),Bradford Park Avenue (21),4-1,?,Tottenham Hotspur (3)
?,(Sat) 15 Sep 1928 (37),Bradford Park Avenue (22),4-1,?,West Bromwich Albion (3)
