Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 25 Aug 1928 (34),Nottingham Forest FC (1),1-5,?,Stoke City FC (1)
?,(Sat) 25 Aug 1928 (34),Barnsley FC (1),1-2,?,Bradford Park Avenue AFC (1)
?,(Sat) 25 Aug 1928 (34),West Bromwich Albion FC (1),3-1,?,Leyton Orient FC (1)
?,(Sat) 25 Aug 1928 (34),Preston North End FC (1),3-1,?,Blackpool FC (1)
?,(Sat) 25 Aug 1928 (34),Millwall FC (1),0-1,?,Notts County FC (1)
?,(Sat) 25 Aug 1928 (34),Bristol City FC (1),2-2,?,Grimsby Town FC (1)
?,(Sat) 25 Aug 1928 (34),Chelsea FC (1),4-0,?,Swansea City AFC (1)
?,(Sat) 25 Aug 1928 (34),Reading FC (1),2-3,?,Middlesbrough FC (1)
?,(Sat) 25 Aug 1928 (34),Hull City AFC (1),2-2,?,Southampton FC (1)
?,(Sat) 25 Aug 1928 (34),Tottenham Hotspur FC (1),4-1,?,Oldham Athletic AFC (1)
?,(Sat) 25 Aug 1928 (34),Port Vale FC (1),1-4,?,Wolverhampton Wanderers FC (1)
?,(Mon) 27 Aug 1928 (35),Wolverhampton Wanderers FC (2),0-1,?,Millwall FC (2)
?,(Mon) 27 Aug 1928 (35),Hull City AFC (2),1-0,?,Oldham Athletic AFC (2)
?,(Mon) 27 Aug 1928 (35),Tottenham Hotspur FC (2),2-5,?,Middlesbrough FC (2)
?,(Mon) 27 Aug 1928 (35),Southampton FC (2),1-2,?,Port Vale FC (2)
?,(Mon) 27 Aug 1928 (35),Stoke City FC (2),2-0,?,Bristol City FC (2)
?,(Mon) 27 Aug 1928 (35),Bradford Park Avenue AFC (2),1-2,?,Chelsea FC (2)
?,(Mon) 27 Aug 1928 (35),Preston North End FC (2),7-0,?,Reading FC (2)
?,(Mon) 27 Aug 1928 (35),Grimsby Town FC (2),2-1,?,Barnsley FC (2)
?,(Mon) 27 Aug 1928 (35),Leyton Orient FC (2),1-4,?,Nottingham Forest FC (2)
?,(Mon) 27 Aug 1928 (35),Swansea City AFC (2),5-5,?,Blackpool FC (2)
?,(Mon) 27 Aug 1928 (35),Notts County FC (2),3-1,?,West Bromwich Albion FC (2)
?,(Sat) 1 Sep 1928 (35),Blackpool FC (3),0-1,?,Chelsea FC (3)
?,(Sat) 1 Sep 1928 (35),Oldham Athletic AFC (3),2-1,?,Reading FC (3)
?,(Sat) 1 Sep 1928 (35),Bradford Park Avenue AFC (3),3-2,?,Bristol City FC (3)
?,(Sat) 1 Sep 1928 (35),Middlesbrough FC (3),2-3,?,Preston North End FC (3)
?,(Sat) 1 Sep 1928 (35),Swansea City AFC (3),2-1,?,Barnsley FC (3)
?,(Sat) 1 Sep 1928 (35),Southampton FC (3),1-1,?,Tottenham Hotspur FC (3)
?,(Sat) 1 Sep 1928 (35),Grimsby Town FC (3),2-2,?,Nottingham Forest FC (3)
?,(Sat) 1 Sep 1928 (35),Leyton Orient FC (3),1-1,?,Millwall FC (3)
?,(Sat) 1 Sep 1928 (35),Stoke City FC (3),4-1,?,West Bromwich Albion FC (3)
?,(Sat) 1 Sep 1928 (35),Wolverhampton Wanderers FC (3),2-4,?,Hull City AFC (3)
?,(Sat) 1 Sep 1928 (35),Notts County FC (3),3-0,?,Port Vale FC (3)
?,(Mon) 3 Sep 1928 (36),Oldham Athletic AFC (4),0-1,?,Hull City AFC (4)
?,(Mon) 3 Sep 1928 (36),Millwall FC (4),0-5,?,Wolverhampton Wanderers FC (4)
?,(Mon) 3 Sep 1928 (36),West Bromwich Albion FC (4),1-3,?,Notts County FC (4)
?,(Mon) 3 Sep 1928 (36),Blackpool FC (4),2-2,?,Swansea City AFC (4)
?,(Wed) 5 Sep 1928 (36),Chelsea FC (4),3-1,?,Bradford Park Avenue AFC (4)
?,(Wed) 5 Sep 1928 (36),Bristol City FC (4),1-1,?,Stoke City FC (4)
?,(Wed) 5 Sep 1928 (36),Nottingham Forest FC (4),0-0,?,Leyton Orient FC (4)
?,(Wed) 5 Sep 1928 (36),Reading FC (4),0-0,?,Preston North End FC (4)
?,(Thu) 6 Sep 1928 (36),Preston North End FC (5),3-2,?,Oldham Athletic AFC (5)
?,(Thu) 6 Sep 1928 (36),Leyton Orient FC (5),1-0,?,Stoke City FC (5)
?,(Thu) 6 Sep 1928 (36),Hull City AFC (5),1-1,?,Notts County FC (5)
?,(Thu) 6 Sep 1928 (36),Reading FC (5),0-1,?,Southampton FC (4)
?,(Thu) 6 Sep 1928 (36),Bristol City FC (5),2-1,?,Swansea City AFC (5)
?,(Thu) 6 Sep 1928 (36),Chelsea FC (5),2-0,?,Middlesbrough FC (4)
