Date,Team 1,Team 2,FT,HT
2013-08-02,Sheffield United,Notts County,2-1,1-0
2013-08-03,Bristol City,Bradford,2-2,1-1
2013-08-03,Carlisle,Leyton Orient,1-5,1-2
2013-08-03,Crawley Town,Coventry,3-2,2-0
2013-08-03,Crewe,Rotherham,3-3,2-1
2013-08-03,Gillingham,Colchester,0-1,0-0
2013-08-03,Peterboro,Swindon,1-0,1-0
2013-08-03,Port Vale,Brentford,1-1,1-1
2013-08-03,Preston,Wolves,0-0,0-0
2013-08-03,Shrewsbury,Milton Keynes Dons,0-0,0-0
2013-08-03,Stevenage,Oldham,3-4,1-0
2013-08-03,Walsall,Tranmere,3-1,2-1
2013-08-10,Bradford,Carlisle,4-0,3-0
2013-08-10,Brentford,Sheffield United,3-1,1-0
2013-08-10,Colchester,Port Vale,1-0,0-0
2013-08-10,Leyton Orient,Shrewsbury,3-0,0-0
2013-08-10,Milton Keynes Dons,Crewe,1-0,1-0
2013-08-10,Notts County,Peterboro,2-4,1-1
2013-08-10,Oldham,Walsall,0-1,0-1
2013-08-10,Rotherham,Preston,0-0,0-0
2013-08-10,Swindon,Stevenage,1-0,1-0
2013-08-10,Tranmere,Crawley Town,3-3,2-1
2013-08-10,Wolves,Gillingham,4-0,3-0
2013-08-11,Coventry,Bristol City,5-4,3-0
2013-08-17,Bristol City,Wolves,1-2,0-1
2013-08-17,Carlisle,Coventry,0-4,0-3
2013-08-17,Crawley Town,Rotherham,1-2,1-1
2013-08-17,Crewe,Tranmere,2-1,1-0
2013-08-17,Gillingham,Brentford,1-1,1-0
2013-08-17,Peterboro,Oldham,2-1,1-0
2013-08-17,Port Vale,Bradford,2-1,1-0
2013-08-17,Preston,Milton Keynes Dons,2-2,2-1
2013-08-17,Sheffield United,Colchester,1-1,1-1
2013-08-17,Shrewsbury,Swindon,2-0,1-0
2013-08-17,Stevenage,Leyton Orient,0-1,0-1
2013-08-17,Walsall,Notts County,1-1,0-0
2013-08-23,Colchester,Carlisle,1-1,0-1
2013-08-23,Wolves,Crawley Town,2-1,1-0
2013-08-24,Bradford,Sheffield United,2-0,1-0
2013-08-24,Brentford,Walsall,1-0,1-0
2013-08-24,Leyton Orient,Crewe,2-0,2-0
2013-08-24,Milton Keynes Dons,Bristol City,2-2,0-1
2013-08-24,Notts County,Stevenage,0-1,0-0
2013-08-24,Oldham,Port Vale,3-1,1-1
2013-08-24,Rotherham,Shrewsbury,2-2,0-1
2013-08-24,Swindon,Gillingham,2-2,1-1
