Date,Team 1,Team 2,FT,HT
2013-09-07,Tamworth,Southport,4-1,1-1
2013-09-07,Welling United,Kidderminster,1-2,0-2
2013-09-13,Hereford,Aldershot,0-2,0-1
2013-09-13,Woking,Tamworth,2-2,0-1
2013-09-13,Wrexham,Luton,2-0,1-0
2013-09-14,Barnet,Lincoln,1-1,0-0
2013-09-14,Cambridge,Gateshead,1-0,1-0
2013-09-14,Dartford,Nuneaton Town,1-2,1-2
2013-09-14,Forest Green,Halifax,2-1,0-1
2013-09-14,Grimsby,Braintree Town,1-0,1-0
2013-09-14,Kidderminster,Hyde United,2-1,2-1
2013-09-14,Macclesfield,Alfreton Town,0-1,0-1
2013-09-14,Salisbury,Chester,3-1,1-1
2013-09-14,Southport,Welling United,2-2,0-0
2013-09-17,Aldershot,Barnet,3-3,1-0
2013-09-17,Alfreton Town,Cambridge,1-1,1-0
2013-09-17,Chester,Macclesfield,2-1,2-1
2013-09-17,Gateshead,Wrexham,0-3,0-0
2013-09-17,Halifax,Grimsby,4-0,3-0
2013-09-17,Hyde United,Woking,0-2,0-0
2013-09-17,Lincoln,Southport,1-0,1-0
2013-09-17,Luton,Dartford,3-0,2-0
2013-09-17,Nuneaton Town,Hereford,2-1,1-0
2013-09-17,Salisbury,Braintree Town,1-1,1-1
2013-09-17,Tamworth,Kidderminster,0-3,0-1
2013-09-17,Welling United,Forest Green,5-2,2-1
2013-09-21,Aldershot,Wrexham,2-0,0-0
2013-09-21,Alfreton Town,Barnet,3-1,1-0
2013-09-21,Braintree Town,Southport,1-0,1-0
2013-09-21,Cambridge,Forest Green,2-1,1-0
2013-09-21,Chester,Grimsby,0-0,0-0
2013-09-21,Dartford,Kidderminster,3-0,1-0
2013-09-21,Halifax,Hereford,1-1,1-1
2013-09-21,Hyde United,Welling United,0-1,0-1
2013-09-21,Luton,Lincoln,3-2,0-1
2013-09-21,Macclesfield,Woking,3-2,2-0
2013-09-21,Nuneaton Town,Salisbury,1-2,0-0
2013-09-21,Tamworth,Gateshead,0-1,0-1
2013-09-24,Barnet,Macclesfield,1-2,0-2
2013-09-24,Cambridge,Nuneaton Town,3-0,1-0
2013-09-24,Forest Green,Tamworth,1-2,1-1
2013-09-24,Gateshead,Chester,3-2,1-1
2013-09-24,Grimsby,Dartford,5-2,3-1
2013-09-24,Hereford,Lincoln,1-0,0-0
2013-09-24,Kidderminster,Halifax,2-0,1-0
2013-09-24,Salisbury,Hyde United,2-0,0-0
2013-09-24,Southport,Alfreton Town,2-1,0-0
2013-09-24,Welling United,Aldershot,1-0,1-0
2013-09-24,Woking,Luton,0-4,0-3
2013-09-24,Wrexham,Braintree Town,2-3,2-2
2013-09-27,Kidderminster,Aldershot,0-0,0-0
2013-09-28,Barnet,Salisbury,3-1,0-1
2013-09-28,Braintree Town,Alfreton Town,3-1,0-0
2013-09-28,Dartford,Southport,1-0,1-0
2013-09-28,Forest Green,Gateshead,1-0,1-0
2013-09-28,Grimsby,Tamworth,3-1,0-0
2013-09-28,Halifax,Chester,2-1,1-1
2013-09-28,Hereford,Luton,0-0,0-0
2013-09-28,Lincoln,Hyde United,3-0,0-0
2013-09-28,Macclesfield,Welling United,2-1,0-0
2013-09-28,Woking,Nuneaton Town,2-0,1-0
2013-09-28,Wrexham,Cambridge,1-1,1-1
2013-10-05,Aldershot,Grimsby,0-3,0-2
2013-10-05,Alfreton Town,Forest Green,3-2,2-2
2013-10-05,Cambridge,Hereford,1-0,1-0
2013-10-05,Chester,Kidderminster,0-0,0-0
2013-10-05,Gateshead,Dartford,2-0,1-0
2013-10-05,Hyde United,Braintree Town,0-3,0-1
2013-10-05,Luton,Halifax,4-3,3-3
2013-10-05,Nuneaton Town,Lincoln,2-2,1-1
2013-10-05,Salisbury,Wrexham,2-1,0-1
2013-10-05,Southport,Woking,1-1,1-1
2013-10-05,Tamworth,Macclesfield,1-0,1-0
2013-10-05,Welling United,Barnet,1-1,1-0
2013-10-08,Aldershot,Luton,3-3,3-2
2013-10-08,Alfreton Town,Chester,0-1,0-1
2013-10-08,Braintree Town,Welling United,2-3,1-1
2013-10-08,Dartford,Salisbury,1-1,1-1
2013-10-08,Grimsby,Cambridge,0-1,0-0
2013-10-08,Halifax,Nuneaton Town,2-2,1-1
2013-10-08,Hyde United,Gateshead,0-2,0-1
2013-10-08,Kidderminster,Forest Green,4-1,1-1
2013-10-08,Lincoln,Tamworth,0-0,0-0
2013-10-08,Macclesfield,Hereford,1-0,0-0
2013-10-08,Woking,Barnet,0-0,0-0
2013-10-08,Wrexham,Southport,1-0,0-0
2013-10-12,Chester,Cambridge,0-0,0-0
2013-10-12,Forest Green,Macclesfield,2-3,1-1
2013-10-12,Gateshead,Alfreton Town,3-0,0-0
2013-10-12,Hereford,Dartford,2-2,0-1
2013-10-12,Lincoln,Aldershot,0-1,0-0
2013-10-12,Luton,Hyde United,4-1,1-1
2013-10-12,Nuneaton Town,Braintree Town,1-1,0-1
2013-10-12,Salisbury,Grimsby,1-0,0-0
2013-10-12,Southport,Kidderminster,1-2,1-2
2013-10-12,Welling United,Tamworth,2-0,0-0
2013-10-12,Woking,Halifax,0-0,0-0
2013-10-13,Barnet,Wrexham,1-1,1-0
2013-10-17,Macclesfield,Southport,2-2,1-0
2013-10-19,Aldershot,Alfreton Town,2-3,1-2
2013-10-19,Braintree Town,Chester,3-0,3-0
2013-10-19,Cambridge,Salisbury,2-0,0-0
2013-10-19,Dartford,Hyde United,4-3,2-2
2013-10-19,Grimsby,Forest Green,3-1,1-1
2013-10-19,Halifax,Welling United,3-0,3-0
2013-10-19,Hereford,Barnet,0-1,0-1
2013-10-19,Kidderminster,Lincoln,4-1,1-0
2013-10-19,Nuneaton Town,Gateshead,1-4,0-2
2013-10-19,Tamworth,Luton,3-4,1-2
2013-10-19,Wrexham,Woking,2-0,1-0
2013-10-31,Salisbury,Hereford,4-1,2-0
2013-11-02,Alfreton Town,Halifax,3-0,2-0
2013-11-02,Barnet,Kidderminster,1-0,1-0
2013-11-02,Chester,Aldershot,1-1,0-0
2013-11-02,Forest Green,Dartford,1-0,1-0
2013-11-02,Gateshead,Luton,0-0,0-0
2013-11-02,Hyde United,Nuneaton Town,2-2,1-1
2013-11-02,Macclesfield,Wrexham,3-2,2-1
2013-11-02,Southport,Cambridge,1-0,1-0
2013-11-02,Tamworth,Braintree Town,0-0,0-0
2013-11-02,Welling United,Lincoln,1-0,0-0
2013-11-02,Woking,Grimsby,1-2,1-1
2013-11-09,Hyde United,Chester,1-2,1-1
2013-11-12,Barnet,Welling United,0-0,0-0
2013-11-12,Braintree Town,Luton,1-2,0-1
2013-11-12,Cambridge,Aldershot,4-0,1-0
2013-11-12,Forest Green,Nuneaton Town,1-0,1-0
2013-11-12,Halifax,Hyde United,4-0,1-0
2013-11-12,Hereford,Chester,2-2,2-2
2013-11-12,Macclesfield,Kidderminster,1-1,0-1
2013-11-12,Southport,Lincoln,0-1,0-0
2013-11-12,Tamworth,Alfreton Town,1-0,1-0
2013-11-12,Woking,Dartford,3-0,0-0
2013-11-12,Wrexham,Gateshead,3-2,1-2
2013-11-16,Alfreton Town,Braintree Town,3-1,2-0
2013-11-16,Barnet,Cambridge,2-2,2-2
2013-11-16,Chester,Luton,1-1,1-1
2013-11-16,Forest Green,Lincoln,4-1,2-1
2013-11-16,Gateshead,Salisbury,3-2,1-0
2013-11-16,Halifax,Aldershot,4-0,3-0
2013-11-16,Kidderminster,Wrexham,3-1,1-0
2013-11-16,Macclesfield,Dartford,3-1,0-1
2013-11-16,Southport,Hereford,0-3,0-1
2013-11-16,Tamworth,Grimsby,0-2,0-0
2013-11-16,Welling United,Nuneaton Town,1-2,0-0
2013-11-16,Woking,Hyde United,3-2,1-2
2013-11-19,Dartford,Wrexham,1-5,1-4
2013-11-23,Aldershot,Southport,5-1,4-0
2013-11-23,Braintree Town,Halifax,1-0,0-0
2013-11-23,Cambridge,Woking,2-0,2-0
2013-11-23,Dartford,Gateshead,0-1,0-0
2013-11-23,Grimsby,Barnet,2-1,0-0
2013-11-23,Hyde United,Alfreton Town,1-2,0-0
2013-11-23,Kidderminster,Tamworth,5-3,2-0
2013-11-23,Lincoln,Hereford,1-1,0-0
2013-11-23,Luton,Welling United,2-1,1-0
2013-11-23,Nuneaton Town,Chester,1-0,0-0
2013-11-23,Salisbury,Macclesfield,3-2,1-1
2013-11-23,Wrexham,Forest Green,2-0,2-0
2013-11-26,Aldershot,Braintree Town,2-1,1-1
2013-11-26,Dartford,Barnet,0-2,0-2
2013-11-26,Hereford,Halifax,3-2,1-1
2013-11-26,Luton,Southport,3-0,1-0
2013-11-26,Nuneaton Town,Alfreton Town,3-0,2-0
2013-11-26,Salisbury,Forest Green,1-4,1-1
2013-12-07,Alfreton Town,Luton,0-5,0-4
2013-12-07,Barnet,Dartford,1-0,1-0
2013-12-07,Chester,Braintree Town,0-2,0-1
2013-12-07,Halifax,Woking,3-4,1-3
2013-12-07,Hereford,Nuneaton Town,0-1,0-1
2013-12-10,Cambridge,Macclesfield,3-0,2-0
2013-12-10,Grimsby,Welling United,1-1,0-1
2013-12-10,Lincoln,Gateshead,0-1,0-0
2013-12-10,Woking,Kidderminster,1-0,0-0
2013-12-14,Dartford,Halifax,1-2,0-0
2013-12-14,Kidderminster,Alfreton Town,1-3,1-0
2013-12-14,Macclesfield,Salisbury,1-0,0-0
2013-12-19,Grimsby,Kidderminster,3-1,2-1
2013-12-21,Aldershot,Tamworth,6-0,2-0
2013-12-21,Alfreton Town,Dartford,2-1,0-1
2013-12-21,Chester,Lincoln,3-3,2-1
2013-12-21,Halifax,Forest Green,1-0,1-0
2013-12-21,Hereford,Cambridge,1-0,1-0
2013-12-21,Hyde United,Barnet,0-1,0-0
2013-12-21,Luton,Gateshead,4-2,3-0
2013-12-21,Nuneaton Town,Woking,0-2,0-0
2013-12-21,Salisbury,Southport,1-1,0-0
2013-12-21,Welling United,Wrexham,1-1,1-1
2013-12-26,Barnet,Luton,1-2,0-2
2013-12-26,Cambridge,Braintree Town,1-0,1-0
2013-12-26,Dartford,Welling United,1-2,1-0
2013-12-26,Forest Green,Aldershot,3-1,1-1
2013-12-26,Gateshead,Halifax,1-1,0-1
2013-12-26,Kidderminster,Hereford,2-1,2-0
2013-12-26,Lincoln,Grimsby,0-2,0-2
2013-12-26,Macclesfield,Hyde United,3-0,2-0
2013-12-26,Southport,Chester,0-0,0-0
2013-12-26,Tamworth,Nuneaton Town,1-1,1-0
2013-12-26,Woking,Salisbury,1-3,1-2
2013-12-26,Wrexham,Alfreton Town,2-3,0-0
2013-12-28,Aldershot,Welling United,3-1,0-0
2013-12-28,Alfreton Town,Southport,2-1,2-0
2013-12-28,Braintree Town,Tamworth,2-0,0-0
2013-12-28,Chester,Gateshead,1-1,1-0
2013-12-28,Grimsby,Macclesfield,2-3,0-2
2013-12-28,Halifax,Lincoln,5-1,2-1
2013-12-28,Hereford,Forest Green,1-0,1-0
2013-12-28,Hyde United,Wrexham,2-5,2-2
2013-12-28,Luton,Kidderminster,6-0,1-0
2013-12-28,Nuneaton Town,Cambridge,0-0,0-0
2013-12-28,Salisbury,Barnet,2-1,1-1
2014-01-01,Alfreton Town,Wrexham,1-0,1-0
2014-01-01,Grimsby,Lincoln,1-1,1-1
2014-01-01,Halifax,Gateshead,3-3,2-0
2014-01-01,Hyde United,Macclesfield,0-3,0-0
2014-01-01,Luton,Barnet,2-1,2-0
2014-01-04,Barnet,Alfreton Town,1-0,1-0
2014-01-04,Gateshead,Hyde United,4-0,1-0
2014-01-04,Lincoln,Luton,0-0,0-0
2014-01-04,Southport,Nuneaton Town,1-0,0-0
2014-01-04,Tamworth,Halifax,2-0,1-0
2014-01-04,Wrexham,Aldershot,2-1,1-1
2014-01-07,Lincoln,Alfreton Town,4-1,2-0
2014-01-09,Forest Green,Hereford,1-1,0-0
2014-01-10,Welling United,Dartford,1-1,1-1
2014-01-11,Gateshead,Nuneaton Town,2-1,0-0
2014-01-11,Kidderminster,Salisbury,3-0,1-0
2014-01-11,Southport,Hyde United,1-1,0-1
2014-01-11,Woking,Braintree Town,1-0,0-0
2014-01-11,Wrexham,Halifax,0-0,0-0
2014-01-14,Gateshead,Aldershot,0-0,0-0
2014-01-14,Welling United,Hyde United,0-2,0-0
2014-01-18,Chester,Barnet,2-1,1-0
2014-01-18,Grimsby,Gateshead,2-2,1-1
2014-01-18,Halifax,Cambridge,1-1,0-0
2014-01-18,Hereford,Southport,4-1,1-0
2014-01-18,Hyde United,Forest Green,2-6,1-4
2014-01-18,Nuneaton Town,Macclesfield,1-0,0-0
2014-01-18,Salisbury,Dartford,1-0,1-0
2014-01-18,Welling United,Woking,3-0,0-0
2014-01-21,Barnet,Aldershot,1-3,1-1
2014-01-21,Gateshead,Welling United,1-1,0-1
2014-01-21,Kidderminster,Dartford,1-2,0-2
2014-01-21,Macclesfield,Lincoln,3-1,0-1
2014-01-21,Southport,Wrexham,1-2,1-1
2014-01-21,Tamworth,Cambridge,0-1,0-0
2014-01-21,Woking,Chester,0-1,0-1
2014-01-25,Aldershot,Halifax,2-2,1-1
2014-01-25,Barnet,Southport,1-0,0-0
2014-01-25,Dartford,Cambridge,3-3,2-2
2014-01-25,Forest Green,Chester,3-0,1-0
2014-01-25,Hereford,Salisbury,1-0,0-0
2014-01-25,Hyde United,Tamworth,0-3,0-1
2014-01-25,Lincoln,Woking,2-2,2-1
2014-01-25,Luton,Nuneaton Town,3-0,0-0
2014-01-25,Welling United,Alfreton Town,1-2,1-1
2014-01-28,Cambridge,Grimsby,1-2,0-1
2014-01-28,Hereford,Kidderminster,1-1,0-0
2014-01-28,Nuneaton Town,Aldershot,2-1,2-0
2014-01-28,Wrexham,Tamworth,2-0,1-0
2014-02-01,Chester,Welling United,1-3,0-2
2014-02-01,Gateshead,Kidderminster,3-1,0-0
2014-02-01,Lincoln,Halifax,3-1,2-0
2014-02-01,Salisbury,Nuneaton Town,2-1,1-1
2014-02-03,Woking,Hereford,3-0,2-0
2014-02-04,Halifax,Salisbury,5-1,2-0
2014-02-04,Lincoln,Nuneaton Town,1-2,0-1
2014-02-04,Macclesfield,Chester,3-2,2-1
2014-02-08,Grimsby,Southport,0-0,0-0
2014-02-08,Hyde United,Lincoln,3-4,1-2
2014-02-08,Salisbury,Alfreton Town,0-0,0-0
2014-02-08,Wrexham,Dartford,1-2,1-2
2014-02-11,Cambridge,Alfreton Town,0-1,0-1
2014-02-11,Macclesfield,Luton,1-2,1-1
2014-02-11,Salisbury,Woking,2-0,0-0
2014-02-11,Tamworth,Hyde United,1-1,1-0
2014-02-13,Chester,Halifax,2-1,0-0
2014-02-15,Barnet,Tamworth,1-0,0-0
2014-02-15,Gateshead,Woking,0-2,0-1
2014-02-15,Lincoln,Kidderminster,2-0,1-0
2014-02-15,Luton,Hereford,7-0,1-0
2014-02-15,Nuneaton Town,Hyde United,1-0,1-0
2014-02-15,Southport,Salisbury,3-1,2-1
2014-02-18,Aldershot,Forest Green,2-2,0-0
2014-02-18,Barnet,Grimsby,2-1,1-0
2014-02-18,Cambridge,Wrexham,0-0,0-0
2014-02-18,Dartford,Woking,5-1,2-1
2014-02-18,Tamworth,Salisbury,1-2,1-2
2014-02-22,Alfreton Town,Gateshead,1-1,0-0
2014-02-22,Dartford,Hereford,2-0,1-0
2014-02-22,Forest Green,Southport,3-1,2-0
2014-02-22,Hyde United,Aldershot,2-2,1-1
2014-02-22,Kidderminster,Braintree Town,2-2,0-0
2014-02-22,Lincoln,Chester,1-1,1-0
2014-02-22,Nuneaton Town,Luton,0-5,0-1
2014-02-22,Tamworth,Welling United,1-1,0-1
2014-02-22,Woking,Macclesfield,3-2,0-1
2014-02-22,Wrexham,Barnet,0-1,0-0
2014-02-25,Braintree Town,Cambridge,1-0,0-0
2014-02-25,Dartford,Aldershot,1-1,1-0
2014-02-25,Forest Green,Barnet,1-2,0-2
2014-02-25,Hereford,Macclesfield,1-2,0-1
2014-02-25,Kidderminster,Woking,2-0,1-0
2014-02-25,Luton,Wrexham,5-0,4-0
2014-02-25,Southport,Grimsby,2-1,1-1
2014-02-25,Tamworth,Chester,3-4,1-3
2014-02-25,Welling United,Gateshead,2-0,1-0
2014-03-01,Aldershot,Lincoln,2-3,1-2
2014-03-01,Barnet,Woking,1-3,1-2
2014-03-01,Braintree Town,Hyde United,2-1,1-1
2014-03-01,Cambridge,Kidderminster,5-1,1-1
2014-03-01,Chester,Nuneaton Town,3-3,2-2
2014-03-01,Gateshead,Forest Green,1-1,0-0
2014-03-01,Grimsby,Salisbury,2-0,1-0
2014-03-01,Halifax,Tamworth,2-0,1-0
2014-03-01,Hereford,Wrexham,0-2,0-2
2014-03-01,Luton,Alfreton Town,3-0,1-0
2014-03-01,Southport,Dartford,3-0,1-0
2014-03-01,Welling United,Macclesfield,1-0,0-0
2014-03-07,Dartford,Chester,0-1,0-0
2014-03-08,Alfreton Town,Lincoln,1-1,0-0
2014-03-08,Barnet,Gateshead,0-1,0-0
2014-03-08,Braintree Town,Hereford,1-1,1-1
2014-03-08,Forest Green,Cambridge,3-2,2-2
2014-03-08,Hyde United,Halifax,1-5,0-2
2014-03-08,Macclesfield,Grimsby,1-1,0-1
2014-03-08,Nuneaton Town,Welling United,2-0,0-0
2014-03-08,Salisbury,Luton,0-0,0-0
2014-03-08,Tamworth,Aldershot,1-0,0-0
2014-03-08,Woking,Southport,2-0,0-0
2014-03-08,Wrexham,Kidderminster,0-0,0-0
2014-03-11,Aldershot,Chester,2-0,1-0
2014-03-11,Alfreton Town,Hyde United,3-0,1-0
2014-03-11,Braintree Town,Wrexham,3-0,1-0
2014-03-11,Cambridge,Luton,1-1,0-0
2014-03-11,Forest Green,Salisbury,4-0,2-0
2014-03-11,Grimsby,Hereford,1-1,1-1
2014-03-11,Kidderminster,Macclesfield,2-1,2-1
2014-03-11,Lincoln,Welling United,1-2,1-2
2014-03-11,Nuneaton Town,Tamworth,1-0,1-0
2014-03-13,Forest Green,Braintree Town,0-2,0-1
2014-03-15,Aldershot,Nuneaton Town,2-2,0-2
2014-03-15,Cambridge,Dartford,1-1,0-0
2014-03-15,Chester,Alfreton Town,0-1,0-0
2014-03-15,Grimsby,Wrexham,3-1,1-1
2014-03-15,Hereford,Hyde United,0-0,0-0
2014-03-15,Kidderminster,Barnet,1-0,0-0
2014-03-15,Lincoln,Braintree Town,2-0,0-0
2014-03-15,Salisbury,Gateshead,0-0,0-0
2014-03-15,Southport,Macclesfield,4-1,2-1
2014-03-15,Tamworth,Forest Green,1-2,0-2
2014-03-15,Welling United,Halifax,0-1,0-0
2014-03-17,Luton,Woking,0-1,0-0
2014-03-18,Aldershot,Kidderminster,0-0,0-0
2014-03-18,Alfreton Town,Tamworth,4-2,2-1
2014-03-18,Braintree Town,Lincoln,0-2,0-1
2014-03-18,Cambridge,Welling United,2-1,0-0
2014-03-18,Chester,Southport,2-2,1-0
2014-03-18,Forest Green,Grimsby,2-1,2-0
2014-03-18,Macclesfield,Barnet,2-0,0-0
2014-03-18,Wrexham,Hereford,2-0,1-0
2014-03-22,Barnet,Hereford,2-0,2-0
2014-03-22,Braintree Town,Aldershot,1-0,1-0
2014-03-22,Forest Green,Welling United,0-0,0-0
2014-03-22,Gateshead,Lincoln,3-1,2-0
2014-03-22,Hyde United,Dartford,0-2,0-0
2014-03-22,Kidderminster,Southport,1-1,0-1
2014-03-22,Luton,Chester,3-0,0-0
2014-03-22,Macclesfield,Tamworth,2-1,1-1
2014-03-22,Nuneaton Town,Grimsby,0-1,0-1
2014-03-22,Wrexham,Salisbury,1-1,1-1
2014-03-24,Halifax,Alfreton Town,2-0,1-0
2014-03-25,Aldershot,Gateshead,1-2,1-0
2014-03-25,Chester,Tamworth,2-0,0-0
2014-03-25,Grimsby,Luton,1-2,1-1
2014-03-25,Welling United,Braintree Town,0-2,0-1
2014-03-26,Salisbury,Cambridge,0-3,0-1
2014-03-27,Braintree Town,Nuneaton Town,2-1,2-0
2014-03-27,Southport,Forest Green,2-0,0-0
2014-03-29,Aldershot,Hyde United,1-0,1-0
2014-03-29,Alfreton Town,Nuneaton Town,1-1,1-0
2014-03-29,Cambridge,Barnet,1-1,1-0
2014-03-29,Dartford,Macclesfield,2-1,0-1
2014-03-29,Gateshead,Braintree Town,1-0,0-0
2014-03-29,Halifax,Luton,2-0,1-0
2014-03-29,Hereford,Grimsby,0-1,0-0
2014-03-29,Salisbury,Kidderminster,1-1,0-1
2014-03-29,Tamworth,Lincoln,0-0,0-0
2014-03-29,Welling United,Chester,2-0,0-0
2014-03-29,Woking,Wrexham,2-1,1-1
2014-04-01,Dartford,Luton,1-2,1-0
2014-04-01,Macclesfield,Cambridge,0-1,0-0
2014-04-01,Southport,Braintree Town,0-4,0-1
2014-04-01,Woking,Forest Green,2-1,0-0
2014-04-01,Wrexham,Grimsby,0-1,0-1
2014-04-03,Halifax,Braintree Town,0-0,0-0
2014-04-05,Alfreton Town,Welling United,2-2,1-1
2014-04-05,Barnet,Forest Green,2-1,1-0
2014-04-05,Braintree Town,Salisbury,0-1,0-1
2014-04-05,Cambridge,Southport,3-1,1-1
2014-04-05,Chester,Hyde United,3-2,2-0
2014-04-05,Gateshead,Tamworth,5-0,1-0
2014-04-05,Hereford,Woking,0-2,0-2
2014-04-05,Kidderminster,Grimsby,0-1,0-1
2014-04-05,Lincoln,Dartford,0-0,0-0
2014-04-05,Luton,Aldershot,1-0,0-0
2014-04-05,Nuneaton Town,Halifax,0-1,0-0
2014-04-05,Wrexham,Macclesfield,1-0,1-0
2014-04-08,Alfreton Town,Aldershot,1-4,0-2
2014-04-08,Braintree Town,Macclesfield,0-1,0-0
2014-04-08,Forest Green,Kidderminster,1-1,1-0
2014-04-08,Grimsby,Woking,2-2,0-0
2014-04-08,Hyde United,Salisbury,0-2,0-0
2014-04-08,Luton,Tamworth,2-0,0-0
2014-04-08,Southport,Barnet,1-1,1-1
2014-04-08,Welling United,Hereford,0-1,0-0
2014-04-10,Dartford,Grimsby,1-0,0-0
2014-04-10,Woking,Cambridge,0-3,0-2
2014-04-12,Barnet,Halifax,0-4,0-3
2014-04-12,Cambridge,Hyde United,7-2,4-1
2014-04-12,Dartford,Forest Green,0-1,0-0
2014-04-12,Grimsby,Chester,2-1,1-0
2014-04-12,Hereford,Gateshead,0-1,0-1
2014-04-12,Kidderminster,Welling United,2-0,0-0
2014-04-12,Luton,Braintree Town,2-3,0-2
2014-04-12,Macclesfield,Aldershot,1-1,0-0
2014-04-12,Salisbury,Lincoln,1-2,0-0
2014-04-12,Southport,Tamworth,2-0,0-0
2014-04-12,Woking,Alfreton Town,2-1,0-1
2014-04-12,Wrexham,Nuneaton Town,3-0,0-0
2014-04-15,Braintree Town,Gateshead,0-0,0-0
2014-04-15,Grimsby,Halifax,0-1,0-0
2014-04-15,Kidderminster,Cambridge,2-0,0-0
2014-04-15,Macclesfield,Forest Green,1-2,0-2
2014-04-18,Aldershot,Salisbury,3-2,2-2
2014-04-18,Alfreton Town,Grimsby,3-3,1-2
2014-04-18,Braintree Town,Dartford,1-0,1-0
2014-04-18,Gateshead,Southport,2-2,1-1
2014-04-18,Hyde United,Kidderminster,1-3,1-1
2014-04-18,Lincoln,Cambridge,1-0,1-0
2014-04-18,Tamworth,Hereford,1-0,0-0
2014-04-19,Chester,Wrexham,0-0,0-0
2014-04-19,Forest Green,Woking,2-2,1-0
