02/08/13,Sheffield United,Notts County,2,1,1,0
03/08/13,Bristol City,Bradford,2,2,1,1
03/08/13,Carlisle,Leyton Orient,1,5,1,2
03/08/13,Crawley Town,Coventry,3,2,2,0
03/08/13,Crewe,Rotherham,3,3,2,1
03/08/13,Gillingham,Colchester,0,1,0,0
03/08/13,Peterboro,Swindon,1,0,1,0
03/08/13,Port Vale,Brentford,1,1,1,1
03/08/13,Preston,Wolves,0,0,0,0
03/08/13,Shrewsbury,Milton Keynes Dons,0,0,0,0
03/08/13,Stevenage,Oldham,3,4,1,0
03/08/13,Walsall,Tranmere,3,1,2,1
10/08/13,Bradford,Carlisle,4,0,3,0
10/08/13,Brentford,Sheffield United,3,1,1,0
10/08/13,Colchester,Port Vale,1,0,0,0
10/08/13,Leyton Orient,Shrewsbury,3,0,0,0
10/08/13,Milton Keynes Dons,Crewe,1,0,1,0
10/08/13,Notts County,Peterboro,2,4,1,1
10/08/13,Oldham,Walsall,0,1,0,1
10/08/13,Rotherham,Preston,0,0,0,0
10/08/13,Swindon,Stevenage,1,0,1,0
10/08/13,Tranmere,Crawley Town,3,3,2,1
10/08/13,Wolves,Gillingham,4,0,3,0
11/08/13,Coventry,Bristol City,5,4,3,0
17/08/13,Bristol City,Wolves,1,2,0,1
17/08/13,Carlisle,Coventry,0,4,0,3
17/08/13,Crawley Town,Rotherham,1,2,1,1
17/08/13,Crewe,Tranmere,2,1,1,0
17/08/13,Gillingham,Brentford,1,1,1,0
17/08/13,Peterboro,Oldham,2,1,1,0
17/08/13,Port Vale,Bradford,2,1,1,0
17/08/13,Preston,Milton Keynes Dons,2,2,2,1
17/08/13,Sheffield United,Colchester,1,1,1,1
17/08/13,Shrewsbury,Swindon,2,0,1,0
17/08/13,Stevenage,Leyton Orient,0,1,0,1
17/08/13,Walsall,Notts County,1,1,0,0
23/08/13,Colchester,Carlisle,1,1,0,1
23/08/13,Wolves,Crawley Town,2,1,1,0
24/08/13,Bradford,Sheffield United,2,0,1,0
24/08/13,Brentford,Walsall,1,0,1,0
24/08/13,Leyton Orient,Crewe,2,0,2,0
24/08/13,Milton Keynes Dons,Bristol City,2,2,0,1
24/08/13,Notts County,Stevenage,0,1,0,0
24/08/13,Oldham,Port Vale,3,1,1,1
24/08/13,Rotherham,Shrewsbury,2,2,0,1
24/08/13,Swindon,Gillingham,2,2,1,1
24/08/13,Tranmere,Peterboro,0,5,0,3
25/08/13,Coventry,Preston,4,4,1,1
31/08/13,Brentford,Carlisle,0,0,0,0
31/08/13,Colchester,Leyton Orient,1,2,1,1
31/08/13,Gillingham,Bristol City,1,1,1,1
31/08/13,Notts County,Rotherham,0,1,0,1
31/08/13,Oldham,Tranmere,0,1,0,0
31/08/13,Peterboro,Crawley Town,0,2,0,1
31/08/13,Port Vale,Wolves,1,3,0,0
31/08/13,Sheffield United,Milton Keynes Dons,0,1,0,0
31/08/13,Shrewsbury,Coventry,1,1,0,1
31/08/13,Stevenage,Bradford,1,1,1,0
31/08/13,Swindon,Crewe,5,0,2,0
31/08/13,Walsall,Preston,0,3,0,1
07/09/13,Bradford,Brentford,4,0,1,0
07/09/13,Carlisle,Port Vale,0,1,0,0
07/09/13,Crawley Town,Gillingham,3,2,0,0
07/09/13,Crewe,Peterboro,2,2,2,1
07/09/13,Milton Keynes Dons,Swindon,1,1,0,1
07/09/13,Rotherham,Sheffield United,3,1,0,1
07/09/13,Tranmere,Stevenage,0,0,0,0
08/09/13,Coventry,Colchester,2,0,1,0
09/09/13,Preston,Oldham,2,1,2,0
14/09/13,Bradford,Colchester,2,2,1,2
14/09/13,Bristol City,Peterboro,0,3,0,1
14/09/13,Carlisle,Sheffield United,1,0,0,0
14/09/13,Crawley Town,Shrewsbury,1,1,0,0
14/09/13,Crewe,Walsall,0,3,0,0
14/09/13,Leyton Orient,Port Vale,3,2,2,1
14/09/13,Milton Keynes Dons,Notts County,3,1,2,0
14/09/13,Preston,Stevenage,3,0,1,0
14/09/13,Rotherham,Oldham,3,2,1,1
14/09/13,Tranmere,Brentford,3,4,1,2
14/09/13,Wolves,Swindon,3,2,2,0
15/09/13,Coventry,Gillingham,2,1,1,1
17/09/13,Bristol City,Shrewsbury,1,1,0,1
17/09/13,Leyton Orient,Notts County,5,1,2,0
17/09/13,Wolves,Walsall,0,1,0,0
21/09/13,Colchester,Crawley Town,1,1,1,1
21/09/13,Gillingham,Bradford,0,1,0,1
21/09/13,Notts County,Tranmere,2,0,1,0
21/09/13,Oldham,Crewe,1,1,0,1
21/09/13,Peterboro,Milton Keynes Dons,2,1,2,0
21/09/13,Port Vale,Coventry,3,2,1,2
21/09/13,Sheffield United,Preston,0,1,0,0
21/09/13,Shrewsbury,Wolves,0,1,0,0
21/09/13,Stevenage,Carlisle,1,3,0,1
21/09/13,Swindon,Bristol City,3,2,2,2
21/09/13,Walsall,Rotherham,1,1,1,1
23/09/13,Brentford,Leyton Orient,0,2,0,0
28/09/13,Bradford,Shrewsbury,2,1,0,1
28/09/13,Bristol City,Colchester,1,1,0,1
28/09/13,Carlisle,Notts County,2,1,1,1
28/09/13,Crawley Town,Oldham,1,0,1,0
28/09/13,Crewe,Gillingham,0,3,0,1
28/09/13,Leyton Orient,Walsall,1,1,1,0
28/09/13,Milton Keynes Dons,Stevenage,4,1,3,1
28/09/13,Preston,Swindon,2,1,1,0
28/09/13,Rotherham,Peterboro,0,1,0,0
28/09/13,Tranmere,Port Vale,0,1,0,0
28/09/13,Wolves,Sheffield United,2,0,0,0
29/09/13,Coventry,Brentford,0,2,0,1
04/10/13,Sheffield United,Crawley Town,1,1,0,1
05/10/13,Brentford,Rotherham,0,1,0,1
05/10/13,Colchester,Wolves,0,3,0,1
05/10/13,Gillingham,Milton Keynes Dons,3,2,2,2
05/10/13,Notts County,Crewe,4,0,2,0
05/10/13,Oldham,Leyton Orient,1,1,1,0
05/10/13,Peterboro,Preston,2,0,2,0
05/10/13,Port Vale,Bristol City,1,1,0,0
05/10/13,Shrewsbury,Carlisle,2,2,1,0
05/10/13,Stevenage,Coventry,0,1,0,1
05/10/13,Swindon,Tranmere,1,0,1,0
05/10/13,Walsall,Bradford,0,2,0,1
12/10/13,Colchester,Walsall,1,1,1,0
12/10/13,Leyton Orient,Milton Keynes Dons,2,1,1,1
12/10/13,Port Vale,Peterboro,0,1,0,0
12/10/13,Preston,Crewe,0,2,0,1
12/10/13,Rotherham,Swindon,0,4,0,2
12/10/13,Shrewsbury,Gillingham,2,0,1,0
12/10/13,Stevenage,Brentford,2,1,2,1
13/10/13,Bradford,Tranmere,0,1,0,0
13/10/13,Coventry,Sheffield United,3,2,2,0
18/10/13,Swindon,Notts County,2,0,2,0
19/10/13,Brentford,Colchester,3,1,0,0
19/10/13,Crawley Town,Bradford,1,0,0,0
19/10/13,Crewe,Bristol City,1,0,0,0
19/10/13,Gillingham,Preston,1,2,0,0
19/10/13,Milton Keynes Dons,Rotherham,3,2,1,0
19/10/13,Oldham,Carlisle,1,0,1,0
19/10/13,Peterboro,Shrewsbury,1,0,0,0
19/10/13,Sheffield United,Port Vale,2,1,1,1
19/10/13,Tranmere,Leyton Orient,0,4,0,1
19/10/13,Walsall,Stevenage,2,1,1,0
19/10/13,Wolves,Coventry,1,1,0,0
22/10/13,Bristol City,Brentford,1,2,0,0
22/10/13,Coventry,Leyton Orient,3,1,1,0
22/10/13,Crawley Town,Port Vale,0,3,0,2
22/10/13,Crewe,Stevenage,0,3,0,3
22/10/13,Gillingham,Notts County,2,1,2,0
22/10/13,Milton Keynes Dons,Carlisle,0,1,0,1
22/10/13,Peterboro,Sheffield United,0,0,0,0
22/10/13,Preston,Bradford,2,2,1,1
22/10/13,Rotherham,Tranmere,1,1,0,0
22/10/13,Shrewsbury,Colchester,1,1,1,1
22/10/13,Swindon,Walsall,1,3,0,1
22/10/13,Wolves,Oldham,2,0,0,0
26/10/13,Bradford,Wolves,1,2,1,2
26/10/13,Brentford,Shrewsbury,1,0,1,0
26/10/13,Carlisle,Bristol City,2,4,1,0
26/10/13,Colchester,Peterboro,1,0,0,0
26/10/13,Leyton Orient,Rotherham,1,0,1,0
26/10/13,Notts County,Preston,0,1,0,0
26/10/13,Oldham,Swindon,2,1,1,0
26/10/13,Port Vale,Gillingham,2,1,0,1
26/10/13,Sheffield United,Crewe,3,1,2,0
26/10/13,Stevenage,Crawley Town,2,0,1,0
26/10/13,Tranmere,Milton Keynes Dons,3,2,1,1
26/10/13,Walsall,Coventry,0,1,0,0
29/10/13,Notts County,Oldham,3,2,1,1
02/11/13,Bristol City,Oldham,1,1,1,0
02/11/13,Coventry,Notts County,3,0,0,0
02/11/13,Crawley Town,Brentford,0,1,0,1
02/11/13,Crewe,Bradford,0,0,0,0
02/11/13,Gillingham,Carlisle,1,0,0,0
02/11/13,Milton Keynes Dons,Walsall,1,0,0,0
02/11/13,Peterboro,Leyton Orient,1,3,1,1
02/11/13,Preston,Tranmere,1,1,0,0
02/11/13,Rotherham,Colchester,2,2,2,1
02/11/13,Shrewsbury,Sheffield United,2,0,1,0
02/11/13,Swindon,Port Vale,5,2,1,0
02/11/13,Wolves,Stevenage,2,0,1,0
05/11/13,Bristol City,Crawley Town,2,0,0,0
05/11/13,Carlisle,Wolves,2,2,1,2
16/11/13,Brentford,Crewe,5,0,1,0
16/11/13,Carlisle,Crawley Town,1,1,0,0
16/11/13,Colchester,Swindon,1,2,0,1
16/11/13,Leyton Orient,Preston,0,1,0,1
16/11/13,Notts County,Wolves,0,1,0,0
16/11/13,Port Vale,Shrewsbury,3,1,2,0
16/11/13,Sheffield United,Gillingham,1,2,1,1
16/11/13,Stevenage,Rotherham,0,3,0,1
16/11/13,Tranmere,Bristol City,1,1,1,1
17/11/13,Bradford,Coventry,3,3,2,3
18/11/13,Walsall,Peterboro,2,0,1,0
23/11/13,Bristol City,Sheffield United,0,1,0,0
23/11/13,Coventry,Tranmere,1,5,0,3
23/11/13,Crawley Town,Walsall,0,0,0,0
23/11/13,Crewe,Port Vale,1,2,1,1
23/11/13,Gillingham,Oldham,0,1,0,0
23/11/13,Milton Keynes Dons,Bradford,2,3,1,2
23/11/13,Peterboro,Stevenage,0,1,0,1
23/11/13,Preston,Colchester,1,1,1,0
23/11/13,Rotherham,Carlisle,0,0,0,0
23/11/13,Shrewsbury,Notts County,1,0,0,0
23/11/13,Swindon,Leyton Orient,1,3,1,2
