Round,Date,Team 1,FT,HT,Team 2
?,(Thu) 24 Apr 1958 (16),Accrington Stanley FC (1),3-2,?,Barrow AFC (1)
?,(Sat) 15 Mar 1958 (10),Accrington Stanley FC (2),2-2,?,Bradford City AFC (1)
?,(Sat) 28 Dec 1957 (51),Accrington Stanley FC (3),5-2,?,Bradford Park Avenue AFC (1)
?,(Wed) 5 Mar 1958 (9),Accrington Stanley FC (4),3-0,?,Bury FC (1)
?,(Sat) 7 Sep 1957 (35),Accrington Stanley FC (5),3-2,?,Carlisle United FC (1)
?,(Mon) 30 Sep 1957 (39),Accrington Stanley FC (6),1-2,?,Chester FC (1)
?,(Mon) 16 Sep 1957 (37),Accrington Stanley FC (7),0-4,?,Chesterfield FC (1)
?,(Thu) 26 Dec 1957 (51),Accrington Stanley FC (8),2-0,?,Crewe Alexandra FC (1)
?,(Sat) 12 Apr 1958 (14),Accrington Stanley FC (9),0-0,?,Darlington FC (1)
?,(Sat) 23 Nov 1957 (46),Accrington Stanley FC (10),3-0,?,Gateshead FC (1)
?,(Mon) 14 Apr 1958 (15),Accrington Stanley FC (11),2-1,?,FC Halifax Town (1)
?,(Sat) 24 Aug 1957 (33),Accrington Stanley FC (12),1-2,?,Hartlepool United FC (1)
?,(Sat) 26 Oct 1957 (42),Accrington Stanley FC (13),3-0,?,Hull City AFC (1)
?,(Sat) 29 Mar 1958 (12),Accrington Stanley FC (14),4-1,?,Mansfield Town FC (1)
?,(Sat) 5 Oct 1957 (39),Accrington Stanley FC (15),1-1,?,Oldham Athletic AFC (1)
?,(Mon) 2 Sep 1957 (35),Accrington Stanley FC (16),3-2,?,Rochdale AFC (1)
?,(Sat) 12 Oct 1957 (40),Accrington Stanley FC (17),2-1,?,Scunthorpe United FC (1)
?,(Sat) 18 Jan 1958 (2),Accrington Stanley FC (18),2-2,?,Southport FC (1)
?,(Sat) 1 Mar 1958 (8),Accrington Stanley FC (19),3-2,?,Stockport County FC (1)
?,(Fri) 4 Apr 1958 (13),Accrington Stanley FC (20),2-1,?,Tranmere Rovers FC (1)
?,(Sat) 9 Nov 1957 (44),Accrington Stanley FC (21),3-0,?,Workington AFC (1)
?,(Sat) 14 Dec 1957 (49),Accrington Stanley FC (22),2-1,?,Wrexham AFC (1)
?,(Sat) 21 Sep 1957 (37),Accrington Stanley FC (23),3-0,?,York City FC (1)
?,(Sat) 28 Sep 1957 (38),Barrow AFC (2),3-1,?,Accrington Stanley FC (24)
?,(Mon) 21 Apr 1958 (16),Barrow AFC (3),1-2,?,Bradford City AFC (2)
?,(Mon) 16 Sep 1957 (37),Barrow AFC (4),0-0,?,Bradford Park Avenue AFC (2)
?,(Sat) 1 Feb 1958 (4),Barrow AFC (5),4-2,?,Bury FC (2)
?,(Mon) 7 Apr 1958 (14),Barrow AFC (6),2-3,?,Carlisle United FC (2)
?,(Sat) 15 Feb 1958 (6),Barrow AFC (7),4-1,?,Chester FC (2)
?,(Wed) 1 Jan 1958 (0),Barrow AFC (8),4-1,?,Chesterfield FC (2)
?,(Sat) 12 Apr 1958 (14),Barrow AFC (9),0-1,?,Crewe Alexandra FC (2)
?,(Sat) 9 Nov 1957 (44),Barrow AFC (10),2-1,?,Darlington FC (2)
?,(Sat) 7 Dec 1957 (48),Barrow AFC (11),1-2,?,Gateshead FC (2)
?,(Sat) 26 Apr 1958 (16),Barrow AFC (12),0-3,?,FC Halifax Town (2)
?,(Mon) 30 Sep 1957 (39),Barrow AFC (13),3-3,?,Hartlepool United FC (2)
?,(Mon) 2 Sep 1957 (35),Barrow AFC (14),0-0,?,Hull City AFC (2)
?,(Sat) 26 Oct 1957 (42),Barrow AFC (15),2-1,?,Mansfield Town FC (2)
?,(Sat) 14 Sep 1957 (36),Barrow AFC (16),2-2,?,Oldham Athletic AFC (2)
?,(Sat) 12 Oct 1957 (40),Barrow AFC (17),2-1,?,Rochdale AFC (2)
?,(Sat) 29 Mar 1958 (12),Barrow AFC (18),0-1,?,Scunthorpe United FC (2)
?,(Sat) 24 Aug 1957 (33),Barrow AFC (19),1-0,?,Southport FC (2)
?,(Sat) 11 Jan 1958 (1),Barrow AFC (20),1-1,?,Stockport County FC (2)
?,(Wed) 25 Dec 1957 (51),Barrow AFC (21),1-4,?,Tranmere Rovers FC (2)
?,(Sat) 1 Mar 1958 (8),Barrow AFC (22),0-0,?,Workington AFC (2)
?,(Sat) 23 Nov 1957 (46),Barrow AFC (23),2-2,?,Wrexham AFC (2)
?,(Sat) 28 Dec 1957 (51),Barrow AFC (24),1-0,?,York City FC (2)
?,(Sat) 2 Nov 1957 (43),Bradford City AFC (3),1-1,?,Accrington Stanley FC (25)
?,(Sat) 5 Apr 1958 (13),Bradford City AFC (4),4-1,?,Barrow AFC (25)
?,(Sat) 22 Mar 1958 (11),Bradford City AFC (5),2-1,?,Bradford Park Avenue AFC (3)
?,(Sat) 8 Mar 1958 (9),Bradford City AFC (6),3-3,?,Bury FC (3)
?,(Sat) 14 Dec 1957 (49),Bradford City AFC (7),1-1,?,Carlisle United FC (3)
?,(Sat) 19 Apr 1958 (15),Bradford City AFC (8),5-0,?,Chester FC (3)
?,(Tue) 29 Apr 1958 (17),Bradford City AFC (9),0-0,?,Chesterfield FC (3)
?,(Sat) 18 Jan 1958 (2),Bradford City AFC (10),2-1,?,Crewe Alexandra FC (3)
?,(Sat) 5 Oct 1957 (39),Bradford City AFC (11),3-1,?,Darlington FC (3)
?,(Tue) 11 Mar 1958 (10),Bradford City AFC (12),0-1,?,Gateshead FC (3)
?,(Sat) 28 Dec 1957 (51),Bradford City AFC (13),3-0,?,FC Halifax Town (3)
?,(Sat) 30 Nov 1957 (47),Bradford City AFC (14),0-1,?,Hartlepool United FC (3)
?,(Tue) 8 Apr 1958 (14),Bradford City AFC (15),1-0,?,Hull City AFC (3)
?,(Thu) 26 Dec 1957 (51),Bradford City AFC (16),1-1,?,Mansfield Town FC (3)
?,(Sat) 19 Oct 1957 (41),Bradford City AFC (17),0-0,?,Oldham Athletic AFC (3)
