Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 2 Mar 1968 (9),Aldershot Town FC (1),1-1,?,Barnsley FC (1)
?,(Wed) 15 Nov 1967 (46),Aldershot Town FC (2),3-3,?,Bradford City AFC (1)
?,(Sat) 18 Nov 1967 (46),Aldershot Town FC (3),1-1,?,Bradford Park Avenue AFC (1)
?,(Sat) 20 Apr 1968 (16),Aldershot Town FC (4),0-0,?,Brentford FC (1)
?,(Sat) 10 Feb 1968 (6),Aldershot Town FC (5),2-1,?,Chester FC (1)
?,(Wed) 13 Mar 1968 (11),Aldershot Town FC (6),3-0,?,Chesterfield FC (1)
?,(Sat) 9 Sep 1967 (36),Aldershot Town FC (7),2-0,?,Crewe Alexandra FC (1)
?,(Wed) 4 Oct 1967 (40),Aldershot Town FC (8),0-0,?,Darlington FC (1)
?,(Sat) 6 Apr 1968 (14),Aldershot Town FC (9),2-1,?,Doncaster Rovers FC (1)
?,(Tue) 26 Dec 1967 (52),Aldershot Town FC (10),0-0,?,Exeter City FC (1)
?,(Sat) 26 Aug 1967 (34),Aldershot Town FC (11),1-1,?,FC Halifax Town (1)
?,(Sat) 27 Jan 1968 (4),Aldershot Town FC (12),2-0,?,Hartlepool United FC (1)
?,(Sat) 16 Dec 1967 (50),Aldershot Town FC (13),3-2,?,Lincoln City FC (1)
?,(Wed) 20 Mar 1968 (12),Aldershot Town FC (14),0-1,?,Luton Town FC (1)
?,(Fri) 12 Apr 1968 (15),Aldershot Town FC (15),0-0,?,Newport County AFC (1)
?,(Sat) 20 Jan 1968 (3),Aldershot Town FC (16),0-0,?,Notts County FC (1)
?,(Sat) 23 Sep 1967 (38),Aldershot Town FC (17),2-0,?,Port Vale FC (1)
?,(Sat) 2 Dec 1967 (48),Aldershot Town FC (18),2-1,?,Rochdale AFC (1)
?,(Sat) 23 Mar 1968 (12),Aldershot Town FC (19),1-3,?,Southend United FC (1)
?,(Sat) 7 Oct 1967 (40),Aldershot Town FC (20),1-1,?,Swansea City AFC (1)
