Round,Date,Team 1,FT,Team 2
1,Sat Sep 12 2020,Barrow AFC,1-1,Stevenage FC
1,Sat Sep 12 2020,Bolton Wanderers FC,0-1,Forest Green Rovers FC
1,Sat Sep 12 2020,Bradford City AFC,0-0,Colchester United FC
1,Sat Sep 12 2020,Cambridge United FC,3-0,Carlisle United FC
1,Sat Sep 12 2020,Cheltenham Town FC,1-2,Morecambe FC
1,Sat Sep 12 2020,Walsall FC,1-0,Grimsby Town FC
1,Sat Sep 12 2020,Mansfield Town FC,0-0,Tranmere Rovers FC
1,Sat Sep 12 2020,Oldham Athletic AFC,0-1,Leyton Orient FC
1,Sat Sep 12 2020,Port Vale FC,2-0,Crawley Town FC
1,Sat Sep 12 2020,Salford City FC,2-2,Exeter City FC
1,Sat Sep 12 2020,Scunthorpe United FC,1-1,Newport County AFC
1,Sat Sep 12 2020,Southend United FC,0-4,Harrogate Town AFC
2,Sat Sep 19 2020,Carlisle United FC,2-0,Southend United FC
2,Sat Sep 19 2020,Colchester United FC,2-0,Bolton Wanderers FC
2,Sat Sep 19 2020,Crawley Town FC,1-0,Scunthorpe United FC
2,Sat Sep 19 2020,Exeter City FC,0-2,Port Vale FC
2,Sat Sep 19 2020,Morecambe FC,0-5,Cambridge United FC
2,Sat Sep 19 2020,Stevenage FC,3-0,Oldham Athletic AFC
2,Sat Sep 19 2020,Forest Green Rovers FC,2-2,Bradford City AFC
2,Sat Sep 19 2020,Grimsby Town FC,0-4,Salford City FC
2,Sat Sep 19 2020,Harrogate Town AFC,2-2,Walsall FC
2,Sat Sep 19 2020,Leyton Orient FC,2-2,Mansfield Town FC
2,Sat Sep 19 2020,Newport County AFC,2-1,Barrow AFC
2,Sat Sep 19 2020,Tranmere Rovers FC,0-3,Cheltenham Town FC
3,Sat Sep 26 2020,Walsall FC,,Leyton Orient FC
3,Sat Sep 26 2020,Barrow AFC,,Colchester United FC
3,Sat Sep 26 2020,Bolton Wanderers FC,,Newport County AFC
3,Sat Sep 26 2020,Bradford City AFC,,Stevenage FC
3,Sat Sep 26 2020,Cambridge United FC,,Tranmere Rovers FC
3,Sat Sep 26 2020,Cheltenham Town FC,,Grimsby Town FC
3,Sat Sep 26 2020,Mansfield Town FC,,Exeter City FC
3,Sat Sep 26 2020,Oldham Athletic AFC,,Crawley Town FC
3,Sat Sep 26 2020,Port Vale FC,,Harrogate Town AFC
3,Sat Sep 26 2020,Salford City FC,,Forest Green Rovers FC
3,Sat Sep 26 2020,Scunthorpe United FC,,Carlisle United FC
3,Sat Sep 26 2020,Southend United FC,,Morecambe FC
4,Sat Oct 3 2020,Carlisle United FC,,Barrow AFC
4,Sat Oct 3 2020,Colchester United FC,,Oldham Athletic AFC
4,Sat Oct 3 2020,Crawley Town FC,,Southend United FC
4,Sat Oct 3 2020,Exeter City FC,,Cambridge United FC
4,Sat Oct 3 2020,Morecambe FC,,Port Vale FC
4,Sat Oct 3 2020,Stevenage FC,,Salford City FC
4,Sat Oct 3 2020,Forest Green Rovers FC,,Walsall FC
4,Sat Oct 3 2020,Grimsby Town FC,,Bradford City AFC
4,Sat Oct 3 2020,Harrogate Town AFC,,Bolton Wanderers FC
4,Sat Oct 3 2020,Leyton Orient FC,,Cheltenham Town FC
4,Sat Oct 3 2020,Newport County AFC,,Mansfield Town FC
4,Sat Oct 3 2020,Tranmere Rovers FC,,Scunthorpe United FC
5,Sat Oct 10 2020,Barrow AFC,,Leyton Orient FC
5,Sat Oct 10 2020,Bolton Wanderers FC,,Grimsby Town FC
5,Sat Oct 10 2020,Bradford City AFC,,Harrogate Town AFC
5,Sat Oct 10 2020,Cambridge United FC,,Newport County AFC
5,Sat Oct 10 2020,Cheltenham Town FC,,Crawley Town FC
5,Sat Oct 10 2020,Walsall FC,,Colchester United FC
5,Sat Oct 10 2020,Mansfield Town FC,,Stevenage FC
5,Sat Oct 10 2020,Oldham Athletic AFC,,Morecambe FC
5,Sat Oct 10 2020,Port Vale FC,,Carlisle United FC
5,Sat Oct 10 2020,Salford City FC,,Tranmere Rovers FC
5,Sat Oct 10 2020,Scunthorpe United FC,,Forest Green Rovers FC
5,Sat Oct 10 2020,Southend United FC,,Exeter City FC
6,Sat Oct 17 2020,Bolton Wanderers FC,,Oldham Athletic AFC
6,Sat Oct 17 2020,Carlisle United FC,,Colchester United FC
6,Sat Oct 17 2020,Crawley Town FC,,Morecambe FC
6,Sat Oct 17 2020,Walsall FC,,Exeter City FC
6,Sat Oct 17 2020,Forest Green Rovers FC,,Stevenage FC
6,Sat Oct 17 2020,Harrogate Town AFC,,Barrow AFC
6,Sat Oct 17 2020,Leyton Orient FC,,Grimsby Town FC
6,Sat Oct 17 2020,Mansfield Town FC,,Bradford City AFC
6,Sat Oct 17 2020,Newport County AFC,,Tranmere Rovers FC
6,Sat Oct 17 2020,Port Vale FC,,Salford City FC
6,Sat Oct 17 2020,Scunthorpe United FC,,Cambridge United FC
6,Sat Oct 17 2020,Southend United FC,,Cheltenham Town FC
7,Tue Oct 20 2020,Barrow AFC,,Bolton Wanderers FC
7,Tue Oct 20 2020,Bradford City AFC,,Walsall FC
7,Tue Oct 20 2020,Cambridge United FC,,Port Vale FC
7,Tue Oct 20 2020,Cheltenham Town FC,,Scunthorpe United FC
7,Tue Oct 20 2020,Colchester United FC,,Forest Green Rovers FC
7,Tue Oct 20 2020,Exeter City FC,,Crawley Town FC
7,Tue Oct 20 2020,Morecambe FC,,Mansfield Town FC
7,Tue Oct 20 2020,Stevenage FC,,Newport County AFC
7,Tue Oct 20 2020,Grimsby Town FC,,Harrogate Town AFC
7,Tue Oct 20 2020,Oldham Athletic AFC,,Carlisle United FC
7,Tue Oct 20 2020,Salford City FC,,Southend United FC
7,Tue Oct 20 2020,Tranmere Rovers FC,,Leyton Orient FC
8,Sat Oct 24 2020,Barrow AFC,,Walsall FC
8,Sat Oct 24 2020,Bradford City AFC,,Newport County AFC
8,Sat Oct 24 2020,Cambridge United FC,,Bolton Wanderers FC
8,Sat Oct 24 2020,Cheltenham Town FC,,Mansfield Town FC
8,Sat Oct 24 2020,Colchester United FC,,Harrogate Town AFC
8,Sat Oct 24 2020,Exeter City FC,,Scunthorpe United FC
8,Sat Oct 24 2020,Morecambe FC,,Forest Green Rovers FC
8,Sat Oct 24 2020,Stevenage FC,,Leyton Orient FC
8,Sat Oct 24 2020,Grimsby Town FC,,Carlisle United FC
8,Sat Oct 24 2020,Oldham Athletic AFC,,Port Vale FC
8,Sat Oct 24 2020,Salford City FC,,Crawley Town FC
8,Sat Oct 24 2020,Tranmere Rovers FC,,Southend United FC
9,Tue Oct 27 2020,Carlisle United FC,,Morecambe FC
9,Tue Oct 27 2020,Crawley Town FC,,Tranmere Rovers FC
9,Tue Oct 27 2020,Walsall FC,,Cambridge United FC
9,Tue Oct 27 2020,Forest Green Rovers FC,,Grimsby Town FC
9,Tue Oct 27 2020,Harrogate Town AFC,,Stevenage FC
9,Tue Oct 27 2020,Leyton Orient FC,,Exeter City FC
9,Tue Oct 27 2020,Mansfield Town FC,,Barrow AFC
9,Tue Oct 27 2020,Newport County AFC,,Colchester United FC
9,Tue Oct 27 2020,Port Vale FC,,Cheltenham Town FC
9,Tue Oct 27 2020,Scunthorpe United FC,,Salford City FC
9,Tue Oct 27 2020,Southend United FC,,Oldham Athletic AFC
9,Tue Oct 27 2020,Bolton Wanderers FC,,Bradford City AFC
10,Sat Oct 31 2020,Barrow AFC,,Bradford City AFC
10,Sat Oct 31 2020,Cheltenham Town FC,,Forest Green Rovers FC
10,Sat Oct 31 2020,Crawley Town FC,,Cambridge United FC
10,Sat Oct 31 2020,Exeter City FC,,Carlisle United FC
