Round,Date,Team 1,FT,Team 2
13,Tue Feb 25 2020,Sunderland AFC,1-1,Fleetwood Town FC
26,Tue Feb 25 2020,Oxford United FC,3-0,Accrington Stanley FC
26,Tue Feb 25 2020,Shrewsbury Town FC,2-3,Tranmere Rovers FC
26,Tue Feb 25 2020,Coventry City FC,1-1,Rotherham United FC
26,Tue Feb 25 2020,Blackpool FC,2-1,Bolton Wanderers FC
29,Tue Feb 25 2020,Portsmouth FC,3-1,Milton Keynes Dons FC
36,Fri Feb 28 2020,Portsmouth FC,3-0,Rochdale AFC
36,Sat Feb 29 2020,Blackpool FC,2-1,Ipswich Town FC
36,Sat Feb 29 2020,Rotherham United FC,1-1,Milton Keynes Dons FC
36,Sat Feb 29 2020,Gillingham FC,1-2,AFC Wimbledon
36,Sat Feb 29 2020,Bristol Rovers FC,0-1,Shrewsbury Town FC
36,Sat Feb 29 2020,Oxford United FC,2-1,Southend United FC
36,Sat Feb 29 2020,Burton Albion FC,1-1,Peterborough United FC
36,Sat Feb 29 2020,Doncaster Rovers FC,3-1,Wycombe Wanderers FC
36,Sat Feb 29 2020,Bolton Wanderers FC,0-0,Accrington Stanley FC
36,Sun Mar 1 2020,Coventry City FC,1-0,Sunderland AFC
26,Tue Mar 3 2020,Ipswich Town FC,0-1,Fleetwood Town FC
37,Sat Mar 7 2020,Southend United FC,3-1,Bristol Rovers FC
37,Sat Mar 7 2020,Accrington Stanley FC,1-2,Tranmere Rovers FC
37,Sat Mar 7 2020,Fleetwood Town FC,0-0,Blackpool FC
37,Sat Mar 7 2020,Sunderland AFC,2-2,Gillingham FC
37,Sat Mar 7 2020,Ipswich Town FC,0-1,Coventry City FC
37,Sat Mar 7 2020,AFC Wimbledon,0-0,Bolton Wanderers FC
37,Sat Mar 7 2020,Rochdale AFC,3-1,Rotherham United FC
37,Sat Mar 7 2020,Peterborough United FC,2-0,Portsmouth FC
37,Sat Mar 7 2020,Milton Keynes Dons FC,0-1,Doncaster Rovers FC
37,Sat Mar 7 2020,Lincoln City FC,3-2,Burton Albion FC
37,Sat Mar 7 2020,Shrewsbury Town FC,2-3,Oxford United FC
13,Tue Mar 10 2020,Burton Albion FC,2-2,Bolton Wanderers FC
18,Tue Mar 10 2020,Bristol Rovers FC,2-0,Sunderland AFC
18,Tue Mar 10 2020,Portsmouth FC,2-2,Fleetwood Town FC
29,Tue Mar 10 2020,Blackpool FC,1-2,Tranmere Rovers FC
38,Sat Mar 14 2020,Gillingham FC,,Fleetwood Town FC
38,Sat Mar 14 2020,Tranmere Rovers FC,,Lincoln City FC
38,Sat Mar 14 2020,Oxford United FC,,Milton Keynes Dons FC
38,Sat Mar 14 2020,Blackpool FC,,Sunderland AFC
38,Sat Mar 14 2020,Rotherham United FC,,Southend United FC
38,Sat Mar 14 2020,Portsmouth FC,,Accrington Stanley FC
38,Sat Mar 14 2020,Coventry City FC,,Shrewsbury Town FC
38,Sat Mar 14 2020,Burton Albion FC,,Wycombe Wanderers FC
38,Sat Mar 14 2020,Bolton Wanderers FC,,Peterborough United FC
38,Sat Mar 14 2020,Bristol Rovers FC,,Ipswich Town FC
38,Sat Mar 14 2020,Doncaster Rovers FC,,AFC Wimbledon
26,Tue Mar 17 2020,Portsmouth FC,,Doncaster Rovers FC
34,Tue Mar 17 2020,Rochdale AFC,,Tranmere Rovers FC
39,Sat Mar 21 2020,Shrewsbury Town FC,,Blackpool FC
39,Sat Mar 21 2020,Rochdale AFC,,Burton Albion FC
39,Sat Mar 21 2020,Milton Keynes Dons FC,,Gillingham FC
39,Sat Mar 21 2020,Southend United FC,,Bolton Wanderers FC
39,Sat Mar 21 2020,Lincoln City FC,,Coventry City FC
39,Sat Mar 21 2020,AFC Wimbledon,,Tranmere Rovers FC
39,Sat Mar 21 2020,Accrington Stanley FC,,Doncaster Rovers FC
39,Sat Mar 21 2020,Fleetwood Town FC,,Rotherham United FC
39,Sat Mar 21 2020,Ipswich Town FC,,Portsmouth FC
39,Sat Mar 21 2020,Peterborough United FC,,Bristol Rovers FC
39,Sat Mar 21 2020,Wycombe Wanderers FC,,Oxford United FC
4,Tue Mar 24 2020,Bolton Wanderers FC,,Doncaster Rovers FC
26,Tue Mar 24 2020,Rochdale AFC,,AFC Wimbledon
29,Tue Mar 24 2020,Coventry City FC,,Wycombe Wanderers FC
40,Sat Mar 28 2020,Accrington Stanley FC,,Coventry City FC
40,Sat Mar 28 2020,Tranmere Rovers FC,,Milton Keynes Dons FC
40,Sat Mar 28 2020,Bristol Rovers FC,,Rochdale AFC
40,Sat Mar 28 2020,Southend United FC,,Sunderland AFC
40,Sat Mar 28 2020,Burton Albion FC,,Doncaster Rovers FC
40,Sat Mar 28 2020,Fleetwood Town FC,,Bolton Wanderers FC
40,Sat Mar 28 2020,Lincoln City FC,,AFC Wimbledon
40,Sat Mar 28 2020,Oxford United FC,,Portsmouth FC
40,Sat Mar 28 2020,Shrewsbury Town FC,,Wycombe Wanderers FC
40,Sun Mar 29 2020,Rotherham United FC,,Gillingham FC
40,Sun Mar 29 2020,Peterborough United FC,,Blackpool FC
41,Sat Apr 4 2020,Bolton Wanderers FC,,Lincoln City FC
41,Sat Apr 4 2020,Sunderland AFC,,Shrewsbury Town FC
41,Sat Apr 4 2020,Blackpool FC,,Burton Albion FC
41,Sat Apr 4 2020,Coventry City FC,,Peterborough United FC
41,Sat Apr 4 2020,Wycombe Wanderers FC,,Rotherham United FC
41,Sat Apr 4 2020,Doncaster Rovers FC,,Tranmere Rovers FC
41,Sat Apr 4 2020,Rochdale AFC,,Oxford United FC
41,Sat Apr 4 2020,Ipswich Town FC,,Southend United FC
41,Sat Apr 4 2020,Milton Keynes Dons FC,,Fleetwood Town FC
41,Sat Apr 4 2020,Gillingham FC,,Accrington Stanley FC
42,Fri Apr 10 2020,AFC Wimbledon,,Sunderland AFC
42,Fri Apr 10 2020,Peterborough United FC,,Milton Keynes Dons FC
42,Fri Apr 10 2020,Southend United FC,,Wycombe Wanderers FC
42,Fri Apr 10 2020,Rotherham United FC,,Portsmouth FC
42,Fri Apr 10 2020,Accrington Stanley FC,,Fleetwood Town FC
42,Fri Apr 10 2020,Blackpool FC,,Rochdale AFC
42,Fri Apr 10 2020,Burton Albion FC,,Shrewsbury Town FC
42,Fri Apr 10 2020,Gillingham FC,,Coventry City FC
42,Fri Apr 10 2020,Ipswich Town FC,,Bolton Wanderers FC
42,Fri Apr 10 2020,Lincoln City FC,,Doncaster Rovers FC
42,Fri Apr 10 2020,Oxford United FC,,Bristol Rovers FC
43,Mon Apr 13 2020,Milton Keynes Dons FC,,Accrington Stanley FC
43,Mon Apr 13 2020,Wycombe Wanderers FC,,AFC Wimbledon
43,Mon Apr 13 2020,Sunderland AFC,,Peterborough United FC
43,Mon Apr 13 2020,Bristol Rovers FC,,Burton Albion FC
43,Mon Apr 13 2020,Coventry City FC,,Oxford United FC
43,Mon Apr 13 2020,Tranmere Rovers FC,,Rotherham United FC
43,Mon Apr 13 2020,Shrewsbury Town FC,,Ipswich Town FC
43,Mon Apr 13 2020,Portsmouth FC,,Blackpool FC
43,Mon Apr 13 2020,Rochdale AFC,,Southend United FC
43,Mon Apr 13 2020,Fleetwood Town FC,,Lincoln City FC
43,Tue Apr 14 2020,Bolton Wanderers FC,,Gillingham FC
44,Sat Apr 18 2020,Accrington Stanley FC,,Bristol Rovers FC
44,Sat Apr 18 2020,Peterborough United FC,,Shrewsbury Town FC
44,Sat Apr 18 2020,Rotherham United FC,,Doncaster Rovers FC
44,Sat Apr 18 2020,AFC Wimbledon,,Milton Keynes Dons FC
44,Sat Apr 18 2020,Southend United FC,,Portsmouth FC
44,Sat Apr 18 2020,Blackpool FC,,Coventry City FC
44,Sat Apr 18 2020,Burton Albion FC,,Sunderland AFC
44,Sat Apr 18 2020,Oxford United FC,,Fleetwood Town FC
44,Sat Apr 18 2020,Ipswich Town FC,,Rochdale AFC
44,Sat Apr 18 2020,Lincoln City FC,,Wycombe Wanderers FC
44,Sat Apr 18 2020,Gillingham FC,,Tranmere Rovers FC
29,Tue Apr 21 2020,Shrewsbury Town FC,,Bolton Wanderers FC
36,Tue Apr 21 2020,Tranmere Rovers FC,,Fleetwood Town FC
41,Tue Apr 21 2020,Portsmouth FC,,Bristol Rovers FC
45,Sat Apr 25 2020,Doncaster Rovers FC,,Ipswich Town FC
45,Sat Apr 25 2020,Bristol Rovers FC,,Lincoln City FC
45,Sat Apr 25 2020,Coventry City FC,,Burton Albion FC
45,Sat Apr 25 2020,Fleetwood Town FC,,Southend United FC
45,Sat Apr 25 2020,Bolton Wanderers FC,,Rotherham United FC
45,Sat Apr 25 2020,Milton Keynes Dons FC,,Blackpool FC
45,Sat Apr 25 2020,Rochdale AFC,,Peterborough United FC
45,Sat Apr 25 2020,Shrewsbury Town FC,,AFC Wimbledon
45,Sat Apr 25 2020,Sunderland AFC,,Accrington Stanley FC
45,Sat Apr 25 2020,Wycombe Wanderers FC,,Gillingham FC
45,Sat Apr 25 2020,Tranmere Rovers FC,,Oxford United FC
46,Sun May 3 2020,AFC Wimbledon,,Coventry City FC
46,Sun May 3 2020,Accrington Stanley FC,,Wycombe Wanderers FC
46,Sun May 3 2020,Blackpool FC,,Doncaster Rovers FC
46,Sun May 3 2020,Burton Albion FC,,Portsmouth FC
46,Sun May 3 2020,Gillingham FC,,Bristol Rovers FC
46,Sun May 3 2020,Ipswich Town FC,,Milton Keynes Dons FC
46,Sun May 3 2020,Lincoln City FC,,Rochdale AFC
46,Sun May 3 2020,Oxford United FC,,Bolton Wanderers FC
46,Sun May 3 2020,Peterborough United FC,,Tranmere Rovers FC
46,Sun May 3 2020,Rotherham United FC,,Sunderland AFC
46,Sun May 3 2020,Southend United FC,,Shrewsbury Town FC
