Round,Date,Team 1,FT,HT,Team 2
?,(Mon) 29 Mar 1897 (13),Arsenal FC (1),2-3,?,Birmingham City FC (1)
?,(Sat) 19 Dec 1896 (50),Arsenal FC (2),4-2,?,Blackpool FC (1)
?,(Sat) 20 Feb 1897 (7),Arsenal FC (3),3-0,?,Burton Swifts FC (1871-1901) (1)
?,(Mon) 12 Oct 1896 (41),Arsenal FC (4),3-0,?,Burton Wanderers FC (1871-1901) (1)
?,(Mon) 19 Apr 1897 (16),Arsenal FC (5),1-0,?,Darwen FC (1870-2009) (1)
?,(Sat) 24 Oct 1896 (42),Arsenal FC (6),6-1,?,Gainsborough Trinity FC (1)
?,(Sat) 28 Nov 1896 (47),Arsenal FC (7),4-2,?,Grimsby Town FC (1)
?,(Sat) 17 Apr 1897 (15),Arsenal FC (8),2-1,?,Leicester City FC (1)
?,(Fri) 25 Dec 1896 (51),Arsenal FC (9),6-2,?,Lincoln City FC (1)
?,(Sat) 19 Sep 1896 (37),Arsenal FC (10),2-0,?,Loughborough FC (1886-1900) (1)
?,(Wed) 28 Apr 1897 (17),Arsenal FC (11),1-2,?,Manchester City FC (1)
?,(Sat) 3 Apr 1897 (13),Arsenal FC (12),0-2,?,Manchester United FC (1)
?,(Fri) 16 Apr 1897 (15),Arsenal FC (13),5-1,?,Newcastle United FC (1)
?,(Sat) 26 Sep 1896 (38),Arsenal FC (14),2-3,?,Notts County FC (1)
?,(Sat) 12 Sep 1896 (36),Arsenal FC (15),1-1,?,Walsall FC (1)
?,(Sat) 14 Nov 1896 (45),Birmingham City FC (2),5-2,?,Arsenal FC (16)
?,(Sat) 6 Mar 1897 (9),Birmingham City FC (3),1-3,?,Blackpool FC (2)
?,(Sat) 3 Oct 1896 (39),Birmingham City FC (4),1-2,?,Burton Swifts FC (1871-1901) (2)
?,(Sat) 27 Feb 1897 (8),Birmingham City FC (5),3-2,?,Burton Wanderers FC (1871-1901) (2)
?,(Mon) 14 Sep 1896 (37),Birmingham City FC (6),5-1,?,Darwen FC (1870-2009) (2)
?,(Sat) 17 Oct 1896 (41),Birmingham City FC (7),2-2,?,Gainsborough Trinity FC (2)
?,(Sat) 31 Oct 1896 (43),Birmingham City FC (8),0-1,?,Grimsby Town FC (2)
?,(Fri) 16 Apr 1897 (15),Birmingham City FC (9),2-2,?,Leicester City FC (2)
?,(Sat) 19 Sep 1896 (37),Birmingham City FC (10),1-2,?,Lincoln City FC (2)
?,(Sat) 20 Mar 1897 (11),Birmingham City FC (11),3-0,?,Loughborough FC (1886-1900) (2)
?,(Mon) 19 Apr 1897 (16),Birmingham City FC (12),3-1,?,Manchester City FC (2)
?,(Sat) 28 Nov 1896 (47),Birmingham City FC (13),1-0,?,Manchester United FC (2)
?,(Sat) 5 Sep 1896 (35),Birmingham City FC (14),3-1,?,Newcastle United FC (2)
